 i       X     FEXACT   FI_FTCS   ERR_FTCS
 664   0.41526    0.50767              NaN               NaN
 665   0.41588    0.50424              NaN               NaN
 666   0.41651    0.50087              NaN               NaN
 667   0.41714    0.49743              NaN               NaN
 668   0.41776    0.49404              NaN               NaN
 669   0.41839    0.49064              NaN               NaN
 670   0.41901    0.48718              NaN               NaN
 671   0.41964    0.48376              NaN               NaN
 672   0.42026    0.48028              NaN               NaN
 673   0.42089    0.47685              NaN               NaN
 674   0.42151    0.47342              NaN               NaN
 675   0.42214    0.46992              NaN               NaN
 676   0.42276    0.46647              NaN               NaN
 677   0.42339    0.46295              NaN               NaN
 678   0.42401    0.45954              NaN               NaN
 679   0.42464    0.45602              NaN               NaN
 680   0.42527    0.45254              NaN               NaN
 681   0.42589    0.44905              NaN               NaN
 682   0.42652    0.44550              NaN               NaN
 683   0.42714    0.44200              NaN               NaN
 684   0.42777    0.43844              NaN               NaN
 685   0.42839    0.43492              NaN               NaN
 686   0.42902    0.43140              NaN               NaN
 687   0.42964    0.42782              NaN               NaN
 688   0.43027    0.42429              NaN               NaN
 689   0.43089    0.42069              NaN               NaN
 690   0.43152    0.41714              NaN               NaN
 691   0.43215    0.41359              NaN               NaN
 692   0.43277    0.40998              NaN               NaN
 693   0.43340    0.40641              NaN               NaN
 694   0.43402    0.40278              NaN               NaN
 695   0.43465    0.39920              NaN               NaN
 696   0.43527    0.39562              NaN               NaN
 697   0.43590    0.39197              NaN               NaN
 698   0.43652    0.38838              NaN               NaN
 699   0.43715    0.38472              NaN               NaN
 700   0.43777    0.38111              NaN               NaN
 701   0.43840    0.37749              NaN               NaN
 702   0.43902    0.37382              NaN               NaN
 703   0.43965    0.37019              NaN               NaN
 704   0.44028    0.36650              NaN               NaN
 705   0.44090    0.36287              NaN               NaN
 706   0.44153    0.35922              NaN               NaN
 707   0.44215    0.35552              NaN               NaN
 708   0.44278    0.35186              NaN               NaN
 709   0.44340    0.34815              NaN               NaN
 710   0.44403    0.34448              NaN               NaN
 711   0.44465    0.34081              NaN               NaN
 712   0.44528    0.33708              NaN               NaN
 713   0.44590    0.33340              NaN               NaN
 714   0.44653    0.32971              NaN               NaN
 715   0.44715    0.32602              NaN               NaN
 716   0.44778    0.32227              NaN               NaN
 717   0.44841    0.31857              NaN               NaN
 718   0.44903    0.31481              NaN               NaN
 719   0.44966    0.31110              NaN               NaN
 720   0.45028    0.30738              NaN               NaN
 721   0.45091    0.30361              NaN               NaN
 722   0.45153    0.29988              NaN               NaN
 723   0.45216    0.29609              NaN               NaN
 724   0.45278    0.29236              NaN               NaN
 725   0.45341    0.28862              NaN               NaN
 726   0.45403    0.28482              NaN               NaN
 727   0.45466    0.28108              NaN               NaN
 728   0.45528    0.27727              NaN               NaN
 729   0.45591    0.27351              NaN               NaN
 730   0.45654    0.26975              NaN               NaN
 731   0.45716    0.26593              NaN               NaN
 732   0.45779    0.26216              NaN               NaN
 733   0.45841    0.25833              NaN               NaN
 734   0.45904    0.25456              NaN               NaN
 735   0.45966    0.25078              NaN               NaN
 736   0.46029    0.24693              NaN               NaN
 737   0.46091    0.24315              NaN               NaN
 738   0.46154    0.23930              NaN               NaN
 739   0.46216    0.23550              NaN               NaN
 740   0.46279    0.23170              NaN               NaN
 741   0.46341    0.22784              NaN               NaN
 742   0.46404    0.22404              NaN               NaN
 743   0.46467    0.22017              NaN               NaN
 744   0.46529    0.21636              NaN               NaN
 745   0.46592    0.21254              NaN               NaN
 746   0.46654    0.20866              NaN               NaN
 747   0.46717    0.20484              NaN               NaN
 748   0.46779    0.20102              NaN               NaN
 749   0.46842    0.19719              NaN               NaN
 750   0.46904    0.19330              NaN               NaN
 751   0.46967    0.18946              NaN               NaN
 752   0.47029    0.18563              NaN               NaN
 753   0.47092    0.18173              NaN               NaN
 754   0.47154    0.17788              NaN               NaN
 755   0.47217    0.17398              NaN               NaN
 756   0.47280    0.17013              NaN               NaN
 757   0.47342    0.16628              NaN               NaN
 758   0.47405    0.16237              NaN               NaN
 759   0.47467    0.15851              NaN               NaN
 760   0.47530    0.15459              NaN               NaN
 761   0.47592    0.15073              NaN               NaN
 762   0.47655    0.14687              NaN               NaN
 763   0.47717    0.14294              NaN               NaN
 764   0.47780    0.13908              NaN               NaN
 765   0.47842    0.13515              NaN               NaN
 766   0.47905    0.13128              NaN               NaN
 767   0.47967    0.12740              NaN               NaN
 768   0.48030    0.12347              NaN               NaN
 769   0.48093    0.11959              NaN               NaN
 770   0.48155    0.11565              NaN               NaN
 771   0.48218    0.11177              NaN               NaN
 772   0.48280    0.10789              NaN               NaN
 773   0.48343    0.10394              NaN               NaN
 774   0.48405    0.10005              NaN               NaN
 775   0.48468    0.09611              NaN               NaN
 776   0.48530    0.09222              NaN               NaN
 777   0.48593    0.08833              NaN               NaN
 778   0.48655    0.08438              NaN               NaN
 779   0.48718    0.08048              NaN               NaN
 780   0.48780    0.07653              NaN               NaN
 781   0.48843    0.07263              NaN               NaN
 782   0.48906    0.06867              NaN               NaN
 783   0.48968    0.06484              NaN               NaN
 784   0.49031    0.06088              NaN               NaN
 785   0.49093    0.05698              NaN               NaN
 786   0.49156    0.05308              NaN               NaN
 787   0.49218    0.04912              NaN               NaN
 788   0.49281    0.04521              NaN               NaN
 789   0.49343    0.04125              NaN               NaN
 790   0.49406    0.03735              NaN               NaN
 791   0.49468    0.03344              NaN               NaN
 792   0.49531    0.02948              NaN               NaN
 793   0.49593    0.02557              NaN               NaN
 794   0.49656    0.02161              NaN               NaN
 795   0.49719    0.01770              NaN               NaN
 796   0.49781    0.01380              NaN               NaN
 797   0.49844    0.00983              NaN               NaN
 798   0.49906    0.00592              NaN               NaN
 799   0.49969    0.00196              NaN               NaN
 800   0.50031   -0.00195              NaN               NaN
 801   0.50094   -0.00586              NaN               NaN
 802   0.50156   -0.00982              NaN               NaN
 803   0.50219   -0.01373              NaN               NaN
 804   0.50281   -0.01770              NaN               NaN
 805   0.50344   -0.02160              NaN               NaN
 806   0.50407   -0.02551              NaN               NaN
 807   0.50469   -0.02947              NaN               NaN
 808   0.50532   -0.03338              NaN               NaN
 809   0.50594   -0.03734              NaN               NaN
 810   0.50657   -0.04125              NaN               NaN
 811   0.50719   -0.04515              NaN               NaN
 812   0.50782   -0.04911              NaN               NaN
 813   0.50844   -0.05301              NaN               NaN
 814   0.50907   -0.05697              NaN               NaN
 815   0.50969   -0.06087              NaN               NaN
 816   0.51032   -0.06477              NaN               NaN
 817   0.51094   -0.06867              NaN               NaN
 818   0.51157   -0.07257              NaN               NaN
 819   0.51220   -0.07652              NaN               NaN
 820   0.51282   -0.08042              NaN               NaN
 821   0.51345   -0.08437              NaN               NaN
 822   0.51407   -0.08826              NaN               NaN
 823   0.51470   -0.09215              NaN               NaN
 824   0.51532   -0.09610              NaN               NaN
 825   0.51595   -0.09999              NaN               NaN
 826   0.51657   -0.10394              NaN               NaN
 827   0.51720   -0.10782              NaN               NaN
 828   0.51782   -0.11170              NaN               NaN
 829   0.51845   -0.11564              NaN               NaN
 830   0.51907   -0.11952              NaN               NaN
 831   0.51970   -0.12346              NaN               NaN
 832   0.52033   -0.12734              NaN               NaN
 833   0.52095   -0.13121              NaN               NaN
 834   0.52158   -0.13514              NaN               NaN
 835   0.52220   -0.13901              NaN               NaN
 836   0.52283   -0.14294              NaN               NaN
 837   0.52345   -0.14680              NaN               NaN
 838   0.52408   -0.15067              NaN               NaN
 839   0.52470   -0.15459              NaN               NaN
 840   0.52533   -0.15845              NaN               NaN
 841   0.52595   -0.16236              NaN               NaN
 842   0.52658   -0.16621              NaN               NaN
 843   0.52720   -0.17006              NaN               NaN
 844   0.52783   -0.17397              NaN               NaN
 845   0.52846   -0.17782              NaN               NaN
 846   0.52908   -0.18172              NaN               NaN
 847   0.52971   -0.18556              NaN               NaN
 848   0.53033   -0.18946              NaN               NaN
 849   0.53096   -0.19329              NaN               NaN
 850   0.53158   -0.19712              NaN               NaN
 851   0.53221   -0.20101              NaN               NaN
 852   0.53283   -0.20478              NaN               NaN
 853   0.53346   -0.20866              NaN               NaN
 854   0.53408   -0.21248              NaN               NaN
 855   0.53471   -0.21635              NaN               NaN
 856   0.53533   -0.22016              NaN               NaN
 857   0.53596   -0.22397              NaN               NaN
 858   0.53659   -0.22784              NaN               NaN
 859   0.53721   -0.23164              NaN               NaN
 860   0.53784   -0.23550              NaN               NaN
 861   0.53846   -0.23929              NaN               NaN
 862   0.53909   -0.24308              NaN               NaN
 863   0.53971   -0.24693              NaN               NaN
 864   0.54034   -0.25071              NaN               NaN
 865   0.54096   -0.25455              NaN               NaN
 866   0.54159   -0.25833              NaN               NaN
 867   0.54221   -0.26210              NaN               NaN
 868   0.54284   -0.26592              NaN               NaN
 869   0.54346   -0.26969              NaN               NaN
 870   0.54409   -0.27351              NaN               NaN
 871   0.54472   -0.27726              NaN               NaN
 872   0.54534   -0.28101              NaN               NaN
 873   0.54597   -0.28482              NaN               NaN
 874   0.54659   -0.28856              NaN               NaN
 875   0.54722   -0.29236              NaN               NaN
 876   0.54784   -0.29609              NaN               NaN
 877   0.54847   -0.29982              NaN               NaN
 878   0.54909   -0.30360              NaN               NaN
 879   0.54972   -0.30732              NaN               NaN
 880   0.55034   -0.31109              NaN               NaN
 881   0.55097   -0.31480              NaN               NaN
 882   0.55159   -0.31851              NaN               NaN
 883   0.55222   -0.32227              NaN               NaN
 884   0.55285   -0.32596              NaN               NaN
 885   0.55347   -0.32971              NaN               NaN
 886   0.55410   -0.33339              NaN               NaN
 887   0.55472   -0.33707              NaN               NaN
 888   0.55535   -0.34075              NaN               NaN
 889   0.55597   -0.34442              NaN               NaN
 890   0.55660   -0.34814              NaN               NaN
 891   0.55722   -0.35180              NaN               NaN
 892   0.55785   -0.35551              NaN               NaN
 893   0.55847   -0.35916              NaN               NaN
 894   0.55910   -0.36280              NaN               NaN
 895   0.55972   -0.36650              NaN               NaN
 896   0.56035   -0.37013              NaN               NaN
 897   0.56098   -0.37381              NaN               NaN
 898   0.56160   -0.37743              NaN               NaN
 899   0.56223   -0.38105              NaN               NaN
 900   0.56285   -0.38471              NaN               NaN
 901   0.56348   -0.38831              NaN               NaN
 902   0.56410   -0.39197              NaN               NaN
 903   0.56473   -0.39556              NaN               NaN
 904   0.56535   -0.39914              NaN               NaN
 905   0.56598   -0.40278              NaN               NaN
 906   0.56660   -0.40635              NaN               NaN
 907   0.56723   -0.40997              NaN               NaN
 908   0.56785   -0.41353              NaN               NaN
 909   0.56848   -0.41708              NaN               NaN
 910   0.56911   -0.42069              NaN               NaN
 911   0.56973   -0.42423              NaN               NaN
 912   0.57036   -0.42782              NaN               NaN
 913   0.57098   -0.43134              NaN               NaN
 914   0.57161   -0.43492              NaN               NaN
 915   0.57223   -0.43843              NaN               NaN
 916   0.57286   -0.44194              NaN               NaN
 917   0.57348   -0.44550              NaN               NaN
 918   0.57411   -0.44899              NaN               NaN
 919   0.57473   -0.45253              NaN               NaN
 920   0.57536   -0.45601              NaN               NaN
 921   0.57598   -0.45948              NaN               NaN
 922   0.57661   -0.46295              NaN               NaN
 923   0.57724   -0.46641              NaN               NaN
 924   0.57786   -0.46991              NaN               NaN
 925   0.57849   -0.47336              NaN               NaN
 926   0.57911   -0.47685              NaN               NaN
 927   0.57974   -0.48028              NaN               NaN
 928   0.58036   -0.48370              NaN               NaN
 929   0.58099   -0.48717              NaN               NaN
 930   0.58161   -0.49058              NaN               NaN
 931   0.58224   -0.49403              NaN               NaN
 932   0.58286   -0.49742              NaN               NaN
 933   0.58349   -0.50081              NaN               NaN
 934   0.58412   -0.50424              NaN               NaN
 935   0.58474   -0.50761              NaN               NaN
 936   0.58537   -0.51102              NaN               NaN
 937   0.58599   -0.51438              NaN               NaN
 938   0.58662   -0.51772              NaN               NaN
 939   0.58724   -0.52111              NaN               NaN
 940   0.58787   -0.52444              NaN               NaN
 941   0.58849   -0.52782              NaN               NaN
 942   0.58912   -0.53113              NaN               NaN
 943   0.58974   -0.53444              NaN               NaN
 944   0.59037   -0.53778              NaN               NaN
 945   0.59099   -0.54107              NaN               NaN
 946   0.59162   -0.54441              NaN               NaN
 947   0.59225   -0.54768              NaN               NaN
 948   0.59287   -0.55094              NaN               NaN
 949   0.59350   -0.55425              NaN               NaN
 950   0.59412   -0.55750              NaN               NaN
 951   0.59475   -0.56079              NaN               NaN
 952   0.59537   -0.56402              NaN               NaN
 953   0.59600   -0.56724              NaN               NaN
 954   0.59662   -0.57050              NaN               NaN
 955   0.59725   -0.57370              NaN               NaN
 956   0.59787   -0.57690              NaN               NaN
 957   0.59850   -0.58008              NaN               NaN
 958   0.59912   -0.58331              NaN               NaN
 959   0.59975   -0.58648              NaN               NaN
 960   0.60038   -0.58964              NaN               NaN
 961   0.60100   -0.59284              NaN               NaN
 962   0.60163   -0.59598              NaN               NaN
 963   0.60225   -0.59916              NaN               NaN
 964   0.60288   -0.60228              NaN               NaN
 965   0.60350   -0.60540              NaN               NaN
 966   0.60413   -0.60855              NaN               NaN
 967   0.60475   -0.61165              NaN               NaN
 968   0.60538   -0.61478              NaN               NaN
 969   0.60600   -0.61786              NaN               NaN
 970   0.60663   -0.62092              NaN               NaN
 971   0.60725   -0.62403              NaN               NaN
 972   0.60788   -0.62708              NaN               NaN
 973   0.60851   -0.63016              NaN               NaN
 974   0.60913   -0.63319              NaN               NaN
 975   0.60976   -0.63625              NaN               NaN
 976   0.61038   -0.63926              NaN               NaN
 977   0.61101   -0.64226              NaN               NaN
 978   0.61163   -0.64530              NaN               NaN
 979   0.61226   -0.64828              NaN               NaN
 980   0.61288   -0.65129              NaN               NaN
 981   0.61351   -0.65425              NaN               NaN
 982   0.61413   -0.65720              NaN               NaN
 983   0.61476   -0.66019              NaN               NaN
 984   0.61538   -0.66312              NaN               NaN
 985   0.61601   -0.66608              NaN               NaN
 986   0.61664   -0.66899              NaN               NaN
 987   0.61726   -0.67189              NaN               NaN
 988   0.61789   -0.67482              NaN               NaN
 989   0.61851   -0.67770              NaN               NaN
 990   0.61914   -0.68061              NaN               NaN
 991   0.61976   -0.68342              NaN               NaN
 992   0.62039   -0.68631              NaN               NaN
 993   0.62101   -0.68915              NaN               NaN
 994   0.62164   -0.69197              NaN               NaN
 995   0.62226   -0.69483              NaN               NaN
 996   0.62289   -0.69764              NaN               NaN
 997   0.62351   -0.70047              NaN               NaN
 998   0.62414   -0.70325              NaN               NaN
 999   0.62477   -0.70603              NaN               NaN
1000   0.62539   -0.70883              NaN               NaN
1001   0.62602   -0.71158              NaN               NaN
1002   0.62664   -0.71436              NaN               NaN
1003   0.62727   -0.71709              NaN               NaN
1004   0.62789   -0.71981              NaN               NaN
1005   0.62852   -0.72256              NaN               NaN
1006   0.62914   -0.72525              NaN               NaN
1007   0.62977   -0.72798              NaN               NaN
1008   0.63039   -0.73065              NaN               NaN
1009   0.63102   -0.73331              NaN               NaN
1010   0.63164   -0.73600              NaN               NaN
1011   0.63227   -0.73864              NaN               NaN
1012   0.63290   -0.74131              NaN               NaN
1013   0.63352   -0.74393              NaN               NaN
1014   0.63415   -0.74653              NaN               NaN
1015   0.63477   -0.74916              NaN               NaN
1016   0.63540   -0.75175              NaN               NaN
1017   0.63602   -0.75436              NaN               NaN
1018   0.63665   -0.75691              NaN               NaN
1019   0.63727   -0.75946              NaN               NaN
1020   0.63790   -0.76204              NaN               NaN
1021   0.63852   -0.76456              NaN               NaN
1022   0.63915   -0.76711              NaN               NaN
1023   0.63977   -0.76961              NaN               NaN
1024   0.64040   -0.77210              NaN               NaN
1025   0.64103   -0.77461              NaN               NaN
1026   0.64165   -0.77704              NaN               NaN
1027   0.64228   -0.77953              NaN               NaN
1028   0.64290   -0.78197              NaN               NaN
1029   0.64353   -0.78444              NaN               NaN
1030   0.64415   -0.78686              NaN               NaN
1031   0.64478   -0.78926              NaN               NaN
1032   0.64540   -0.79169              NaN               NaN
1033   0.64603   -0.79407              NaN               NaN
1034   0.64665   -0.79648              NaN               NaN
1035   0.64728   -0.79883              NaN               NaN
1036   0.64790   -0.80118              NaN               NaN
1037   0.64853   -0.80354              NaN               NaN
1038   0.64916   -0.80586              NaN               NaN
1039   0.64978   -0.80821              NaN               NaN
1040   0.65041   -0.81050              NaN               NaN
1041   0.65103   -0.81282              NaN               NaN
1042   0.65166   -0.81509              NaN               NaN
1043   0.65228   -0.81734              NaN               NaN
1044   0.65291   -0.81962              NaN               NaN
1045   0.65353   -0.82185              NaN               NaN
1046   0.65416   -0.82411              NaN               NaN
1047   0.65478   -0.82631              NaN               NaN
1048   0.65541   -0.82851              NaN               NaN
1049   0.65604   -0.83072              NaN               NaN
1050   0.65666   -0.83289              NaN               NaN
1051   0.65729   -0.83508              NaN               NaN
1052   0.65791   -0.83722              NaN               NaN
1053   0.65854   -0.83935              NaN               NaN
1054   0.65916   -0.84150              NaN               NaN
1055   0.65979   -0.84361              NaN               NaN
1056   0.66041   -0.84573              NaN               NaN
1057   0.66104   -0.84781              NaN               NaN
1058   0.66166   -0.84987              NaN               NaN
1059   0.66229   -0.85196              NaN               NaN
1060   0.66291   -0.85400              NaN               NaN
1061   0.66354   -0.85602              NaN               NaN
1062   0.66417   -0.85803              NaN               NaN
1063   0.66479   -0.86007              NaN               NaN
1064   0.66542   -0.86205              NaN               NaN
1065   0.66604   -0.86402              NaN               NaN
1066   0.66667   -0.86602              NaN               NaN
1067   0.66729   -0.86796              NaN               NaN
1068   0.66792   -0.86993              NaN               NaN
1069   0.66854   -0.87185              NaN               NaN
1070   0.66917   -0.87375              NaN               NaN
1071   0.66979   -0.87567              NaN               NaN
1072   0.67042   -0.87755              NaN               NaN
1073   0.67104   -0.87945              NaN               NaN
1074   0.67167   -0.88130              NaN               NaN
1075   0.67230   -0.88314              NaN               NaN
1076   0.67292   -0.88500              NaN               NaN
1077   0.67355   -0.88681              NaN               NaN
1078   0.67417   -0.88863              NaN               NaN
1079   0.67480   -0.89042              NaN               NaN
1080   0.67542   -0.89219              NaN               NaN
1081   0.67605   -0.89397              NaN               NaN
1082   0.67667   -0.89572              NaN               NaN
1083   0.67730   -0.89747              NaN               NaN
1084   0.67792   -0.89919              NaN               NaN
1085   0.67855   -0.90089              NaN               NaN
1086   0.67917   -0.90261              NaN               NaN
1087   0.67980   -0.90428              NaN               NaN
1088   0.68043   -0.90597              NaN               NaN
1089   0.68105   -0.90762              NaN               NaN
1090   0.68168   -0.90925              NaN               NaN
1091   0.68230   -0.91089              NaN               NaN
1092   0.68293   -0.91250              NaN               NaN
1093   0.68355   -0.91411              NaN               NaN
1094   0.68418   -0.91569              NaN               NaN
1095   0.68480   -0.91725              NaN               NaN
1096   0.68543   -0.91880              NaN               NaN
1097   0.68605   -0.92034              NaN               NaN
1098   0.68668   -0.92188              NaN               NaN
1099   0.68730   -0.92339              NaN               NaN
1100   0.68793   -0.92490              NaN               NaN
1101   0.68856   -0.92638              NaN               NaN
1102   0.68918   -0.92785              NaN               NaN
1103   0.68981   -0.92932              NaN               NaN
1104   0.69043   -0.93075              NaN               NaN
1105   0.69106   -0.93220              NaN               NaN
1106   0.69168   -0.93360              NaN               NaN
1107   0.69231   -0.93502              NaN               NaN
1108   0.69293   -0.93640              NaN               NaN
1109   0.69356   -0.93776              NaN               NaN
1110   0.69418   -0.93913              NaN               NaN
1111   0.69481   -0.94047              NaN               NaN
1112   0.69543   -0.94181              NaN               NaN
1113   0.69606   -0.94311              NaN               NaN
1114   0.69669   -0.94440              NaN               NaN
1115   0.69731   -0.94570              NaN               NaN
1116   0.69794   -0.94696              NaN               NaN
1117   0.69856   -0.94823              NaN               NaN
1118   0.69919   -0.94946              NaN               NaN
1119   0.69981   -0.95068              NaN               NaN
1120   0.70044   -0.95191              NaN               NaN
1121   0.70106   -0.95310              NaN               NaN
1122   0.70169   -0.95429              NaN               NaN
1123   0.70231   -0.95545              NaN               NaN
1124   0.70294   -0.95659              NaN               NaN
1125   0.70356   -0.95774              NaN               NaN
1126   0.70419   -0.95886              NaN               NaN
1127   0.70482   -0.95998              NaN               NaN
1128   0.70544   -0.96106              NaN               NaN
1129   0.70607   -0.96214              NaN               NaN
1130   0.70669   -0.96319              NaN               NaN
1131   0.70732   -0.96424              NaN               NaN
1132   0.70794   -0.96528              NaN               NaN
1133   0.70857   -0.96629              NaN               NaN
1134   0.70919   -0.96731              NaN               NaN
1135   0.70982   -0.96829              NaN               NaN
1136   0.71044   -0.96926              NaN               NaN
1137   0.71107   -0.97023              NaN               NaN
1138   0.71169   -0.97117              NaN               NaN
1139   0.71232   -0.97210              NaN               NaN
1140   0.71295   -0.97301              NaN               NaN
1141   0.71357   -0.97391              NaN               NaN
1142   0.71420   -0.97480              NaN               NaN
1143   0.71482   -0.97566              NaN               NaN
1144   0.71545   -0.97653              NaN               NaN
1145   0.71607   -0.97736              NaN               NaN
1146   0.71670   -0.97818              NaN               NaN
1147   0.71732   -0.97900              NaN               NaN
1148   0.71795   -0.97978              NaN               NaN
1149   0.71857   -0.98057              NaN               NaN
1150   0.71920   -0.98133              NaN               NaN
1151   0.71982   -0.98207              NaN               NaN
1152   0.72045   -0.98281              NaN               NaN
1153   0.72108   -0.98353              NaN               NaN
1154   0.72170   -0.98424              NaN               NaN
1155   0.72233   -0.98492              NaN               NaN
1156   0.72295   -0.98559              NaN               NaN
1157   0.72358   -0.98625              NaN               NaN
1158   0.72420   -0.98689              NaN               NaN
1159   0.72483   -0.98752              NaN               NaN
1160   0.72545   -0.98813              NaN               NaN
1161   0.72608   -0.98872              NaN               NaN
1162   0.72670   -0.98931              NaN               NaN
1163   0.72733   -0.98987              NaN               NaN
1164   0.72795   -0.99043              NaN               NaN
1165   0.72858   -0.99095              NaN               NaN
1166   0.72921   -0.99147              NaN               NaN
1167   0.72983   -0.99198              NaN               NaN
1168   0.73046   -0.99246              NaN               NaN
1169   0.73108   -0.99294              NaN               NaN
1170   0.73171   -0.99340              NaN               NaN
1171   0.73233   -0.99384              NaN               NaN
1172   0.73296   -0.99427              NaN               NaN
1173   0.73358   -0.99468              NaN               NaN
1174   0.73421   -0.99508              NaN               NaN
1175   0.73483   -0.99546              NaN               NaN
1176   0.73546   -0.99583              NaN               NaN
1177   0.73609   -0.99618              NaN               NaN
1178   0.73671   -0.99652              NaN               NaN
1179   0.73734   -0.99683              NaN               NaN
1180   0.73796   -0.99714              NaN               NaN
1181   0.73859   -0.99743              NaN               NaN
1182   0.73921   -0.99770              NaN               NaN
1183   0.73984   -0.99796              NaN               NaN
1184   0.74046   -0.99820              NaN               NaN
1185   0.74109   -0.99843              NaN               NaN
1186   0.74171   -0.99865              NaN               NaN
1187   0.74234   -0.99884              NaN               NaN
1188   0.74296   -0.99902              NaN               NaN
1189   0.74359   -0.99919              NaN               NaN
1190   0.74422   -0.99934              NaN               NaN
1191   0.74484   -0.99947              NaN               NaN
1192   0.74547   -0.99959              NaN               NaN
1193   0.74609   -0.99970              NaN               NaN
1194   0.74672   -0.99979              NaN               NaN
1195   0.74734   -0.99986              NaN               NaN
1196   0.74797   -0.99992              NaN               NaN
1197   0.74859   -0.99996              NaN               NaN
1198   0.74922   -0.99999              NaN               NaN
1199   0.74984   -1.00000              NaN               NaN
1200   0.75047   -1.00000              NaN               NaN
1201   0.75109   -0.99998              NaN               NaN
1202   0.75172   -0.99994              NaN               NaN
1203   0.75235   -0.99989              NaN               NaN
1204   0.75297   -0.99983              NaN               NaN
1205   0.75360   -0.99974              NaN               NaN
1206   0.75422   -0.99965              NaN               NaN
1207   0.75485   -0.99954              NaN               NaN
1208   0.75547   -0.99941              NaN               NaN
1209   0.75610   -0.99927              NaN               NaN
1210   0.75672   -0.99911              NaN               NaN
1211   0.75735   -0.99894              NaN               NaN
1212   0.75797   -0.99875              NaN               NaN
1213   0.75860   -0.99854              NaN               NaN
1214   0.75922   -0.99832              NaN               NaN
1215   0.75985   -0.99809              NaN               NaN
1216   0.76048   -0.99784              NaN               NaN
1217   0.76110   -0.99757              NaN               NaN
1218   0.76173   -0.99729              NaN               NaN
1219   0.76235   -0.99699              NaN               NaN
1220   0.76298   -0.99668              NaN               NaN
1221   0.76360   -0.99635              NaN               NaN
1222   0.76423   -0.99601              NaN               NaN
1223   0.76485   -0.99565              NaN               NaN
1224   0.76548   -0.99528              NaN               NaN
1225   0.76610   -0.99488              NaN               NaN
1226   0.76673   -0.99448              NaN               NaN
1227   0.76735   -0.99406              NaN               NaN
1228   0.76798   -0.99362              NaN               NaN
1229   0.76861   -0.99318              NaN               NaN
1230   0.76923   -0.99271              NaN               NaN
1231   0.76986   -0.99223              NaN               NaN
1232   0.77048   -0.99173              NaN               NaN
1233   0.77111   -0.99122              NaN               NaN
1234   0.77173   -0.99069              NaN               NaN
1235   0.77236   -0.99015              NaN               NaN
1236   0.77298   -0.98960              NaN               NaN
1237   0.77361   -0.98902              NaN               NaN
1238   0.77423   -0.98844              NaN               NaN
1239   0.77486   -0.98783              NaN               NaN
1240   0.77548   -0.98721              NaN               NaN
1241   0.77611   -0.98658              NaN               NaN
1242   0.77674   -0.98593              NaN               NaN
1243   0.77736   -0.98527              NaN               NaN
1244   0.77799   -0.98458              NaN               NaN
1245   0.77861   -0.98389              NaN               NaN
1246   0.77924   -0.98318              NaN               NaN
1247   0.77986   -0.98245              NaN               NaN
1248   0.78049   -0.98171              NaN               NaN
1249   0.78111   -0.98095              NaN               NaN
1250   0.78174   -0.98018              NaN               NaN
1251   0.78236   -0.97940              NaN               NaN
1252   0.78299   -0.97859              NaN               NaN
1253   0.78361   -0.97778              NaN               NaN
1254   0.78424   -0.97694              NaN               NaN
1255   0.78487   -0.97610              NaN               NaN
1256   0.78549   -0.97525              NaN               NaN
1257   0.78612   -0.97436              NaN               NaN
1258   0.78674   -0.97348              NaN               NaN
1259   0.78737   -0.97256              NaN               NaN
1260   0.78799   -0.97164              NaN               NaN
1261   0.78862   -0.97071              NaN               NaN
1262   0.78924   -0.96975              NaN               NaN
1263   0.78987   -0.96879              NaN               NaN
1264   0.79049   -0.96780              NaN               NaN
1265   0.79112   -0.96681              NaN               NaN
1266   0.79174   -0.96580              NaN               NaN
1267   0.79237   -0.96477              NaN               NaN
1268   0.79300   -0.96373              NaN               NaN
1269   0.79362   -0.96268              NaN               NaN
1270   0.79425   -0.96162              NaN               NaN
1271   0.79487   -0.96052              NaN               NaN
1272   0.79550   -0.95943              NaN               NaN
1273   0.79612   -0.95832              NaN               NaN
1274   0.79675   -0.95718              NaN               NaN
1275   0.79737   -0.95604              NaN               NaN
1276   0.79800   -0.95487              NaN               NaN
1277   0.79862   -0.95370              NaN               NaN
1278   0.79925   -0.95252              NaN               NaN
1279   0.79987   -0.95130              NaN               NaN
1280   0.80050   -0.95009              NaN               NaN
1281   0.80113   -0.94885              NaN               NaN
1282   0.80175   -0.94761              NaN               NaN
1283   0.80238   -0.94635              NaN               NaN
1284   0.80300   -0.94506              NaN               NaN
1285   0.80363   -0.94378              NaN               NaN
1286   0.80425   -0.94246              NaN               NaN
1287   0.80488   -0.94115              NaN               NaN
1288   0.80550   -0.93982              NaN               NaN
1289   0.80613   -0.93846              NaN               NaN
1290   0.80675   -0.93710              NaN               NaN
1291   0.80738   -0.93571              NaN               NaN
1292   0.80800   -0.93432              NaN               NaN
1293   0.80863   -0.93292              NaN               NaN
1294   0.80926   -0.93149              NaN               NaN
1295   0.80988   -0.93006              NaN               NaN
1296   0.81051   -0.92859              NaN               NaN
1297   0.81113   -0.92714              NaN               NaN
1298   0.81176   -0.92567              NaN               NaN
1299   0.81238   -0.92416              NaN               NaN
1300   0.81301   -0.92266              NaN               NaN
1301   0.81363   -0.92112              NaN               NaN
1302   0.81426   -0.91959              NaN               NaN
1303   0.81488   -0.91803              NaN               NaN
1304   0.81551   -0.91650              NaN               NaN
