 i       X     FEXACT   FI_LAXW   ERR_LAXW
1164   0.72795  -0.99043  -0.44520   0.54522
1165   0.72858  -0.99095  -0.44168   0.54926
1166   0.72921  -0.99147  -0.43816   0.55331
1167   0.72983  -0.99198  -0.43463   0.55735
1168   0.73046  -0.99246  -0.43109   0.56137
1169   0.73108  -0.99294  -0.42755   0.56539
1170   0.73171  -0.99340  -0.42400   0.56940
1171   0.73233  -0.99384  -0.42044   0.57340
1172   0.73296  -0.99427  -0.41688   0.57739
1173   0.73358  -0.99468  -0.41332   0.58137
1174   0.73421  -0.99508  -0.40974   0.58534
1175   0.73483  -0.99546  -0.40616   0.58929
1176   0.73546  -0.99583  -0.40258   0.59325
1177   0.73609  -0.99618  -0.39899   0.59719
1178   0.73671  -0.99652  -0.39539   0.60112
1179   0.73734  -0.99683  -0.39179   0.60505
1180   0.73796  -0.99714  -0.38818   0.60896
1181   0.73859  -0.99743  -0.38457   0.61286
1182   0.73921  -0.99770  -0.38094   0.61676
1183   0.73984  -0.99796  -0.37732   0.62064
1184   0.74046  -0.99820  -0.37369   0.62452
1185   0.74109  -0.99843  -0.37005   0.62838
1186   0.74171  -0.99865  -0.36640   0.63224
1187   0.74234  -0.99884  -0.36275   0.63609
1188   0.74296  -0.99902  -0.35909   0.63993
1189   0.74359  -0.99919  -0.35543   0.64376
1190   0.74422  -0.99934  -0.35176   0.64757
1191   0.74484  -0.99947  -0.34809   0.65139
1192   0.74547  -0.99959  -0.34441   0.65519
1193   0.74609  -0.99970  -0.34072   0.65898
1194   0.74672  -0.99979  -0.33703   0.66276
1195   0.74734  -0.99986  -0.33333   0.66653
1196   0.74797  -0.99992  -0.32963   0.67029
1197   0.74859  -0.99996  -0.32592   0.67404
1198   0.74922  -0.99999  -0.32220   0.67778
1199   0.74984  -1.00000  -0.31848   0.68152
1200   0.75047  -1.00000  -0.31476   0.68524
1201   0.75109  -0.99998  -0.31103   0.68895
1202   0.75172  -0.99994  -0.30729   0.69265
1203   0.75235  -0.99989  -0.30355   0.69634
1204   0.75297  -0.99983  -0.29981   0.70002
1205   0.75360  -0.99974  -0.29606   0.70369
1206   0.75422  -0.99965  -0.29230   0.70735
1207   0.75485  -0.99954  -0.28854   0.71100
1208   0.75547  -0.99941  -0.28478   0.71463
1209   0.75610  -0.99927  -0.28101   0.71826
1210   0.75672  -0.99911  -0.27724   0.72187
1211   0.75735  -0.99894  -0.27346   0.72548
1212   0.75797  -0.99875  -0.26968   0.72907
1213   0.75860  -0.99854  -0.26589   0.73265
1214   0.75922  -0.99832  -0.26210   0.73622
1215   0.75985  -0.99809  -0.25831   0.73977
1216   0.76048  -0.99784  -0.25451   0.74332
1217   0.76110  -0.99757  -0.25071   0.74686
1218   0.76173  -0.99729  -0.24691   0.75038
1219   0.76235  -0.99699  -0.24310   0.75389
1220   0.76298  -0.99668  -0.23929   0.75739
1221   0.76360  -0.99635  -0.23547   0.76088
1222   0.76423  -0.99601  -0.23165   0.76436
1223   0.76485  -0.99565  -0.22782   0.76782
1224   0.76548  -0.99528  -0.22400   0.77128
1225   0.76610  -0.99488  -0.22017   0.77472
1226   0.76673  -0.99448  -0.21633   0.77815
1227   0.76735  -0.99406  -0.21249   0.78157
1228   0.76798  -0.99362  -0.20865   0.78497
1229   0.76861  -0.99318  -0.20481   0.78837
1230   0.76923  -0.99271  -0.20096   0.79174
1231   0.76986  -0.99223  -0.19711   0.79512
1232   0.77048  -0.99173  -0.19326   0.79847
1233   0.77111  -0.99122  -0.18940   0.80181
1234   0.77173  -0.99069  -0.18555   0.80515
1235   0.77236  -0.99015  -0.18169   0.80847
1236   0.77298  -0.98960  -0.17782   0.81178
1237   0.77361  -0.98902  -0.17396   0.81506
1238   0.77423  -0.98844  -0.17009   0.81834
1239   0.77486  -0.98783  -0.16622   0.82160
1240   0.77548  -0.98721  -0.16235   0.82486
1241   0.77611  -0.98658  -0.15848   0.82810
1242   0.77674  -0.98593  -0.15460   0.83132
1243   0.77736  -0.98527  -0.15072   0.83454
1244   0.77799  -0.98458  -0.14684   0.83773
1245   0.77861  -0.98389  -0.14296   0.84093
1246   0.77924  -0.98318  -0.13908   0.84410
1247   0.77986  -0.98245  -0.13519   0.84726
1248   0.78049  -0.98171  -0.13131   0.85041
1249   0.78111  -0.98095  -0.12742   0.85353
1250   0.78174  -0.98018  -0.12353   0.85666
1251   0.78236  -0.97940  -0.11963   0.85977
1252   0.78299  -0.97859  -0.11574   0.86286
1253   0.78361  -0.97778  -0.11184   0.86594
1254   0.78424  -0.97694  -0.10794   0.86900
1255   0.78487  -0.97610  -0.10404   0.87206
1256   0.78549  -0.97525  -0.10014   0.87511
1257   0.78612  -0.97436  -0.09624   0.87812
1258   0.78674  -0.97348  -0.09233   0.88114
1259   0.78737  -0.97256  -0.08842   0.88414
1260   0.78799  -0.97164  -0.08452   0.88713
1261   0.78862  -0.97071  -0.08060   0.89011
1262   0.78924  -0.96975  -0.07669   0.89306
1263   0.78987  -0.96879  -0.07278   0.89601
1264   0.79049  -0.96780  -0.06886   0.89894
1265   0.79112  -0.96681  -0.06494   0.90186
1266   0.79174  -0.96580  -0.06103   0.90478
1267   0.79237  -0.96477  -0.05711   0.90766
1268   0.79300  -0.96373  -0.05318   0.91055
1269   0.79362  -0.96268  -0.04926   0.91342
1270   0.79425  -0.96162  -0.04533   0.91628
1271   0.79487  -0.96052  -0.04141   0.91912
1272   0.79550  -0.95943  -0.03748   0.92195
1273   0.79612  -0.95832  -0.03355   0.92477
1274   0.79675  -0.95718  -0.02962   0.92756
1275   0.79737  -0.95604  -0.02569   0.93035
1276   0.79800  -0.95487  -0.02175   0.93312
1277   0.79862  -0.95370  -0.01782   0.93589
1278   0.79925  -0.95252  -0.01388   0.93864
1279   0.79987  -0.95130  -0.00994   0.94136
1280   0.80050  -0.95009  -0.00601   0.94409
1281   0.80113  -0.94885  -0.00207   0.94678
1282   0.80175  -0.94761   0.00187   0.94948
1283   0.80238  -0.94635   0.00581   0.95217
1284   0.80300  -0.94506   0.00976   0.95482
1285   0.80363  -0.94378   0.01370   0.95748
1286   0.80425  -0.94246   0.01764   0.96010
1287   0.80488  -0.94115   0.02158   0.96273
1288   0.80550  -0.93982   0.02553   0.96535
1289   0.80613  -0.93846   0.02947   0.96793
1290   0.80675  -0.93710   0.03341   0.97051
1291   0.80738  -0.93571   0.03736   0.97306
1292   0.80800  -0.93432   0.04130   0.97562
1293   0.80863  -0.93292   0.04524   0.97817
1294   0.80926  -0.93149   0.04919   0.98067
1295   0.80988  -0.93006   0.05313   0.98319
1296   0.81051  -0.92859   0.05707   0.98566
1297   0.81113  -0.92714   0.06101   0.98815
1298   0.81176  -0.92567   0.06495   0.99062
1299   0.81238  -0.92416   0.06889   0.99305
1300   0.81301  -0.92266   0.07283   0.99549
1301   0.81363  -0.92112   0.07676   0.99789
1302   0.81426  -0.91959   0.08070   1.00029
1303   0.81488  -0.91803   0.08463   1.00266
1304   0.81551  -0.91650   0.08857   1.00506
1305   0.81614  -0.91490   0.09250   1.00740
1306   0.81676  -0.91332   0.09643   1.00974
1307   0.81739  -0.91172   0.10035   1.01207
1308   0.81801  -0.91008   0.10428   1.01436
1309   0.81864  -0.90846   0.10820   1.01666
1310   0.81926  -0.90679   0.11212   1.01891
1311   0.81989  -0.90514   0.11604   1.02118
1312   0.82051  -0.90347   0.11995   1.02342
1313   0.82114  -0.90176   0.12387   1.02563
1314   0.82176  -0.90007   0.12778   1.02784
1315   0.82239  -0.89833   0.13168   1.03002
1316   0.82301  -0.89661   0.13559   1.03220
1317   0.82364  -0.89487   0.13949   1.03436
1318   0.82427  -0.89310   0.14339   1.03648
1319   0.82489  -0.89133   0.14728   1.03861
1320   0.82552  -0.88953   0.15117   1.04070
1321   0.82614  -0.88773   0.15506   1.04280
1322   0.82677  -0.88593   0.15895   1.04488
1323   0.82739  -0.88408   0.16283   1.04692
1324   0.82802  -0.88225   0.16671   1.04896
1325   0.82864  -0.88038   0.17059   1.05097
1326   0.82927  -0.87852   0.17447   1.05298
1327   0.82989  -0.87664   0.17834   1.05498
1328   0.83052  -0.87473   0.18221   1.05693
1329   0.83114  -0.87283   0.18607   1.05890
1330   0.83177  -0.87089   0.18993   1.06082
1331   0.83240  -0.86896   0.19379   1.06275
1332   0.83302  -0.86702   0.19765   1.06467
1333   0.83365  -0.86504   0.20150   1.06654
1334   0.83427  -0.86307   0.20536   1.06842
1335   0.83490  -0.86106   0.20920   1.07026
1336   0.83552  -0.85907   0.21305   1.07211
1337   0.83615  -0.85706   0.21689   1.07395
1338   0.83677  -0.85501   0.22073   1.07574
1339   0.83740  -0.85301   0.22456   1.07757
1340   0.83802  -0.85093   0.22840   1.07933
1341   0.83865  -0.84887   0.23222   1.08110
1342   0.83927  -0.84677   0.23605   1.08282
1343   0.83990  -0.84468   0.23987   1.08456
1344   0.84053  -0.84259   0.24369   1.08628
1345   0.84115  -0.84044   0.24750   1.08795
1346   0.84178  -0.83832   0.25131   1.08963
1347   0.84240  -0.83615   0.25512   1.09127
1348   0.84303  -0.83400   0.25892   1.09292
1349   0.84365  -0.83184   0.26271   1.09455
1350   0.84428  -0.82963   0.26651   1.09614
1351   0.84490  -0.82744   0.27029   1.09774
1352   0.84553  -0.82521   0.27408   1.09929
1353   0.84615  -0.82300   0.27785   1.10085
1354   0.84678  -0.82077   0.28163   1.10240
1355   0.84740  -0.81850   0.28540   1.10390
1356   0.84803  -0.81625   0.28916   1.10541
1357   0.84866  -0.81395   0.29292   1.10687
1358   0.84928  -0.81168   0.29668   1.10835
1359   0.84991  -0.80939   0.30043   1.10982
1360   0.85053  -0.80705   0.30418   1.11123
1361   0.85116  -0.80474   0.30792   1.11266
1362   0.85178  -0.80238   0.31166   1.11403
1363   0.85241  -0.80004   0.31539   1.11543
1364   0.85303  -0.79769   0.31912   1.11681
1365   0.85366  -0.79529   0.32284   1.11813
1366   0.85428  -0.79292   0.32656   1.11947
1367   0.85491  -0.79049   0.33027   1.12076
1368   0.85553  -0.78810   0.33398   1.12207
1369   0.85616  -0.78565   0.33768   1.12333
1370   0.85679  -0.78322   0.34138   1.12460
1371   0.85741  -0.78079   0.34507   1.12586
1372   0.85804  -0.77830   0.34876   1.12706
1373   0.85866  -0.77588   0.35244   1.12832
1374   0.85929  -0.77338   0.35611   1.12949
1375   0.85991  -0.77089   0.35978   1.13068
1376   0.86054  -0.76836   0.36345   1.13181
1377   0.86116  -0.76585   0.36711   1.13296
1378   0.86179  -0.76334   0.37076   1.13410
1379   0.86241  -0.76077   0.37441   1.13518
1380   0.86304  -0.75823   0.37805   1.13628
1381   0.86366  -0.75563   0.38168   1.13732
1382   0.86429  -0.75307   0.38531   1.13838
1383   0.86492  -0.75049   0.38894   1.13943
1384   0.86554  -0.74787   0.39255   1.14042
1385   0.86617  -0.74527   0.39617   1.14143
1386   0.86679  -0.74262   0.39977   1.14239
1387   0.86742  -0.73999   0.40337   1.14337
1388   0.86804  -0.73736   0.40696   1.14433
1389   0.86867  -0.73468   0.41055   1.14523
1390   0.86929  -0.73202   0.41413   1.14615
1391   0.86992  -0.72931   0.41771   1.14702
1392   0.87054  -0.72663   0.42128   1.14791
1393   0.87117  -0.72394   0.42484   1.14879
1394   0.87179  -0.72120   0.42840   1.14960
1395   0.87242  -0.71849   0.43195   1.15044
1396   0.87305  -0.71573   0.43550   1.15122
1397   0.87367  -0.71299   0.43904   1.15203
1398   0.87430  -0.71025   0.44257   1.15282
1399   0.87492  -0.70745   0.44609   1.15354
1400   0.87555  -0.70468   0.44961   1.15429
1401   0.87617  -0.70186   0.45312   1.15499
1402   0.87680  -0.69907   0.45663   1.15570
1403   0.87742  -0.69628   0.46012   1.15640
1404   0.87805  -0.69342   0.46362   1.15704
1405   0.87867  -0.69060   0.46710   1.15770
1406   0.87930  -0.68773   0.47058   1.15830
1407   0.87992  -0.68489   0.47404   1.15893
1408   0.88055  -0.68204   0.47751   1.15954
1409   0.88118  -0.67917   0.48096   1.16014
1410   0.88180  -0.67630   0.48441   1.16071
1411   0.88243  -0.67337   0.48785   1.16123
1412   0.88305  -0.67048   0.49129   1.16177
1413   0.88368  -0.66753   0.49472   1.16225
1414   0.88430  -0.66462   0.49814   1.16275
1415   0.88493  -0.66170   0.50155   1.16324
1416   0.88555  -0.65872   0.50495   1.16367
1417   0.88618  -0.65577   0.50835   1.16412
1418   0.88680  -0.65277   0.51174   1.16451
1419   0.88743  -0.64981   0.51512   1.16493
1420   0.88806  -0.64683   0.51849   1.16533
1421   0.88868  -0.64380   0.52186   1.16566
1422   0.88931  -0.64081   0.52521   1.16602
1423   0.88993  -0.63776   0.52856   1.16632
1424   0.89056  -0.63474   0.53190   1.16665
1425   0.89118  -0.63172   0.53523   1.16695
1426   0.89181  -0.62864   0.53856   1.16720
1427   0.89243  -0.62560   0.54187   1.16747
1428   0.89306  -0.62250   0.54517   1.16767
1429   0.89368  -0.61944   0.54847   1.16791
1430   0.89431  -0.61636   0.55176   1.16812
1431   0.89493  -0.61324   0.55503   1.16827
1432   0.89556  -0.61015   0.55830   1.16845
1433   0.89619  -0.60700   0.56156   1.16856
1434   0.89681  -0.60389   0.56481   1.16870
1435   0.89744  -0.60072   0.56805   1.16878
1436   0.89806  -0.59759   0.57129   1.16888
1437   0.89869  -0.59446   0.57451   1.16897
1438   0.89931  -0.59126   0.57773   1.16899
1439   0.89994  -0.58811   0.58093   1.16904
1440   0.90056  -0.58489   0.58413   1.16902
1441   0.90119  -0.58172   0.58732   1.16904
1442   0.90181  -0.57854   0.59050   1.16904
1443   0.90244  -0.57535   0.59367   1.16902
1444   0.90306  -0.57215   0.59683   1.16898
1445   0.90369  -0.56889   0.59998   1.16887
1446   0.90432  -0.56567   0.60312   1.16880
1447   0.90494  -0.56240   0.60626   1.16866
1448   0.90557  -0.55916   0.60938   1.16855
1449   0.90619  -0.55592   0.61250   1.16842
1450   0.90682  -0.55262   0.61560   1.16822
1451   0.90744  -0.54936   0.61870   1.16806
1452   0.90807  -0.54604   0.62179   1.16783
1453   0.90869  -0.54276   0.62486   1.16763
1454   0.90932  -0.53948   0.62793   1.16741
1455   0.90994  -0.53613   0.63099   1.16712
1456   0.91057  -0.53283   0.63403   1.16687
1457   0.91119  -0.52947   0.63707   1.16654
1458   0.91182  -0.52615   0.64010   1.16625
1459   0.91245  -0.52283   0.64311   1.16594
1460   0.91307  -0.51944   0.64612   1.16556
1461   0.91370  -0.51610   0.64912   1.16522
1462   0.91432  -0.51270   0.65210   1.16480
1463   0.91495  -0.50934   0.65508   1.16442
1464   0.91557  -0.50597   0.65805   1.16402
1465   0.91620  -0.50255   0.66101   1.16356
1466   0.91682  -0.49917   0.66395   1.16312
1467   0.91745  -0.49573   0.66689   1.16262
1468   0.91807  -0.49233   0.66982   1.16215
1469   0.91870  -0.48893   0.67274   1.16166
1470   0.91932  -0.48546   0.67565   1.16111
1471   0.91995  -0.48204   0.67854   1.16059
1472   0.92058  -0.47856   0.68143   1.16000
1473   0.92120  -0.47513   0.68431   1.15944
1474   0.92183  -0.47169   0.68718   1.15887
1475   0.92245  -0.46819   0.69004   1.15822
1476   0.92308  -0.46473   0.69289   1.15762
1477   0.92370  -0.46122   0.69572   1.15694
1478   0.92433  -0.45780   0.69855   1.15635
1479   0.92495  -0.45427   0.70136   1.15563
1480   0.92558  -0.45079   0.70417   1.15495
1481   0.92620  -0.44730   0.70696   1.15425
1482   0.92683  -0.44374   0.70974   1.15348
1483   0.92745  -0.44024   0.71251   1.15275
1484   0.92808  -0.43667   0.71526   1.15194
1485   0.92871  -0.43316   0.71801   1.15116
1486   0.92933  -0.42963   0.72074   1.15037
1487   0.92996  -0.42605   0.72346   1.14951
1488   0.93058  -0.42251   0.72617   1.14868
1489   0.93121  -0.41891   0.72887   1.14778
1490   0.93183  -0.41536   0.73155   1.14691
1491   0.93246  -0.41180   0.73422   1.14603
1492   0.93308  -0.40819   0.73689   1.14507
1493   0.93371  -0.40462   0.73953   1.14415
1494   0.93433  -0.40098   0.74217   1.14316
1495   0.93496  -0.39740   0.74480   1.14220
1496   0.93558  -0.39376   0.74741   1.14117
1497   0.93621  -0.39017   0.75001   1.14018
1498   0.93684  -0.38657   0.75260   1.13917
1499   0.93746  -0.38290   0.75518   1.13808
1500   0.93809  -0.37929   0.75774   1.13704
1501   0.93871  -0.37562   0.76030   1.13592
1502   0.93934  -0.37200   0.76284   1.13484
1503   0.93996  -0.36837   0.76537   1.13374
1504   0.94059  -0.36468   0.76789   1.13256
1505   0.94121  -0.36104   0.77039   1.13143
1506   0.94184  -0.35733   0.77289   1.13022
1507   0.94246  -0.35368   0.77537   1.12905
1508   0.94309  -0.35003   0.77784   1.12787
1509   0.94371  -0.34631   0.78030   1.12661
1510   0.94434  -0.34264   0.78274   1.12538
1511   0.94497  -0.33891   0.78518   1.12409
1512   0.94559  -0.33529   0.78760   1.12289
1513   0.94622  -0.33155   0.79001   1.12156
1514   0.94684  -0.32786   0.79241   1.12027
1515   0.94747  -0.32417   0.79480   1.11897
1516   0.94809  -0.32041   0.79717   1.11759
1517   0.94872  -0.31671   0.79954   1.11625
1518   0.94934  -0.31295   0.80189   1.11483
1519   0.94997  -0.30923   0.80423   1.11346
1520   0.95059  -0.30552   0.80655   1.11207
1521   0.95122  -0.30174   0.80887   1.11060
1522   0.95184  -0.29801   0.81117   1.10918
1523   0.95247  -0.29422   0.81346   1.10768
1524   0.95310  -0.29048   0.81574   1.10623
1525   0.95372  -0.28674   0.81801   1.10476
1526   0.95435  -0.28294   0.82027   1.10321
1527   0.95497  -0.27919   0.82251   1.10170
1528   0.95560  -0.27538   0.82474   1.10012
1529   0.95622  -0.27162   0.82696   1.09859
1530   0.95685  -0.26786   0.82917   1.09703
1531   0.95747  -0.26404   0.83137   1.09540
1532   0.95810  -0.26027   0.83355   1.09382
1533   0.95872  -0.25644   0.83572   1.09216
1534   0.95935  -0.25266   0.83788   1.09054
1535   0.95997  -0.24888   0.84002   1.08890
1536   0.96060  -0.24503   0.84216   1.08719
1537   0.96123  -0.24124   0.84427   1.08552
1538   0.96185  -0.23739   0.84638   1.08377
1539   0.96248  -0.23359   0.84847   1.08207
1540   0.96310  -0.22979   0.85055   1.08035
1541   0.96373  -0.22593   0.85262   1.07855
1542   0.96435  -0.22212   0.85467   1.07680
1543   0.96498  -0.21825   0.85671   1.07497
1544   0.96560  -0.21444   0.85874   1.07318
1545   0.96623  -0.21062   0.86075   1.07138
1546   0.96685  -0.20674   0.86275   1.06950
1547   0.96748  -0.20298   0.86474   1.06772
1548   0.96811  -0.19909   0.86671   1.06581
1549   0.96873  -0.19526   0.86868   1.06394
1550   0.96936  -0.19137   0.87062   1.06200
1551   0.96998  -0.18754   0.87256   1.06009
1552   0.97061  -0.18370   0.87448   1.05818
1553   0.97123  -0.17980   0.87639   1.05618
1554   0.97186  -0.17595   0.87828   1.05423
1555   0.97248  -0.17205   0.88016   1.05220
1556   0.97311  -0.16820   0.88202   1.05022
1557   0.97373  -0.16435   0.88387   1.04822
1558   0.97436  -0.16043   0.88571   1.04614
1559   0.97498  -0.15657   0.88753   1.04410
1560   0.97561  -0.15265   0.88934   1.04199
1561   0.97624  -0.14879   0.89113   1.03992
1562   0.97686  -0.14487   0.89291   1.03778
1563   0.97749  -0.14100   0.89467   1.03567
1564   0.97811  -0.13713   0.89642   1.03356
1565   0.97874  -0.13320   0.89816   1.03136
1566   0.97936  -0.12933   0.89988   1.02921
1567   0.97999  -0.12540   0.90158   1.02698
1568   0.98061  -0.12152   0.90327   1.02479
1569   0.98124  -0.11764   0.90495   1.02259
1570   0.98186  -0.11370   0.90661   1.02031
1571   0.98249  -0.10982   0.90826   1.01808
1572   0.98311  -0.10587   0.90990   1.01577
1573   0.98374  -0.10199   0.91151   1.01350
1574   0.98437  -0.09810   0.91312   1.01122
1575   0.98499  -0.09415   0.91471   1.00886
1576   0.98562  -0.09026   0.91628   1.00655
1577   0.98624  -0.08631   0.91785   1.00416
1578   0.98687  -0.08242   0.91939   1.00181
1579   0.98749  -0.07853   0.92092   0.99945
1580   0.98812  -0.07457   0.92244   0.99701
1581   0.98874  -0.07067   0.92395   0.99462
1582   0.98937  -0.06678   0.92543   0.99221
1583   0.98999  -0.06288   0.92691   0.98979
1584   0.99062  -0.05892   0.92837   0.98729
1585   0.99124  -0.05502   0.92981   0.98483
1586   0.99187  -0.05112   0.93125   0.98236
1587   0.99250  -0.04716   0.93266   0.97982
1588   0.99312  -0.04325   0.93406   0.97732
1589   0.99375  -0.03929   0.93545   0.97474
1590   0.99437  -0.03539   0.93682   0.97221
1591   0.99500  -0.03148   0.93818   0.96967
1592   0.99562  -0.02752   0.93953   0.96704
1593   0.99625  -0.02361   0.94086   0.96447
1594   0.99687  -0.01965   0.94217   0.96182
1595   0.99750  -0.01574   0.94347   0.95921
1596   0.99812  -0.01183   0.94476   0.95659
1597   0.99875  -0.00787   0.94603   0.95390
1598   0.99937  -0.00396   0.94729   0.95125
1599   1.00000   0.00001   0.94853   0.94852
 
