 i       X     FEXACT   FI_UPWIND   ERR_UP
1154   0.72170  -0.98424  -0.42505   0.55919
1155   0.72233  -0.98492  -0.42200   0.56292
1156   0.72295  -0.98559  -0.41894   0.56665
1157   0.72358  -0.98625  -0.41588   0.57037
1158   0.72420  -0.98689  -0.41281   0.57408
1159   0.72483  -0.98752  -0.40974   0.57779
1160   0.72545  -0.98813  -0.40665   0.58148
1161   0.72608  -0.98872  -0.40357   0.58516
1162   0.72670  -0.98931  -0.40047   0.58884
1163   0.72733  -0.98987  -0.39737   0.59250
1164   0.72795  -0.99043  -0.39427   0.59616
1165   0.72858  -0.99095  -0.39115   0.59980
1166   0.72921  -0.99147  -0.38804   0.60344
1167   0.72983  -0.99198  -0.38491   0.60706
1168   0.73046  -0.99246  -0.38178   0.61068
1169   0.73108  -0.99294  -0.37865   0.61429
1170   0.73171  -0.99340  -0.37550   0.61789
1171   0.73233  -0.99384  -0.37236   0.62149
1172   0.73296  -0.99427  -0.36920   0.62507
1173   0.73358  -0.99468  -0.36604   0.62864
1174   0.73421  -0.99508  -0.36288   0.63220
1175   0.73483  -0.99546  -0.35971   0.63575
1176   0.73546  -0.99583  -0.35653   0.63930
1177   0.73609  -0.99618  -0.35335   0.64283
1178   0.73671  -0.99652  -0.35016   0.64636
1179   0.73734  -0.99683  -0.34697   0.64987
1180   0.73796  -0.99714  -0.34377   0.65337
1181   0.73859  -0.99743  -0.34057   0.65686
1182   0.73921  -0.99770  -0.33736   0.66035
1183   0.73984  -0.99796  -0.33414   0.66382
1184   0.74046  -0.99820  -0.33092   0.66728
1185   0.74109  -0.99843  -0.32770   0.67073
1186   0.74171  -0.99865  -0.32447   0.67418
1187   0.74234  -0.99884  -0.32124   0.67761
1188   0.74296  -0.99902  -0.31800   0.68103
1189   0.74359  -0.99919  -0.31475   0.68444
1190   0.74422  -0.99934  -0.31150   0.68784
1191   0.74484  -0.99947  -0.30825   0.69123
1192   0.74547  -0.99959  -0.30499   0.69460
1193   0.74609  -0.99970  -0.30173   0.69797
1194   0.74672  -0.99979  -0.29846   0.70133
1195   0.74734  -0.99986  -0.29519   0.70467
1196   0.74797  -0.99992  -0.29191   0.70801
1197   0.74859  -0.99996  -0.28863   0.71133
1198   0.74922  -0.99999  -0.28534   0.71464
1199   0.74984  -1.00000  -0.28205   0.71795
1200   0.75047  -1.00000  -0.27876   0.72124
1201   0.75109  -0.99998  -0.27546   0.72452
1202   0.75172  -0.99994  -0.27216   0.72779
1203   0.75235  -0.99989  -0.26885   0.73104
1204   0.75297  -0.99983  -0.26554   0.73429
1205   0.75360  -0.99974  -0.26222   0.73752
1206   0.75422  -0.99965  -0.25890   0.74075
1207   0.75485  -0.99954  -0.25558   0.74396
1208   0.75547  -0.99941  -0.25225   0.74716
1209   0.75610  -0.99927  -0.24892   0.75035
1210   0.75672  -0.99911  -0.24558   0.75352
1211   0.75735  -0.99894  -0.24224   0.75669
1212   0.75797  -0.99875  -0.23890   0.75985
1213   0.75860  -0.99854  -0.23555   0.76299
1214   0.75922  -0.99832  -0.23220   0.76612
1215   0.75985  -0.99809  -0.22885   0.76923
1216   0.76048  -0.99784  -0.22549   0.77234
1217   0.76110  -0.99757  -0.22213   0.77544
1218   0.76173  -0.99729  -0.21877   0.77852
1219   0.76235  -0.99699  -0.21540   0.78159
1220   0.76298  -0.99668  -0.21203   0.78465
1221   0.76360  -0.99635  -0.20866   0.78770
1222   0.76423  -0.99601  -0.20528   0.79073
1223   0.76485  -0.99565  -0.20190   0.79375
1224   0.76548  -0.99528  -0.19851   0.79676
1225   0.76610  -0.99488  -0.19513   0.79976
1226   0.76673  -0.99448  -0.19174   0.80274
1227   0.76735  -0.99406  -0.18834   0.80572
1228   0.76798  -0.99362  -0.18495   0.80868
1229   0.76861  -0.99318  -0.18155   0.81163
1230   0.76923  -0.99271  -0.17815   0.81456
1231   0.76986  -0.99223  -0.17474   0.81748
1232   0.77048  -0.99173  -0.17134   0.82040
1233   0.77111  -0.99122  -0.16793   0.82329
1234   0.77173  -0.99069  -0.16452   0.82618
1235   0.77236  -0.99015  -0.16110   0.82905
1236   0.77298  -0.98960  -0.15768   0.83192
1237   0.77361  -0.98902  -0.15426   0.83476
1238   0.77423  -0.98844  -0.15084   0.83759
1239   0.77486  -0.98783  -0.14742   0.84041
1240   0.77548  -0.98721  -0.14399   0.84322
1241   0.77611  -0.98658  -0.14056   0.84602
1242   0.77674  -0.98593  -0.13713   0.84879
1243   0.77736  -0.98527  -0.13370   0.85157
1244   0.77799  -0.98458  -0.13026   0.85431
1245   0.77861  -0.98389  -0.12683   0.85706
1246   0.77924  -0.98318  -0.12339   0.85979
1247   0.77986  -0.98245  -0.11995   0.86250
1248   0.78049  -0.98171  -0.11650   0.86521
1249   0.78111  -0.98095  -0.11306   0.86789
1250   0.78174  -0.98018  -0.10961   0.87057
1251   0.78236  -0.97940  -0.10617   0.87324
1252   0.78299  -0.97859  -0.10272   0.87588
1253   0.78361  -0.97778  -0.09926   0.87852
1254   0.78424  -0.97694  -0.09581   0.88113
1255   0.78487  -0.97610  -0.09236   0.88374
1256   0.78549  -0.97525  -0.08890   0.88634
1257   0.78612  -0.97436  -0.08545   0.88892
1258   0.78674  -0.97348  -0.08199   0.89149
1259   0.78737  -0.97256  -0.07853   0.89403
1260   0.78799  -0.97164  -0.07507   0.89658
1261   0.78862  -0.97071  -0.07160   0.89911
1262   0.78924  -0.96975  -0.06814   0.90161
1263   0.78987  -0.96879  -0.06468   0.90411
1264   0.79049  -0.96780  -0.06121   0.90659
1265   0.79112  -0.96681  -0.05775   0.90906
1266   0.79174  -0.96580  -0.05428   0.91153
1267   0.79237  -0.96477  -0.05081   0.91396
1268   0.79300  -0.96373  -0.04734   0.91639
1269   0.79362  -0.96268  -0.04387   0.91881
1270   0.79425  -0.96162  -0.04040   0.92122
1271   0.79487  -0.96052  -0.03693   0.92359
1272   0.79550  -0.95943  -0.03346   0.92597
1273   0.79612  -0.95832  -0.02999   0.92833
1274   0.79675  -0.95718  -0.02652   0.93066
1275   0.79737  -0.95604  -0.02304   0.93300
1276   0.79800  -0.95487  -0.01957   0.93530
1277   0.79862  -0.95370  -0.01610   0.93760
1278   0.79925  -0.95252  -0.01262   0.93989
1279   0.79987  -0.95130  -0.00915   0.94215
1280   0.80050  -0.95009  -0.00568   0.94442
1281   0.80113  -0.94885  -0.00220   0.94664
1282   0.80175  -0.94761   0.00127   0.94888
1283   0.80238  -0.94635   0.00474   0.95110
1284   0.80300  -0.94506   0.00822   0.95328
1285   0.80363  -0.94378   0.01169   0.95547
1286   0.80425  -0.94246   0.01517   0.95763
1287   0.80488  -0.94115   0.01864   0.95979
1288   0.80550  -0.93982   0.02211   0.96193
1289   0.80613  -0.93846   0.02558   0.96404
1290   0.80675  -0.93710   0.02906   0.96616
1291   0.80738  -0.93571   0.03253   0.96824
1292   0.80800  -0.93432   0.03600   0.97032
1293   0.80863  -0.93292   0.03947   0.97239
1294   0.80926  -0.93149   0.04294   0.97443
1295   0.80988  -0.93006   0.04641   0.97647
1296   0.81051  -0.92859   0.04988   0.97847
1297   0.81113  -0.92714   0.05335   0.98048
1298   0.81176  -0.92567   0.05681   0.98248
1299   0.81238  -0.92416   0.06028   0.98444
1300   0.81301  -0.92266   0.06375   0.98640
1301   0.81363  -0.92112   0.06721   0.98833
1302   0.81426  -0.91959   0.07067   0.99027
1303   0.81488  -0.91803   0.07414   0.99216
1304   0.81551  -0.91650   0.07760   0.99409
1305   0.81614  -0.91490   0.08106   0.99596
1306   0.81676  -0.91332   0.08451   0.99783
1307   0.81739  -0.91172   0.08797   0.99969
1308   0.81801  -0.91008   0.09143   1.00151
1309   0.81864  -0.90846   0.09488   1.00334
1310   0.81926  -0.90679   0.09834   1.00513
1311   0.81989  -0.90514   0.10179   1.00693
1312   0.82051  -0.90347   0.10524   1.00871
1313   0.82114  -0.90176   0.10869   1.01045
1314   0.82176  -0.90007   0.11213   1.01220
1315   0.82239  -0.89833   0.11558   1.01391
1316   0.82301  -0.89661   0.11902   1.01563
1317   0.82364  -0.89487   0.12246   1.01734
1318   0.82427  -0.89310   0.12590   1.01900
1319   0.82489  -0.89133   0.12934   1.02067
1320   0.82552  -0.88953   0.13277   1.02230
1321   0.82614  -0.88773   0.13621   1.02394
1322   0.82677  -0.88593   0.13964   1.02557
1323   0.82739  -0.88408   0.14307   1.02715
1324   0.82802  -0.88225   0.14650   1.02875
1325   0.82864  -0.88038   0.14992   1.03030
1326   0.82927  -0.87852   0.15334   1.03186
1327   0.82989  -0.87664   0.15676   1.03341
1328   0.83052  -0.87473   0.16018   1.03491
1329   0.83114  -0.87283   0.16360   1.03642
1330   0.83177  -0.87089   0.16701   1.03789
1331   0.83240  -0.86896   0.17042   1.03938
1332   0.83302  -0.86702   0.17383   1.04084
1333   0.83365  -0.86504   0.17723   1.04227
1334   0.83427  -0.86307   0.18063   1.04370
1335   0.83490  -0.86106   0.18403   1.04509
1336   0.83552  -0.85907   0.18743   1.04649
1337   0.83615  -0.85706   0.19082   1.04788
1338   0.83677  -0.85501   0.19421   1.04922
1339   0.83740  -0.85301   0.19760   1.05061
1340   0.83802  -0.85093   0.20098   1.05191
1341   0.83865  -0.84887   0.20437   1.05324
1342   0.83927  -0.84677   0.20774   1.05451
1343   0.83990  -0.84468   0.21112   1.05580
1344   0.84053  -0.84259   0.21449   1.05708
1345   0.84115  -0.84044   0.21786   1.05830
1346   0.84178  -0.83832   0.22122   1.05954
1347   0.84240  -0.83615   0.22459   1.06074
1348   0.84303  -0.83400   0.22794   1.06195
1349   0.84365  -0.83184   0.23130   1.06314
1350   0.84428  -0.82963   0.23465   1.06428
1351   0.84490  -0.82744   0.23800   1.06544
1352   0.84553  -0.82521   0.24134   1.06655
1353   0.84615  -0.82300   0.24468   1.06768
1354   0.84678  -0.82077   0.24802   1.06879
1355   0.84740  -0.81850   0.25135   1.06985
1356   0.84803  -0.81625   0.25468   1.07093
1357   0.84866  -0.81395   0.25800   1.07195
1358   0.84928  -0.81168   0.26132   1.07300
1359   0.84991  -0.80939   0.26464   1.07403
1360   0.85053  -0.80705   0.26795   1.07500
1361   0.85116  -0.80474   0.27126   1.07600
1362   0.85178  -0.80238   0.27457   1.07694
1363   0.85241  -0.80004   0.27787   1.07791
1364   0.85303  -0.79769   0.28116   1.07885
1365   0.85366  -0.79529   0.28445   1.07974
1366   0.85428  -0.79292   0.28774   1.08066
1367   0.85491  -0.79049   0.29102   1.08152
1368   0.85553  -0.78810   0.29430   1.08240
1369   0.85616  -0.78565   0.29757   1.08322
1370   0.85679  -0.78322   0.30084   1.08407
1371   0.85741  -0.78079   0.30411   1.08490
1372   0.85804  -0.77830   0.30737   1.08567
1373   0.85866  -0.77588   0.31062   1.08651
1374   0.85929  -0.77338   0.31387   1.08725
1375   0.85991  -0.77089   0.31712   1.08801
1376   0.86054  -0.76836   0.32036   1.08872
1377   0.86116  -0.76585   0.32359   1.08945
1378   0.86179  -0.76334   0.32683   1.09016
1379   0.86241  -0.76077   0.33005   1.09082
1380   0.86304  -0.75823   0.33327   1.09150
1381   0.86366  -0.75563   0.33649   1.09212
1382   0.86429  -0.75307   0.33970   1.09277
1383   0.86492  -0.75049   0.34290   1.09340
1384   0.86554  -0.74787   0.34610   1.09397
1385   0.86617  -0.74527   0.34930   1.09456
1386   0.86679  -0.74262   0.35248   1.09510
1387   0.86742  -0.73999   0.35567   1.09566
1388   0.86804  -0.73736   0.35885   1.09621
1389   0.86867  -0.73468   0.36202   1.09669
1390   0.86929  -0.73202   0.36518   1.09720
1391   0.86992  -0.72931   0.36835   1.09766
1392   0.87054  -0.72663   0.37150   1.09813
1393   0.87117  -0.72394   0.37465   1.09859
1394   0.87179  -0.72120   0.37779   1.09900
1395   0.87242  -0.71849   0.38093   1.09942
1396   0.87305  -0.71573   0.38406   1.09979
1397   0.87367  -0.71299   0.38719   1.10018
1398   0.87430  -0.71025   0.39031   1.10056
1399   0.87492  -0.70745   0.39342   1.10087
1400   0.87555  -0.70468   0.39653   1.10121
1401   0.87617  -0.70186   0.39963   1.10149
1402   0.87680  -0.69907   0.40273   1.10180
1403   0.87742  -0.69628   0.40582   1.10209
1404   0.87805  -0.69342   0.40890   1.10232
1405   0.87867  -0.69060   0.41198   1.10258
1406   0.87930  -0.68773   0.41505   1.10278
1407   0.87992  -0.68489   0.41811   1.10300
1408   0.88055  -0.68204   0.42117   1.10321
1409   0.88118  -0.67917   0.42422   1.10340
1410   0.88180  -0.67630   0.42727   1.10357
1411   0.88243  -0.67337   0.43030   1.10368
1412   0.88305  -0.67048   0.43334   1.10382
1413   0.88368  -0.66753   0.43636   1.10389
1414   0.88430  -0.66462   0.43938   1.10400
1415   0.88493  -0.66170   0.44239   1.10409
1416   0.88555  -0.65872   0.44540   1.10411
1417   0.88618  -0.65577   0.44839   1.10416
1418   0.88680  -0.65277   0.45138   1.10416
1419   0.88743  -0.64981   0.45437   1.10418
1420   0.88806  -0.64683   0.45735   1.10418
1421   0.88868  -0.64380   0.46031   1.10412
1422   0.88931  -0.64081   0.46328   1.10409
1423   0.88993  -0.63776   0.46623   1.10399
1424   0.89056  -0.63474   0.46918   1.10393
1425   0.89118  -0.63172   0.47212   1.10384
1426   0.89181  -0.62864   0.47506   1.10370
1427   0.89243  -0.62560   0.47798   1.10358
1428   0.89306  -0.62250   0.48090   1.10340
1429   0.89368  -0.61944   0.48381   1.10325
1430   0.89431  -0.61636   0.48672   1.10308
1431   0.89493  -0.61324   0.48961   1.10285
1432   0.89556  -0.61015   0.49250   1.10265
1433   0.89619  -0.60700   0.49538   1.10238
1434   0.89681  -0.60389   0.49826   1.10215
1435   0.89744  -0.60072   0.50112   1.10184
1436   0.89806  -0.59759   0.50398   1.10158
1437   0.89869  -0.59446   0.50683   1.10129
1438   0.89931  -0.59126   0.50967   1.10094
1439   0.89994  -0.58811   0.51251   1.10062
1440   0.90056  -0.58489   0.51534   1.10023
1441   0.90119  -0.58172   0.51815   1.09988
1442   0.90181  -0.57854   0.52096   1.09950
1443   0.90244  -0.57535   0.52377   1.09912
1444   0.90306  -0.57215   0.52656   1.09871
1445   0.90369  -0.56889   0.52935   1.09824
1446   0.90432  -0.56567   0.53213   1.09780
1447   0.90494  -0.56240   0.53490   1.09730
1448   0.90557  -0.55916   0.53766   1.09683
1449   0.90619  -0.55592   0.54042   1.09634
1450   0.90682  -0.55262   0.54316   1.09578
1451   0.90744  -0.54936   0.54590   1.09526
1452   0.90807  -0.54604   0.54863   1.09467
1453   0.90869  -0.54276   0.55135   1.09411
1454   0.90932  -0.53948   0.55406   1.09354
1455   0.90994  -0.53613   0.55676   1.09290
1456   0.91057  -0.53283   0.55946   1.09229
1457   0.91119  -0.52947   0.56214   1.09162
1458   0.91182  -0.52615   0.56482   1.09097
1459   0.91245  -0.52283   0.56749   1.09032
1460   0.91307  -0.51944   0.57015   1.08959
1461   0.91370  -0.51610   0.57280   1.08890
1462   0.91432  -0.51270   0.57544   1.08814
1463   0.91495  -0.50934   0.57808   1.08742
1464   0.91557  -0.50597   0.58070   1.08667
1465   0.91620  -0.50255   0.58332   1.08586
1466   0.91682  -0.49917   0.58592   1.08509
1467   0.91745  -0.49573   0.58852   1.08425
1468   0.91807  -0.49233   0.59111   1.08344
1469   0.91870  -0.48893   0.59369   1.08261
1470   0.91932  -0.48546   0.59626   1.08172
1471   0.91995  -0.48204   0.59882   1.08086
1472   0.92058  -0.47856   0.60137   1.07993
1473   0.92120  -0.47513   0.60392   1.07904
1474   0.92183  -0.47169   0.60645   1.07814
1475   0.92245  -0.46819   0.60897   1.07716
1476   0.92308  -0.46473   0.61149   1.07622
1477   0.92370  -0.46122   0.61400   1.07521
1478   0.92433  -0.45780   0.61649   1.07429
1479   0.92495  -0.45427   0.61898   1.07325
1480   0.92558  -0.45079   0.62146   1.07224
1481   0.92620  -0.44730   0.62392   1.07122
1482   0.92683  -0.44374   0.62638   1.07013
1483   0.92745  -0.44024   0.62883   1.06907
1484   0.92808  -0.43667   0.63127   1.06794
1485   0.92871  -0.43316   0.63370   1.06685
1486   0.92933  -0.42963   0.63612   1.06575
1487   0.92996  -0.42605   0.63853   1.06457
1488   0.93058  -0.42251   0.64093   1.06344
1489   0.93121  -0.41891   0.64332   1.06223
1490   0.93183  -0.41536   0.64569   1.06105
1491   0.93246  -0.41180   0.64806   1.05987
1492   0.93308  -0.40819   0.65042   1.05861
1493   0.93371  -0.40462   0.65277   1.05739
1494   0.93433  -0.40098   0.65511   1.05610
1495   0.93496  -0.39740   0.65744   1.05485
1496   0.93558  -0.39376   0.65976   1.05352
1497   0.93621  -0.39017   0.66207   1.05224
1498   0.93684  -0.38657   0.66437   1.05094
1499   0.93746  -0.38290   0.66666   1.04956
1500   0.93809  -0.37929   0.66894   1.04823
1501   0.93871  -0.37562   0.67120   1.04682
1502   0.93934  -0.37200   0.67346   1.04546
1503   0.93996  -0.36837   0.67571   1.04408
1504   0.94059  -0.36468   0.67795   1.04262
1505   0.94121  -0.36104   0.68017   1.04121
1506   0.94184  -0.35733   0.68239   1.03972
1507   0.94246  -0.35368   0.68459   1.03828
1508   0.94309  -0.35003   0.68679   1.03681
1509   0.94371  -0.34631   0.68897   1.03528
1510   0.94434  -0.34264   0.69115   1.03379
1511   0.94497  -0.33891   0.69331   1.03222
1512   0.94559  -0.33529   0.69546   1.03075
1513   0.94622  -0.33155   0.69760   1.02915
1514   0.94684  -0.32786   0.69973   1.02760
1515   0.94747  -0.32417   0.70185   1.02602
1516   0.94809  -0.32041   0.70396   1.02438
1517   0.94872  -0.31671   0.70606   1.02277
1518   0.94934  -0.31295   0.70815   1.02109
1519   0.94997  -0.30923   0.71023   1.01946
1520   0.95059  -0.30552   0.71229   1.01781
1521   0.95122  -0.30174   0.71435   1.01608
1522   0.95184  -0.29801   0.71639   1.01440
1523   0.95247  -0.29422   0.71842   1.01264
1524   0.95310  -0.29048   0.72044   1.01092
1525   0.95372  -0.28674   0.72245   1.00919
1526   0.95435  -0.28294   0.72445   1.00739
1527   0.95497  -0.27919   0.72644   1.00563
1528   0.95560  -0.27538   0.72841   1.00379
1529   0.95622  -0.27162   0.73038   1.00200
1530   0.95685  -0.26786   0.73233   1.00019
1531   0.95747  -0.26404   0.73427   0.99831
1532   0.95810  -0.26027   0.73620   0.99647
1533   0.95872  -0.25644   0.73812   0.99456
1534   0.95935  -0.25266   0.74003   0.99269
1535   0.95997  -0.24888   0.74193   0.99080
1536   0.96060  -0.24503   0.74381   0.98884
1537   0.96123  -0.24124   0.74568   0.98693
1538   0.96185  -0.23739   0.74754   0.98494
1539   0.96248  -0.23359   0.74939   0.98299
1540   0.96310  -0.22979   0.75123   0.98102
1541   0.96373  -0.22593   0.75305   0.97899
1542   0.96435  -0.22212   0.75487   0.97699
1543   0.96498  -0.21825   0.75667   0.97492
1544   0.96560  -0.21444   0.75846   0.97290
1545   0.96623  -0.21062   0.76023   0.97086
1546   0.96685  -0.20674   0.76200   0.96874
1547   0.96748  -0.20298   0.76375   0.96673
1548   0.96811  -0.19909   0.76549   0.96459
1549   0.96873  -0.19526   0.76722   0.96249
1550   0.96936  -0.19137   0.76894   0.96031
1551   0.96998  -0.18754   0.77065   0.95818
1552   0.97061  -0.18370   0.77234   0.95604
1553   0.97123  -0.17980   0.77402   0.95382
1554   0.97186  -0.17595   0.77569   0.95164
1555   0.97248  -0.17205   0.77735   0.94940
1556   0.97311  -0.16820   0.77900   0.94719
1557   0.97373  -0.16435   0.78063   0.94497
1558   0.97436  -0.16043   0.78225   0.94268
1559   0.97498  -0.15657   0.78386   0.94044
1560   0.97561  -0.15265   0.78546   0.93811
1561   0.97624  -0.14879   0.78705   0.93584
1562   0.97686  -0.14487   0.78862   0.93349
1563   0.97749  -0.14100   0.79018   0.93119
1564   0.97811  -0.13713   0.79173   0.92887
1565   0.97874  -0.13320   0.79327   0.92648
1566   0.97936  -0.12933   0.79480   0.92413
1567   0.97999  -0.12540   0.79631   0.92171
1568   0.98061  -0.12152   0.79782   0.91934
1569   0.98124  -0.11764   0.79931   0.91695
1570   0.98186  -0.11370   0.80079   0.91449
1571   0.98249  -0.10982   0.80225   0.91207
1572   0.98311  -0.10587   0.80371   0.90958
1573   0.98374  -0.10199   0.80515   0.90714
1574   0.98437  -0.09810   0.80658   0.90469
1575   0.98499  -0.09415   0.80800   0.90216
1576   0.98562  -0.09026   0.80941   0.89967
1577   0.98624  -0.08631   0.81080   0.89711
1578   0.98687  -0.08242   0.81218   0.89460
1579   0.98749  -0.07853   0.81355   0.89208
1580   0.98812  -0.07457   0.81491   0.88948
1581   0.98874  -0.07067   0.81625   0.88693
1582   0.98937  -0.06678   0.81758   0.88436
1583   0.98999  -0.06288   0.81890   0.88178
1584   0.99062  -0.05892   0.82020   0.87912
1585   0.99124  -0.05502   0.82150   0.87652
1586   0.99187  -0.05112   0.82278   0.87390
1587   0.99250  -0.04716   0.82405   0.87120
1588   0.99312  -0.04325   0.82530   0.86855
1589   0.99375  -0.03929   0.82654   0.86583
1590   0.99437  -0.03539   0.82777   0.86316
1591   0.99500  -0.03148   0.82899   0.86047
1592   0.99562  -0.02752   0.83019   0.85771
1593   0.99625  -0.02361   0.83138   0.85500
1594   0.99687  -0.01965   0.83256   0.85221
1595   0.99750  -0.01574   0.83373   0.84947
1596   0.99812  -0.01183   0.83488   0.84671
1597   0.99875  -0.00787   0.83602   0.84389
1598   0.99937  -0.00396   0.83715   0.84111
1599   1.00000   0.00001   0.83826   0.83826
 
