 i       X     FEXACT   FI_FTCS   ERR_FTCS
1280   0.28064   0.74927              NaN              NaN
1281   0.28164   0.77137              NaN              NaN
1282   0.28264   0.79289              NaN              NaN
1283   0.28364   0.81376              NaN              NaN
1284   0.28464   0.83389              NaN              NaN
1285   0.28564   0.85321              NaN              NaN
1286   0.28664   0.87162              NaN              NaN
1287   0.28764   0.88907              NaN              NaN
1288   0.28864   0.90546              NaN              NaN
1289   0.28964   0.92073              NaN              NaN
1290   0.29065   0.93482              NaN              NaN
1291   0.29165   0.94767              NaN              NaN
1292   0.29265   0.95921              NaN              NaN
1293   0.29365   0.96939              NaN              NaN
1294   0.29465   0.97818              NaN              NaN
1295   0.29565   0.98552              NaN              NaN
1296   0.29665   0.99139              NaN              NaN
1297   0.29765   0.99575              NaN              NaN
1298   0.29865   0.99860              NaN              NaN
1299   0.29965   0.99991              NaN              NaN
1300   0.30065   0.99967              NaN              NaN
1301   0.30165   0.99790              NaN              NaN
1302   0.30265   0.99460              NaN              NaN
1303   0.30365   0.98978              NaN              NaN
1304   0.30465   0.98347              NaN              NaN
1305   0.30565   0.97569              NaN              NaN
1306   0.30665   0.96648              NaN              NaN
1307   0.30765   0.95588              NaN              NaN
1308   0.30865   0.94395              NaN              NaN
1309   0.30965   0.93073              NaN              NaN
1310   0.31066   0.91627              NaN              NaN
1311   0.31166   0.90065              NaN              NaN
1312   0.31266   0.88394              NaN              NaN
1313   0.31366   0.86620              NaN              NaN
1314   0.31466   0.84750              NaN              NaN
1315   0.31566   0.82794              NaN              NaN
1316   0.31666   0.80757              NaN              NaN
1317   0.31766   0.78650              NaN              NaN
1318   0.31866   0.76479              NaN              NaN
1319   0.31966   0.74254              NaN              NaN
1320   0.32066   0.71983              NaN              NaN
1321   0.32166   0.69673              NaN              NaN
1322   0.32266   0.67334              NaN              NaN
1323   0.32366   0.64973              NaN              NaN
1324   0.32466   0.62598              NaN              NaN
1325   0.32566   0.60217              NaN              NaN
1326   0.32666   0.57837              NaN              NaN
1327   0.32766   0.55466              NaN              NaN
1328   0.32866   0.53110              NaN              NaN
1329   0.32966   0.50776              NaN              NaN
1330   0.33067   0.48470              NaN              NaN
1331   0.33167   0.46197              NaN              NaN
1332   0.33267   0.43962              NaN              NaN
1333   0.33367   0.41772              NaN              NaN
1334   0.33467   0.39629              NaN              NaN
1335   0.33567   0.37539              NaN              NaN
1336   0.33667   0.35504              NaN              NaN
1337   0.33767   0.33527              NaN              NaN
1338   0.33867   0.31612              NaN              NaN
1339   0.33967   0.29760              NaN              NaN
1340   0.34067   0.27974              NaN              NaN
1341   0.34167   0.26254              NaN              NaN
1342   0.34267   0.24602              NaN              NaN
1343   0.34367   0.23018              NaN              NaN
1344   0.34467   0.21503              NaN              NaN
1345   0.34567   0.20057              NaN              NaN
1346   0.34667   0.18680              NaN              NaN
1347   0.34767   0.17370              NaN              NaN
1348   0.34867   0.16127              NaN              NaN
1349   0.34967   0.14950              NaN              NaN
1350   0.35068   0.13838              NaN              NaN
1351   0.35168   0.12788              NaN              NaN
1352   0.35268   0.11800              NaN              NaN
1353   0.35368   0.10872              NaN              NaN
1354   0.35468   0.10001              NaN              NaN
1355   0.35568   0.09186              NaN              NaN
1356   0.35668   0.08424              NaN              NaN
1357   0.35768   0.07713              NaN              NaN
1358   0.35868   0.07052              NaN              NaN
1359   0.35968   0.06437              NaN              NaN
1360   0.36068   0.05867              NaN              NaN
1361   0.36168   0.05339              NaN              NaN
1362   0.36268   0.04851              NaN              NaN
1363   0.36368   0.04401              NaN              NaN
1364   0.36468   0.03987              NaN              NaN
1365   0.36568   0.03606              NaN              NaN
1366   0.36668   0.03256              NaN              NaN
1367   0.36768   0.02936              NaN              NaN
1368   0.36868   0.02643              NaN              NaN
1369   0.36968   0.02376              NaN              NaN
1370   0.37069   0.02132              NaN              NaN
1371   0.37169   0.01911              NaN              NaN
1372   0.37269   0.01709              NaN              NaN
1373   0.37369   0.01527              NaN              NaN
1374   0.37469   0.01362              NaN              NaN
1375   0.37569   0.01213              NaN              NaN
1376   0.37669   0.01079              NaN              NaN
1377   0.37769   0.00958              NaN              NaN
1378   0.37869   0.00849              NaN              NaN
1379   0.37969   0.00751              NaN              NaN
1380   0.38069   0.00664              NaN              NaN
1381   0.38169   0.00586              NaN              NaN
1382   0.38269   0.00516              NaN              NaN
1383   0.38369   0.00454              NaN              NaN
1384   0.38469   0.00399              NaN              NaN
1385   0.38569   0.00350              NaN              NaN
1386   0.38669   0.00306              NaN              NaN
1387   0.38769   0.00268              NaN              NaN
1388   0.38869   0.00234              NaN              NaN
1389   0.38969   0.00204              NaN              NaN
1390   0.39070   0.00177              NaN              NaN
1391   0.39170   0.00154              NaN              NaN
1392   0.39270   0.00134              NaN              NaN
1393   0.39370   0.00116              NaN              NaN
1394   0.39470   0.00100              NaN              NaN
1395   0.39570   0.00086              NaN              NaN
1396   0.39670   0.00075              NaN              NaN
1397   0.39770   0.00064              NaN              NaN
1398   0.39870   0.00055              NaN              NaN
1399   0.39970   0.00047              NaN              NaN
1400   0.40070   0.00000              NaN              NaN
1401   0.40170   0.00000              NaN              NaN
1402   0.40270   0.00000              NaN              NaN
1403   0.40370   0.00000              NaN              NaN
1404   0.40470   0.00000              NaN              NaN
1405   0.40570   0.00000              NaN              NaN
1406   0.40670   0.00000              NaN              NaN
1407   0.40770   0.00000              NaN              NaN
1408   0.40870   0.00000              NaN              NaN
1409   0.40970   0.00000              NaN              NaN
1410   0.41071   0.00000              NaN              NaN
1411   0.41171   0.00000              NaN              NaN
1412   0.41271   0.00000              NaN              NaN
1413   0.41371   0.00000              NaN              NaN
1414   0.41471   0.00000              NaN              NaN
1415   0.41571   0.00000              NaN              NaN
1416   0.41671   0.00000              NaN              NaN
1417   0.41771   0.00000              NaN              NaN
1418   0.41871   0.00000              NaN              NaN
1419   0.41971   0.00000              NaN              NaN
1420   0.42071   0.00000              NaN              NaN
1421   0.42171   0.00000              NaN              NaN
1422   0.42271   0.00000              NaN              NaN
1423   0.42371   0.00000              NaN              NaN
1424   0.42471   0.00000              NaN              NaN
1425   0.42571   0.00000              NaN              NaN
1426   0.42671   0.00000              NaN              NaN
1427   0.42771   0.00000              NaN              NaN
1428   0.42871   0.00000              NaN              NaN
1429   0.42971   0.00000              NaN              NaN
1430   0.43072   0.00000              NaN              NaN
1431   0.43172   0.00000              NaN              NaN
1432   0.43272   0.00000              NaN              NaN
1433   0.43372   0.00000              NaN              NaN
1434   0.43472   0.00000              NaN              NaN
1435   0.43572   0.00000              NaN              NaN
1436   0.43672   0.00000              NaN              NaN
1437   0.43772   0.00000              NaN              NaN
1438   0.43872   0.00000              NaN              NaN
1439   0.43972   0.00000              NaN              NaN
1440   0.44072   0.00000              NaN              NaN
1441   0.44172   0.00000              NaN              NaN
1442   0.44272   0.00000              NaN              NaN
1443   0.44372   0.00000              NaN              NaN
1444   0.44472   0.00000              NaN              NaN
1445   0.44572   0.00000              NaN              NaN
1446   0.44672   0.00000              NaN              NaN
1447   0.44772   0.00000              NaN              NaN
1448   0.44872   0.00000              NaN              NaN
1449   0.44972   0.00000              NaN              NaN
1450   0.45073   0.00000              NaN              NaN
1451   0.45173   0.00000              NaN              NaN
1452   0.45273   0.00000              NaN              NaN
1453   0.45373   0.00000              NaN              NaN
1454   0.45473   0.00000              NaN              NaN
1455   0.45573   0.00000              NaN              NaN
1456   0.45673   0.00000              NaN              NaN
1457   0.45773   0.00000              NaN              NaN
1458   0.45873   0.00000              NaN              NaN
1459   0.45973   0.00000              NaN              NaN
1460   0.46073   0.00000              NaN              NaN
1461   0.46173   0.00000              NaN              NaN
1462   0.46273   0.00000              NaN              NaN
1463   0.46373   0.00000              NaN              NaN
1464   0.46473   0.00000              NaN              NaN
1465   0.46573   0.00000              NaN              NaN
1466   0.46673   0.00000              NaN              NaN
1467   0.46773   0.00000              NaN              NaN
1468   0.46873   0.00000              NaN              NaN
1469   0.46973   0.00000              NaN              NaN
1470   0.47074   0.00000              NaN              NaN
1471   0.47174   0.00000              NaN              NaN
1472   0.47274   0.00000              NaN              NaN
1473   0.47374   0.00000              NaN              NaN
1474   0.47474   0.00000              NaN              NaN
1475   0.47574   0.00000              NaN              NaN
1476   0.47674   0.00000              NaN              NaN
1477   0.47774   0.00000              NaN              NaN
1478   0.47874   0.00000              NaN              NaN
1479   0.47974   0.00000              NaN              NaN
1480   0.48074   0.00000              NaN              NaN
1481   0.48174   0.00000              NaN              NaN
1482   0.48274   0.00000              NaN              NaN
1483   0.48374   0.00000              NaN              NaN
1484   0.48474   0.00000              NaN              NaN
1485   0.48574   0.00000              NaN              NaN
1486   0.48674   0.00000              NaN              NaN
1487   0.48774   0.00000              NaN              NaN
1488   0.48874   0.00000              NaN              NaN
1489   0.48974   0.00000              NaN              NaN
1490   0.49075   0.00000              NaN              NaN
1491   0.49175   0.00000              NaN              NaN
1492   0.49275   0.00000              NaN              NaN
1493   0.49375   0.00000              NaN              NaN
1494   0.49475   0.00000              NaN              NaN
1495   0.49575   0.00000              NaN              NaN
1496   0.49675   0.00000              NaN              NaN
1497   0.49775   0.00000              NaN              NaN
1498   0.49875   0.00000              NaN              NaN
1499   0.49975   0.00000              NaN              NaN
1500   0.50075   0.00000              NaN              NaN
1501   0.50175   0.00000              NaN              NaN
1502   0.50275   0.00000              NaN              NaN
1503   0.50375   0.00000              NaN              NaN
1504   0.50475   0.00000              NaN              NaN
1505   0.50575   0.00000              NaN              NaN
1506   0.50675   0.00000              NaN              NaN
1507   0.50775   0.00000              NaN              NaN
1508   0.50875   0.00000              NaN              NaN
1509   0.50975   0.00000              NaN              NaN
1510   0.51076   0.00000              NaN              NaN
1511   0.51176   0.00000              NaN              NaN
1512   0.51276   0.00000              NaN              NaN
1513   0.51376   0.00000              NaN              NaN
1514   0.51476   0.00000              NaN              NaN
1515   0.51576   0.00000              NaN              NaN
1516   0.51676   0.00000              NaN              NaN
1517   0.51776   0.00000              NaN              NaN
1518   0.51876   0.00000              NaN              NaN
1519   0.51976   0.00000              NaN              NaN
1520   0.52076   0.00000              NaN              NaN
1521   0.52176   0.00000              NaN              NaN
1522   0.52276   0.00000              NaN              NaN
1523   0.52376   0.00000              NaN              NaN
1524   0.52476   0.00000              NaN              NaN
1525   0.52576   0.00000              NaN              NaN
1526   0.52676   0.00000              NaN              NaN
1527   0.52776   0.00000              NaN              NaN
1528   0.52876   0.00000              NaN              NaN
1529   0.52976   0.00000              NaN              NaN
1530   0.53077   0.00000              NaN              NaN
1531   0.53177   0.00000              NaN              NaN
1532   0.53277   0.00000              NaN              NaN
1533   0.53377   0.00000              NaN              NaN
1534   0.53477   0.00000              NaN              NaN
1535   0.53577   0.00000              NaN              NaN
1536   0.53677   0.00000              NaN              NaN
1537   0.53777   0.00000              NaN              NaN
1538   0.53877   0.00000              NaN              NaN
1539   0.53977   0.00000              NaN              NaN
1540   0.54077   0.00000              NaN              NaN
1541   0.54177   0.00000              NaN              NaN
1542   0.54277   0.00000              NaN              NaN
1543   0.54377   0.00000              NaN              NaN
1544   0.54477   0.00000              NaN              NaN
1545   0.54577   0.00000              NaN              NaN
1546   0.54677   0.00000              NaN              NaN
1547   0.54777   0.00000              NaN              NaN
1548   0.54877   0.00000              NaN              NaN
1549   0.54977   0.00000              NaN              NaN
1550   0.55078   0.00000              NaN              NaN
1551   0.55178   0.00000              NaN              NaN
1552   0.55278   0.00000              NaN              NaN
1553   0.55378   0.00000              NaN              NaN
1554   0.55478   0.00000              NaN              NaN
1555   0.55578   0.00000              NaN              NaN
1556   0.55678   0.00000              NaN              NaN
1557   0.55778   0.00000              NaN              NaN
1558   0.55878   0.00000              NaN              NaN
1559   0.55978   0.00000              NaN              NaN
1560   0.56078   0.00000              NaN              NaN
1561   0.56178   0.00000              NaN              NaN
1562   0.56278   0.00000              NaN              NaN
1563   0.56378   0.00000              NaN              NaN
1564   0.56478   0.00000              NaN              NaN
1565   0.56578   0.00000              NaN              NaN
1566   0.56678   0.00000              NaN              NaN
1567   0.56778   0.00000              NaN              NaN
1568   0.56878   0.00000              NaN              NaN
1569   0.56978   0.00000              NaN              NaN
1570   0.57079   0.00000              NaN              NaN
1571   0.57179   0.00000              NaN              NaN
1572   0.57279   0.00000              NaN              NaN
1573   0.57379   0.00000              NaN              NaN
1574   0.57479   0.00000              NaN              NaN
1575   0.57579   0.00000              NaN              NaN
1576   0.57679   0.00000              NaN              NaN
1577   0.57779   0.00000              NaN              NaN
1578   0.57879   0.00000              NaN              NaN
1579   0.57979   0.00000              NaN              NaN
1580   0.58079   0.00000              NaN              NaN
1581   0.58179   0.00000              NaN              NaN
1582   0.58279   0.00000              NaN              NaN
1583   0.58379   0.00000              NaN              NaN
1584   0.58479   0.00000              NaN              NaN
1585   0.58579   0.00000              NaN              NaN
1586   0.58679   0.00000              NaN              NaN
1587   0.58779   0.00000              NaN              NaN
1588   0.58879   0.00000              NaN              NaN
1589   0.58979   0.00000              NaN              NaN
1590   0.59080   0.00000              NaN              NaN
1591   0.59180   0.00000              NaN              NaN
1592   0.59280   0.00000              NaN              NaN
1593   0.59380   0.00000              NaN              NaN
1594   0.59480   0.00000              NaN              NaN
1595   0.59580   0.00000              NaN              NaN
1596   0.59680   0.00000              NaN              NaN
1597   0.59780   0.00000              NaN              NaN
1598   0.59880   0.00000              NaN              NaN
1599   0.59980   0.00000              NaN              NaN
1600   0.60080   1.00000              NaN              NaN
1601   0.60180   1.00000              NaN              NaN
1602   0.60280   1.00000              NaN              NaN
1603   0.60380   1.00000              NaN              NaN
1604   0.60480   1.00000              NaN              NaN
1605   0.60580   1.00000              NaN              NaN
1606   0.60680   1.00000              NaN              NaN
1607   0.60780   1.00000              NaN              NaN
1608   0.60880   1.00000              NaN              NaN
1609   0.60980   1.00000              NaN              NaN
1610   0.61081   1.00000              NaN              NaN
1611   0.61181   1.00000              NaN              NaN
1612   0.61281   1.00000              NaN              NaN
1613   0.61381   1.00000              NaN              NaN
1614   0.61481   1.00000              NaN              NaN
1615   0.61581   1.00000              NaN              NaN
1616   0.61681   1.00000              NaN              NaN
1617   0.61781   1.00000              NaN              NaN
1618   0.61881   1.00000              NaN              NaN
1619   0.61981   1.00000              NaN              NaN
1620   0.62081   1.00000              NaN              NaN
1621   0.62181   1.00000              NaN              NaN
1622   0.62281   1.00000              NaN              NaN
1623   0.62381   1.00000              NaN              NaN
1624   0.62481   1.00000              NaN              NaN
1625   0.62581   1.00000              NaN              NaN
1626   0.62681   1.00000              NaN              NaN
1627   0.62781   1.00000              NaN              NaN
1628   0.62881   1.00000              NaN              NaN
1629   0.62981   1.00000              NaN              NaN
1630   0.63082   1.00000              NaN              NaN
1631   0.63182   1.00000              NaN              NaN
1632   0.63282   1.00000              NaN              NaN
1633   0.63382   1.00000              NaN              NaN
1634   0.63482   1.00000              NaN              NaN
1635   0.63582   1.00000              NaN              NaN
1636   0.63682   1.00000              NaN              NaN
1637   0.63782   1.00000              NaN              NaN
1638   0.63882   1.00000              NaN              NaN
1639   0.63982   1.00000              NaN              NaN
1640   0.64082   1.00000              NaN              NaN
1641   0.64182   1.00000              NaN              NaN
1642   0.64282   1.00000              NaN              NaN
1643   0.64382   1.00000              NaN              NaN
1644   0.64482   1.00000              NaN              NaN
1645   0.64582   1.00000              NaN              NaN
1646   0.64682   1.00000              NaN              NaN
1647   0.64782   1.00000              NaN              NaN
1648   0.64882   1.00000              NaN              NaN
1649   0.64982   1.00000              NaN              NaN
1650   0.65083   1.00000              NaN              NaN
1651   0.65183   1.00000              NaN              NaN
1652   0.65283   1.00000              NaN              NaN
1653   0.65383   1.00000              NaN              NaN
1654   0.65483   1.00000              NaN              NaN
1655   0.65583   1.00000              NaN              NaN
1656   0.65683   1.00000              NaN              NaN
1657   0.65783   1.00000              NaN              NaN
1658   0.65883   1.00000              NaN              NaN
1659   0.65983   1.00000              NaN              NaN
1660   0.66083   1.00000              NaN              NaN
1661   0.66183   1.00000              NaN              NaN
1662   0.66283   1.00000              NaN              NaN
1663   0.66383   1.00000              NaN              NaN
1664   0.66483   1.00000              NaN              NaN
1665   0.66583   1.00000              NaN              NaN
1666   0.66683   1.00000              NaN              NaN
1667   0.66783   1.00000              NaN              NaN
1668   0.66883   1.00000              NaN              NaN
1669   0.66983   1.00000              NaN              NaN
1670   0.67084   1.00000              NaN              NaN
1671   0.67184   1.00000              NaN              NaN
1672   0.67284   1.00000              NaN              NaN
1673   0.67384   1.00000              NaN              NaN
1674   0.67484   1.00000              NaN              NaN
1675   0.67584   1.00000              NaN              NaN
1676   0.67684   1.00000              NaN              NaN
1677   0.67784   1.00000              NaN              NaN
1678   0.67884   1.00000              NaN              NaN
1679   0.67984   1.00000              NaN              NaN
1680   0.68084   1.00000              NaN              NaN
1681   0.68184   1.00000              NaN              NaN
1682   0.68284   1.00000              NaN              NaN
1683   0.68384   1.00000              NaN              NaN
1684   0.68484   1.00000              NaN              NaN
1685   0.68584   1.00000              NaN              NaN
1686   0.68684   1.00000              NaN              NaN
1687   0.68784   1.00000              NaN              NaN
1688   0.68884   1.00000              NaN              NaN
1689   0.68984   1.00000              NaN              NaN
1690   0.69085   1.00000              NaN              NaN
1691   0.69185   1.00000              NaN              NaN
1692   0.69285   1.00000              NaN              NaN
1693   0.69385   1.00000              NaN              NaN
1694   0.69485   1.00000              NaN              NaN
1695   0.69585   1.00000              NaN              NaN
1696   0.69685   1.00000              NaN              NaN
1697   0.69785   1.00000              NaN              NaN
1698   0.69885   1.00000              NaN              NaN
1699   0.69985   1.00000              NaN              NaN
1700   0.70085   1.00000              NaN              NaN
1701   0.70185   1.00000              NaN              NaN
1702   0.70285   1.00000              NaN              NaN
1703   0.70385   1.00000              NaN              NaN
1704   0.70485   1.00000              NaN              NaN
1705   0.70585   1.00000              NaN              NaN
1706   0.70685   1.00000              NaN              NaN
1707   0.70785   1.00000              NaN              NaN
1708   0.70885   1.00000              NaN              NaN
1709   0.70985   1.00000              NaN              NaN
1710   0.71086   1.00000              NaN              NaN
1711   0.71186   1.00000              NaN              NaN
1712   0.71286   1.00000              NaN              NaN
1713   0.71386   1.00000              NaN              NaN
1714   0.71486   1.00000              NaN              NaN
1715   0.71586   1.00000              NaN              NaN
1716   0.71686   1.00000              NaN              NaN
1717   0.71786   1.00000              NaN              NaN
1718   0.71886   1.00000              NaN              NaN
1719   0.71986   1.00000              NaN              NaN
1720   0.72086   1.00000              NaN              NaN
1721   0.72186   1.00000              NaN              NaN
1722   0.72286   1.00000              NaN              NaN
1723   0.72386   1.00000              NaN              NaN
1724   0.72486   1.00000              NaN              NaN
1725   0.72586   1.00000              NaN              NaN
1726   0.72686   1.00000              NaN              NaN
1727   0.72786   1.00000              NaN              NaN
1728   0.72886   1.00000              NaN              NaN
1729   0.72986   1.00000              NaN              NaN
1730   0.73087   1.00000              NaN              NaN
1731   0.73187   1.00000              NaN              NaN
1732   0.73287   1.00000              NaN              NaN
1733   0.73387   1.00000              NaN              NaN
1734   0.73487   1.00000              NaN              NaN
1735   0.73587   1.00000              NaN              NaN
1736   0.73687   1.00000              NaN              NaN
1737   0.73787   1.00000              NaN              NaN
1738   0.73887   1.00000              NaN              NaN
1739   0.73987   1.00000              NaN              NaN
1740   0.74087   1.00000              NaN              NaN
1741   0.74187   1.00000              NaN              NaN
1742   0.74287   1.00000              NaN              NaN
1743   0.74387   1.00000              NaN              NaN
1744   0.74487   1.00000              NaN              NaN
1745   0.74587   1.00000              NaN              NaN
1746   0.74687   1.00000              NaN              NaN
1747   0.74787   1.00000              NaN              NaN
1748   0.74887   1.00000              NaN              NaN
1749   0.74987   1.00000              NaN              NaN
1750   0.75088   1.00000              NaN              NaN
1751   0.75188   1.00000              NaN              NaN
1752   0.75288   1.00000              NaN              NaN
1753   0.75388   1.00000              NaN              NaN
1754   0.75488   1.00000              NaN              NaN
1755   0.75588   1.00000              NaN              NaN
1756   0.75688   1.00000              NaN              NaN
1757   0.75788   1.00000              NaN              NaN
1758   0.75888   1.00000              NaN              NaN
1759   0.75988   1.00000              NaN              NaN
1760   0.76088   1.00000              NaN              NaN
1761   0.76188   1.00000              NaN              NaN
1762   0.76288   1.00000              NaN              NaN
1763   0.76388   1.00000              NaN              NaN
1764   0.76488   1.00000              NaN              NaN
1765   0.76588   1.00000              NaN              NaN
1766   0.76688   1.00000              NaN              NaN
1767   0.76788   1.00000              NaN              NaN
1768   0.76888   1.00000              NaN              NaN
1769   0.76988   1.00000              NaN              NaN
1770   0.77089   1.00000              NaN              NaN
1771   0.77189   1.00000              NaN              NaN
1772   0.77289   1.00000              NaN              NaN
1773   0.77389   1.00000              NaN              NaN
1774   0.77489   1.00000              NaN              NaN
1775   0.77589   1.00000              NaN              NaN
1776   0.77689   1.00000              NaN              NaN
1777   0.77789   1.00000              NaN              NaN
1778   0.77889   1.00000              NaN              NaN
1779   0.77989   1.00000              NaN              NaN
1780   0.78089   1.00000              NaN              NaN
1781   0.78189   1.00000              NaN              NaN
1782   0.78289   1.00000              NaN              NaN
1783   0.78389   1.00000              NaN              NaN
1784   0.78489   1.00000              NaN              NaN
1785   0.78589   1.00000              NaN              NaN
1786   0.78689   1.00000              NaN              NaN
1787   0.78789   1.00000              NaN              NaN
1788   0.78889   1.00000              NaN              NaN
1789   0.78990   1.00000              NaN              NaN
1790   0.79090   1.00000              NaN              NaN
1791   0.79190   1.00000              NaN              NaN
1792   0.79290   1.00000              NaN              NaN
1793   0.79390   1.00000              NaN              NaN
1794   0.79490   1.00000              NaN              NaN
1795   0.79590   1.00000              NaN              NaN
1796   0.79690   1.00000              NaN              NaN
1797   0.79790   1.00000              NaN              NaN
1798   0.79890   1.00000              NaN              NaN
1799   0.79990   1.00000              NaN              NaN
1800   0.80090   0.00000              NaN              NaN
1801   0.80190   0.00000              NaN              NaN
1802   0.80290   0.00000              NaN              NaN
1803   0.80390   0.00000              NaN              NaN
1804   0.80490   0.00000              NaN              NaN
1805   0.80590   0.00000              NaN              NaN
1806   0.80690   0.00000              NaN              NaN
1807   0.80790   0.00000              NaN              NaN
1808   0.80890   0.00000              NaN              NaN
1809   0.80991   0.00000              NaN              NaN
1810   0.81091   0.00000              NaN              NaN
1811   0.81191   0.00000              NaN              NaN
1812   0.81291   0.00000              NaN              NaN
1813   0.81391   0.00000              NaN              NaN
1814   0.81491   0.00000              NaN              NaN
1815   0.81591   0.00000              NaN              NaN
1816   0.81691   0.00000              NaN              NaN
1817   0.81791   0.00000              NaN              NaN
1818   0.81891   0.00000              NaN              NaN
1819   0.81991   0.00000              NaN              NaN
1820   0.82091   0.00000              NaN              NaN
1821   0.82191   0.00000              NaN              NaN
1822   0.82291   0.00000              NaN              NaN
1823   0.82391   0.00000              NaN              NaN
1824   0.82491   0.00000              NaN              NaN
1825   0.82591   0.00000              NaN              NaN
1826   0.82691   0.00000              NaN              NaN
1827   0.82791   0.00000              NaN              NaN
1828   0.82891   0.00000              NaN              NaN
1829   0.82992   0.00000              NaN              NaN
1830   0.83092   0.00000              NaN              NaN
1831   0.83192   0.00000              NaN              NaN
1832   0.83292   0.00000              NaN              NaN
1833   0.83392   0.00000              NaN              NaN
1834   0.83492   0.00000              NaN              NaN
1835   0.83592   0.00000              NaN              NaN
1836   0.83692   0.00000              NaN              NaN
1837   0.83792   0.00000              NaN              NaN
1838   0.83892   0.00000              NaN              NaN
1839   0.83992   0.00000              NaN              NaN
1840   0.84092   0.00000              NaN              NaN
1841   0.84192   0.00000              NaN              NaN
1842   0.84292   0.00000              NaN              NaN
1843   0.84392   0.00000              NaN              NaN
1844   0.84492   0.00000              NaN              NaN
1845   0.84592   0.00000              NaN              NaN
1846   0.84692   0.00000              NaN              NaN
1847   0.84792   0.00000              NaN              NaN
1848   0.84892   0.00000              NaN              NaN
1849   0.84993   0.00000              NaN              NaN
1850   0.85093   0.00000              NaN              NaN
1851   0.85193   0.00000              NaN              NaN
1852   0.85293   0.00000              NaN              NaN
1853   0.85393   0.00000              NaN              NaN
1854   0.85493   0.00000              NaN              NaN
1855   0.85593   0.00000              NaN              NaN
1856   0.85693   0.00000              NaN              NaN
1857   0.85793   0.00000              NaN              NaN
1858   0.85893   0.00000              NaN              NaN
1859   0.85993   0.00000              NaN              NaN
1860   0.86093   0.00000              NaN              NaN
1861   0.86193   0.00000              NaN              NaN
1862   0.86293   0.00000              NaN              NaN
1863   0.86393   0.00000              NaN              NaN
1864   0.86493   0.00000              NaN              NaN
1865   0.86593   0.00000              NaN              NaN
1866   0.86693   0.00000              NaN              NaN
1867   0.86793   0.00000              NaN              NaN
1868   0.86893   0.00000              NaN              NaN
1869   0.86994   0.00000              NaN              NaN
1870   0.87094   0.00000              NaN              NaN
1871   0.87194   0.00000              NaN              NaN
1872   0.87294   0.00000              NaN              NaN
1873   0.87394   0.00000              NaN              NaN
1874   0.87494   0.00000              NaN              NaN
1875   0.87594   0.00000              NaN              NaN
1876   0.87694   0.00000              NaN              NaN
1877   0.87794   0.00000              NaN              NaN
1878   0.87894   0.00000              NaN              NaN
1879   0.87994   0.00000              NaN              NaN
1880   0.88094   0.00000              NaN              NaN
1881   0.88194   0.00000              NaN              NaN
1882   0.88294   0.00000              NaN              NaN
1883   0.88394   0.00000              NaN              NaN
1884   0.88494   0.00000              NaN              NaN
1885   0.88594   0.00000              NaN              NaN
1886   0.88694   0.00000              NaN              NaN
1887   0.88794   0.00000              NaN              NaN
1888   0.88894   0.00000              NaN              NaN
1889   0.88995   0.00000              NaN              NaN
1890   0.89095   0.00000              NaN              NaN
1891   0.89195   0.00000              NaN              NaN
1892   0.89295   0.00000              NaN              NaN
1893   0.89395   0.00000              NaN              NaN
1894   0.89495   0.00000              NaN              NaN
1895   0.89595   0.00000              NaN              NaN
1896   0.89695   0.00000              NaN              NaN
1897   0.89795   0.00000              NaN              NaN
1898   0.89895   0.00000              NaN              NaN
1899   0.89995   0.00000              NaN              NaN
1900   0.90095   0.00000              NaN              NaN
1901   0.90195   0.00000              NaN              NaN
1902   0.90295   0.00000              NaN              NaN
1903   0.90395   0.00000              NaN              NaN
1904   0.90495   0.00000              NaN              NaN
1905   0.90595   0.00000              NaN              NaN
1906   0.90695   0.00000              NaN              NaN
1907   0.90795   0.00000              NaN              NaN
1908   0.90895   0.00000              NaN              NaN
1909   0.90996   0.00000              NaN              NaN
1910   0.91096   0.00000              NaN              NaN
1911   0.91196   0.00000              NaN              NaN
1912   0.91296   0.00000              NaN              NaN
1913   0.91396   0.00000              NaN              NaN
1914   0.91496   0.00000              NaN              NaN
1915   0.91596   0.00000              NaN              NaN
1916   0.91696   0.00000              NaN              NaN
1917   0.91796   0.00000              NaN              NaN
1918   0.91896   0.00000              NaN              NaN
1919   0.91996   0.00000              NaN              NaN
1920   0.92096   0.00000              NaN              NaN
1921   0.92196   0.00000              NaN              NaN
1922   0.92296   0.00000              NaN              NaN
1923   0.92396   0.00000              NaN              NaN
1924   0.92496   0.00000              NaN              NaN
1925   0.92596   0.00000              NaN              NaN
1926   0.92696   0.00000              NaN              NaN
1927   0.92796   0.00000              NaN              NaN
1928   0.92896   0.00000              NaN              NaN
1929   0.92997   0.00000              NaN              NaN
1930   0.93097   0.00000              NaN              NaN
1931   0.93197   0.00000              NaN              NaN
1932   0.93297   0.00000              NaN              NaN
1933   0.93397   0.00000              NaN              NaN
1934   0.93497   0.00000              NaN              NaN
1935   0.93597   0.00000              NaN              NaN
1936   0.93697   0.00000              NaN              NaN
1937   0.93797   0.00000              NaN              NaN
1938   0.93897   0.00000              NaN              NaN
1939   0.93997   0.00000              NaN              NaN
1940   0.94097   0.00000              NaN              NaN
1941   0.94197   0.00000              NaN              NaN
1942   0.94297   0.00000              NaN              NaN
1943   0.94397   0.00000              NaN              NaN
1944   0.94497   0.00000              NaN              NaN
