 i       X     FEXACT   FI_LAXF   ERR_LAXF
 606   0.37899   0.68917   0.68823   0.00094
 607   0.37961   0.68632   0.68539   0.00093
 608   0.38024   0.68346   0.68254   0.00092
 609   0.38086   0.68058   0.67967   0.00091
 610   0.38149   0.67770   0.67680   0.00090
 611   0.38211   0.67481   0.67392   0.00089
 612   0.38274   0.67190   0.67102   0.00088
 613   0.38336   0.66898   0.66812   0.00087
 614   0.38399   0.66606   0.66520   0.00086
 615   0.38462   0.66312   0.66228   0.00085
 616   0.38524   0.66018   0.65934   0.00084
 617   0.38587   0.65722   0.65639   0.00083
 618   0.38649   0.65425   0.65344   0.00081
 619   0.38712   0.65128   0.65047   0.00080
 620   0.38774   0.64829   0.64750   0.00079
 621   0.38837   0.64529   0.64451   0.00078
 622   0.38899   0.64229   0.64151   0.00077
 623   0.38962   0.63927   0.63851   0.00076
 624   0.39024   0.63624   0.63549   0.00075
 625   0.39087   0.63321   0.63247   0.00074
 626   0.39149   0.63016   0.62943   0.00073
 627   0.39212   0.62710   0.62638   0.00072
 628   0.39275   0.62404   0.62333   0.00071
 629   0.39337   0.62096   0.62027   0.00070
 630   0.39400   0.61788   0.61719   0.00069
 631   0.39462   0.61478   0.61411   0.00068
 632   0.39525   0.61168   0.61102   0.00067
 633   0.39587   0.60857   0.60791   0.00065
 634   0.39650   0.60544   0.60480   0.00064
 635   0.39712   0.60231   0.60168   0.00063
 636   0.39775   0.59917   0.59855   0.00062
 637   0.39837   0.59602   0.59541   0.00061
 638   0.39900   0.59286   0.59226   0.00060
 639   0.39962   0.58969   0.58910   0.00059
 640   0.40025   0.58651   0.58594   0.00058
 641   0.40088   0.58333   0.58276   0.00057
 642   0.40150   0.58013   0.57957   0.00055
 643   0.40213   0.57692   0.57638   0.00054
 644   0.40275   0.57371   0.57318   0.00053
 645   0.40338   0.57049   0.56997   0.00052
 646   0.40400   0.56726   0.56675   0.00051
 647   0.40463   0.56402   0.56352   0.00050
 648   0.40525   0.56077   0.56028   0.00049
 649   0.40588   0.55751   0.55703   0.00048
 650   0.40650   0.55424   0.55378   0.00047
 651   0.40713   0.55097   0.55051   0.00046
 652   0.40775   0.54768   0.54724   0.00044
 653   0.40838   0.54439   0.54396   0.00043
 654   0.40901   0.54109   0.54067   0.00042
 655   0.40963   0.53778   0.53737   0.00041
 656   0.41026   0.53447   0.53407   0.00040
 657   0.41088   0.53114   0.53075   0.00039
 658   0.41151   0.52781   0.52743   0.00038
 659   0.41213   0.52447   0.52410   0.00036
 660   0.41276   0.52112   0.52076   0.00035
 661   0.41338   0.51776   0.51742   0.00034
 662   0.41401   0.51439   0.51406   0.00033
 663   0.41463   0.51102   0.51070   0.00032
 664   0.41526   0.50764   0.50733   0.00031
 665   0.41588   0.50425   0.50395   0.00030
 666   0.41651   0.50085   0.50057   0.00028
 667   0.41714   0.49745   0.49717   0.00027
 668   0.41776   0.49403   0.49377   0.00026
 669   0.41839   0.49061   0.49036   0.00025
 670   0.41901   0.48719   0.48695   0.00024
 671   0.41964   0.48375   0.48352   0.00023
 672   0.42026   0.48031   0.48009   0.00022
 673   0.42089   0.47686   0.47665   0.00020
 674   0.42151   0.47340   0.47321   0.00019
 675   0.42214   0.46993   0.46975   0.00018
 676   0.42276   0.46646   0.46629   0.00017
 677   0.42339   0.46298   0.46282   0.00016
 678   0.42401   0.45950   0.45935   0.00015
 679   0.42464   0.45600   0.45587   0.00014
 680   0.42527   0.45250   0.45238   0.00013
 681   0.42589   0.44899   0.44888   0.00011
 682   0.42652   0.44548   0.44538   0.00010
 683   0.42714   0.44196   0.44187   0.00009
 684   0.42777   0.43843   0.43835   0.00008
 685   0.42839   0.43490   0.43483   0.00007
 686   0.42902   0.43135   0.43130   0.00006
 687   0.42964   0.42781   0.42776   0.00005
 688   0.43027   0.42425   0.42421   0.00004
 689   0.43089   0.42069   0.42066   0.00002
 690   0.43152   0.41712   0.41711   0.00001
 691   0.43215   0.41355   0.41354   0.00000
 692   0.43277   0.40996   0.40997   0.00001
 693   0.43340   0.40638   0.40640   0.00002
 694   0.43402   0.40278   0.40282   0.00003
 695   0.43465   0.39918   0.39923   0.00004
 696   0.43527   0.39558   0.39563   0.00005
 697   0.43590   0.39197   0.39203   0.00006
 698   0.43652   0.38835   0.38842   0.00008
 699   0.43715   0.38472   0.38481   0.00009
 700   0.43777   0.38109   0.38119   0.00010
 701   0.43840   0.37746   0.37757   0.00011
 702   0.43902   0.37382   0.37394   0.00012
 703   0.43965   0.37017   0.37030   0.00013
 704   0.44028   0.36652   0.36666   0.00014
 705   0.44090   0.36286   0.36301   0.00015
 706   0.44153   0.35919   0.35936   0.00017
 707   0.44215   0.35552   0.35570   0.00018
 708   0.44278   0.35185   0.35204   0.00019
 709   0.44340   0.34817   0.34837   0.00020
 710   0.44403   0.34448   0.34469   0.00021
 711   0.44465   0.34079   0.34101   0.00022
 712   0.44528   0.33709   0.33732   0.00023
 713   0.44590   0.33339   0.33363   0.00024
 714   0.44653   0.32968   0.32994   0.00025
 715   0.44715   0.32597   0.32624   0.00027
 716   0.44778   0.32225   0.32253   0.00028
 717   0.44841   0.31853   0.31882   0.00029
 718   0.44903   0.31480   0.31510   0.00030
 719   0.44966   0.31107   0.31138   0.00031
 720   0.45028   0.30734   0.30766   0.00032
 721   0.45091   0.30359   0.30393   0.00033
 722   0.45153   0.29985   0.30019   0.00034
 723   0.45216   0.29610   0.29645   0.00036
 724   0.45278   0.29234   0.29271   0.00037
 725   0.45341   0.28858   0.28896   0.00038
 726   0.45403   0.28482   0.28520   0.00039
 727   0.45466   0.28105   0.28145   0.00040
 728   0.45528   0.27727   0.27769   0.00041
 729   0.45591   0.27350   0.27392   0.00042
 730   0.45654   0.26971   0.27015   0.00043
 731   0.45716   0.26593   0.26637   0.00045
 732   0.45779   0.26214   0.26259   0.00046
 733   0.45841   0.25834   0.25881   0.00047
 734   0.45904   0.25455   0.25503   0.00048
 735   0.45966   0.25074   0.25123   0.00049
 736   0.46029   0.24694   0.24744   0.00050
 737   0.46091   0.24313   0.24364   0.00051
 738   0.46154   0.23932   0.23984   0.00052
 739   0.46216   0.23550   0.23603   0.00053
 740   0.46279   0.23168   0.23222   0.00055
 741   0.46341   0.22785   0.22841   0.00056
 742   0.46404   0.22403   0.22459   0.00057
 743   0.46467   0.22019   0.22077   0.00058
 744   0.46529   0.21636   0.21695   0.00059
 745   0.46592   0.21252   0.21312   0.00060
 746   0.46654   0.20868   0.20929   0.00061
 747   0.46717   0.20484   0.20546   0.00062
 748   0.46779   0.20099   0.20162   0.00063
 749   0.46842   0.19714   0.19778   0.00064
 750   0.46904   0.19328   0.19394   0.00066
 751   0.46967   0.18943   0.19009   0.00067
 752   0.47029   0.18557   0.18624   0.00068
 753   0.47092   0.18170   0.18239   0.00069
 754   0.47154   0.17784   0.17854   0.00070
 755   0.47217   0.17397   0.17468   0.00071
 756   0.47280   0.17010   0.17082   0.00072
 757   0.47342   0.16623   0.16696   0.00073
 758   0.47405   0.16235   0.16309   0.00074
 759   0.47467   0.15847   0.15923   0.00075
 760   0.47530   0.15459   0.15535   0.00076
 761   0.47592   0.15071   0.15148   0.00078
 762   0.47655   0.14682   0.14761   0.00079
 763   0.47717   0.14293   0.14373   0.00080
 764   0.47780   0.13904   0.13985   0.00081
 765   0.47842   0.13515   0.13597   0.00082
 766   0.47905   0.13126   0.13209   0.00083
 767   0.47967   0.12736   0.12820   0.00084
 768   0.48030   0.12346   0.12431   0.00085
 769   0.48093   0.11956   0.12042   0.00086
 770   0.48155   0.11566   0.11653   0.00087
 771   0.48218   0.11176   0.11264   0.00088
 772   0.48280   0.10785   0.10874   0.00089
 773   0.48343   0.10394   0.10485   0.00090
 774   0.48405   0.10003   0.10095   0.00091
 775   0.48468   0.09612   0.09705   0.00093
 776   0.48530   0.09221   0.09315   0.00094
 777   0.48593   0.08830   0.08924   0.00095
 778   0.48655   0.08438   0.08534   0.00096
 779   0.48718   0.08047   0.08143   0.00097
 780   0.48780   0.07655   0.07753   0.00098
 781   0.48843   0.07263   0.07362   0.00099
 782   0.48906   0.06871   0.06971   0.00100
 783   0.48968   0.06479   0.06580   0.00101
 784   0.49031   0.06087   0.06189   0.00102
 785   0.49093   0.05695   0.05798   0.00103
 786   0.49156   0.05302   0.05406   0.00104
 787   0.49218   0.04910   0.05015   0.00105
 788   0.49281   0.04517   0.04624   0.00106
 789   0.49343   0.04125   0.04232   0.00107
 790   0.49406   0.03732   0.03840   0.00108
 791   0.49468   0.03339   0.03449   0.00109
 792   0.49531   0.02947   0.03057   0.00110
 793   0.49593   0.02554   0.02665   0.00111
 794   0.49656   0.02161   0.02274   0.00112
 795   0.49719   0.01768   0.01882   0.00114
 796   0.49781   0.01375   0.01490   0.00115
 797   0.49844   0.00982   0.01098   0.00116
 798   0.49906   0.00589   0.00706   0.00117
 799   0.49969   0.00196   0.00314   0.00118
 800   0.50031  -0.00196  -0.00078   0.00119
 801   0.50094  -0.00589  -0.00470   0.00120
 802   0.50156  -0.00982  -0.00862   0.00121
 803   0.50219  -0.01375  -0.01254   0.00122
 804   0.50281  -0.01768  -0.01645   0.00123
 805   0.50344  -0.02161  -0.02037   0.00124
 806   0.50407  -0.02554  -0.02429   0.00125
 807   0.50469  -0.02947  -0.02821   0.00126
 808   0.50532  -0.03339  -0.03213   0.00127
 809   0.50594  -0.03732  -0.03604   0.00128
 810   0.50657  -0.04125  -0.03996   0.00129
 811   0.50719  -0.04517  -0.04388   0.00130
 812   0.50782  -0.04910  -0.04779   0.00131
 813   0.50844  -0.05302  -0.05170   0.00132
 814   0.50907  -0.05695  -0.05562   0.00133
 815   0.50969  -0.06087  -0.05953   0.00134
 816   0.51032  -0.06479  -0.06344   0.00135
 817   0.51094  -0.06871  -0.06735   0.00136
 818   0.51157  -0.07263  -0.07126   0.00137
 819   0.51220  -0.07655  -0.07517   0.00138
 820   0.51282  -0.08047  -0.07908   0.00139
 821   0.51345  -0.08438  -0.08299   0.00140
 822   0.51407  -0.08830  -0.08689   0.00141
 823   0.51470  -0.09221  -0.09079   0.00142
 824   0.51532  -0.09612  -0.09470   0.00143
 825   0.51595  -0.10003  -0.09860   0.00144
 826   0.51657  -0.10394  -0.10250   0.00145
 827   0.51720  -0.10785  -0.10639   0.00146
 828   0.51782  -0.11176  -0.11029   0.00147
 829   0.51845  -0.11566  -0.11418   0.00147
 830   0.51907  -0.11956  -0.11808   0.00148
 831   0.51970  -0.12346  -0.12197   0.00149
 832   0.52033  -0.12736  -0.12586   0.00150
 833   0.52095  -0.13126  -0.12974   0.00151
 834   0.52158  -0.13515  -0.13363   0.00152
 835   0.52220  -0.13904  -0.13751   0.00153
 836   0.52283  -0.14293  -0.14139   0.00154
 837   0.52345  -0.14682  -0.14527   0.00155
 838   0.52408  -0.15071  -0.14915   0.00156
 839   0.52470  -0.15459  -0.15302   0.00157
 840   0.52533  -0.15847  -0.15689   0.00158
 841   0.52595  -0.16235  -0.16076   0.00159
 842   0.52658  -0.16623  -0.16463   0.00160
 843   0.52720  -0.17010  -0.16849   0.00161
 844   0.52783  -0.17397  -0.17235   0.00162
 845   0.52846  -0.17784  -0.17621   0.00163
 846   0.52908  -0.18170  -0.18007   0.00164
 847   0.52971  -0.18557  -0.18392   0.00164
 848   0.53033  -0.18943  -0.18777   0.00165
 849   0.53096  -0.19328  -0.19162   0.00166
 850   0.53158  -0.19714  -0.19547   0.00167
 851   0.53221  -0.20099  -0.19931   0.00168
 852   0.53283  -0.20484  -0.20315   0.00169
 853   0.53346  -0.20868  -0.20698   0.00170
 854   0.53408  -0.21252  -0.21081   0.00171
 855   0.53471  -0.21636  -0.21464   0.00172
 856   0.53533  -0.22019  -0.21847   0.00173
 857   0.53596  -0.22403  -0.22229   0.00173
 858   0.53659  -0.22785  -0.22611   0.00174
 859   0.53721  -0.23168  -0.22993   0.00175
 860   0.53784  -0.23550  -0.23374   0.00176
 861   0.53846  -0.23932  -0.23755   0.00177
 862   0.53909  -0.24313  -0.24135   0.00178
 863   0.53971  -0.24694  -0.24515   0.00179
 864   0.54034  -0.25074  -0.24895   0.00180
 865   0.54096  -0.25455  -0.25274   0.00181
 866   0.54159  -0.25834  -0.25653   0.00181
 867   0.54221  -0.26214  -0.26032   0.00182
 868   0.54284  -0.26593  -0.26410   0.00183
 869   0.54346  -0.26971  -0.26787   0.00184
 870   0.54409  -0.27350  -0.27165   0.00185
 871   0.54472  -0.27727  -0.27542   0.00186
 872   0.54534  -0.28105  -0.27918   0.00187
 873   0.54597  -0.28482  -0.28294   0.00187
 874   0.54659  -0.28858  -0.28670   0.00188
 875   0.54722  -0.29234  -0.29045   0.00189
 876   0.54784  -0.29610  -0.29420   0.00190
 877   0.54847  -0.29985  -0.29794   0.00191
 878   0.54909  -0.30359  -0.30168   0.00192
 879   0.54972  -0.30733  -0.30541   0.00192
 880   0.55034  -0.31107  -0.30914   0.00193
 881   0.55097  -0.31480  -0.31286   0.00194
 882   0.55159  -0.31853  -0.31658   0.00195
 883   0.55222  -0.32225  -0.32030   0.00196
 884   0.55285  -0.32597  -0.32401   0.00197
 885   0.55347  -0.32968  -0.32771   0.00197
 886   0.55410  -0.33339  -0.33141   0.00198
 887   0.55472  -0.33709  -0.33510   0.00199
 888   0.55535  -0.34079  -0.33879   0.00200
 889   0.55597  -0.34448  -0.34248   0.00201
 890   0.55660  -0.34817  -0.34615   0.00201
 891   0.55722  -0.35185  -0.34983   0.00202
 892   0.55785  -0.35552  -0.35349   0.00203
 893   0.55847  -0.35919  -0.35716   0.00204
 894   0.55910  -0.36286  -0.36081   0.00204
 895   0.55972  -0.36652  -0.36446   0.00205
 896   0.56035  -0.37017  -0.36811   0.00206
 897   0.56098  -0.37382  -0.37175   0.00207
 898   0.56160  -0.37746  -0.37538   0.00208
 899   0.56223  -0.38109  -0.37901   0.00208
 900   0.56285  -0.38472  -0.38263   0.00209
 901   0.56348  -0.38835  -0.38625   0.00210
 902   0.56410  -0.39197  -0.38986   0.00211
 903   0.56473  -0.39558  -0.39346   0.00211
 904   0.56535  -0.39918  -0.39706   0.00212
 905   0.56598  -0.40278  -0.40066   0.00213
 906   0.56660  -0.40638  -0.40424   0.00214
 907   0.56723  -0.40996  -0.40782   0.00214
 908   0.56785  -0.41355  -0.41139   0.00215
 909   0.56848  -0.41712  -0.41496   0.00216
 910   0.56911  -0.42069  -0.41852   0.00217
 911   0.56973  -0.42425  -0.42208   0.00217
 912   0.57036  -0.42780  -0.42562   0.00218
 913   0.57098  -0.43135  -0.42917   0.00219
 914   0.57161  -0.43489  -0.43270   0.00219
 915   0.57223  -0.43843  -0.43623   0.00220
 916   0.57286  -0.44196  -0.43975   0.00221
 917   0.57348  -0.44548  -0.44326   0.00222
 918   0.57411  -0.44899  -0.44677   0.00222
 919   0.57473  -0.45250  -0.45027   0.00223
 920   0.57536  -0.45600  -0.45377   0.00224
 921   0.57598  -0.45950  -0.45725   0.00224
 922   0.57661  -0.46298  -0.46073   0.00225
 923   0.57724  -0.46646  -0.46420   0.00226
 924   0.57786  -0.46993  -0.46767   0.00227
 925   0.57849  -0.47340  -0.47113   0.00227
 926   0.57911  -0.47686  -0.47458   0.00228
 927   0.57974  -0.48031  -0.47802   0.00229
 928   0.58036  -0.48375  -0.48146   0.00229
 929   0.58099  -0.48718  -0.48489   0.00230
 930   0.58161  -0.49061  -0.48831   0.00231
 931   0.58224  -0.49403  -0.49172   0.00231
 932   0.58286  -0.49745  -0.49513   0.00232
 933   0.58349  -0.50085  -0.49852   0.00233
 934   0.58412  -0.50425  -0.50191   0.00233
 935   0.58474  -0.50764  -0.50530   0.00234
 936   0.58537  -0.51102  -0.50867   0.00235
 937   0.58599  -0.51439  -0.51204   0.00235
 938   0.58662  -0.51776  -0.51540   0.00236
 939   0.58724  -0.52112  -0.51875   0.00237
 940   0.58787  -0.52447  -0.52209   0.00237
 941   0.58849  -0.52781  -0.52543   0.00238
 942   0.58912  -0.53114  -0.52876   0.00238
 943   0.58974  -0.53447  -0.53207   0.00239
 944   0.59037  -0.53778  -0.53539   0.00240
 945   0.59099  -0.54109  -0.53869   0.00240
 946   0.59162  -0.54439  -0.54198   0.00241
 947   0.59225  -0.54768  -0.54527   0.00242
 948   0.59287  -0.55097  -0.54855   0.00242
 949   0.59350  -0.55424  -0.55181   0.00243
 950   0.59412  -0.55751  -0.55507   0.00243
 951   0.59475  -0.56077  -0.55833   0.00244
 952   0.59537  -0.56402  -0.56157   0.00245
 953   0.59600  -0.56726  -0.56480   0.00245
 954   0.59662  -0.57049  -0.56803   0.00246
 955   0.59725  -0.57371  -0.57125   0.00246
 956   0.59787  -0.57692  -0.57446   0.00247
 957   0.59850  -0.58013  -0.57766   0.00247
 958   0.59912  -0.58333  -0.58085   0.00248
 959   0.59975  -0.58651  -0.58403   0.00249
 960   0.60038  -0.58969  -0.58720   0.00249
 961   0.60100  -0.59286  -0.59036   0.00250
 962   0.60163  -0.59602  -0.59352   0.00250
 963   0.60225  -0.59917  -0.59666   0.00251
 964   0.60288  -0.60231  -0.59980   0.00251
 965   0.60350  -0.60544  -0.60293   0.00252
 966   0.60413  -0.60857  -0.60604   0.00252
 967   0.60475  -0.61168  -0.60915   0.00253
 968   0.60538  -0.61478  -0.61225   0.00253
 969   0.60600  -0.61788  -0.61534   0.00254
 970   0.60663  -0.62096  -0.61842   0.00254
 971   0.60725  -0.62404  -0.62149   0.00255
 972   0.60788  -0.62710  -0.62455   0.00255
 973   0.60851  -0.63016  -0.62760   0.00256
 974   0.60913  -0.63321  -0.63064   0.00256
 975   0.60976  -0.63624  -0.63367   0.00257
 976   0.61038  -0.63927  -0.63670   0.00257
 977   0.61101  -0.64229  -0.63971   0.00258
 978   0.61163  -0.64529  -0.64271   0.00258
 979   0.61226  -0.64829  -0.64570   0.00259
 980   0.61288  -0.65128  -0.64868   0.00259
 981   0.61351  -0.65425  -0.65166   0.00260
 982   0.61413  -0.65722  -0.65462   0.00260
 983   0.61476  -0.66018  -0.65757   0.00261
 984   0.61538  -0.66312  -0.66051   0.00261
 985   0.61601  -0.66606  -0.66344   0.00261
 986   0.61664  -0.66898  -0.66637   0.00262
 987   0.61726  -0.67190  -0.66928   0.00262
 988   0.61789  -0.67481  -0.67218   0.00263
 989   0.61851  -0.67770  -0.67507   0.00263
 990   0.61914  -0.68058  -0.67795   0.00263
 991   0.61976  -0.68346  -0.68082   0.00264
 992   0.62039  -0.68632  -0.68368   0.00264
 993   0.62101  -0.68917  -0.68653   0.00265
 994   0.62164  -0.69202  -0.68936   0.00265
 995   0.62226  -0.69485  -0.69219   0.00266
 996   0.62289  -0.69767  -0.69501   0.00266
 997   0.62351  -0.70048  -0.69781   0.00266
 998   0.62414  -0.70328  -0.70061   0.00267
 999   0.62477  -0.70606  -0.70339   0.00267
1000   0.62539  -0.70884  -0.70617   0.00267
1001   0.62602  -0.71161  -0.70893   0.00268
1002   0.62664  -0.71436  -0.71168   0.00268
1003   0.62727  -0.71711  -0.71442   0.00269
1004   0.62789  -0.71984  -0.71715   0.00269
1005   0.62852  -0.72256  -0.71987   0.00269
1006   0.62914  -0.72527  -0.72258   0.00270
1007   0.62977  -0.72797  -0.72527   0.00270
1008   0.63039  -0.73066  -0.72796   0.00270
1009   0.63102  -0.73334  -0.73063   0.00271
1010   0.63164  -0.73600  -0.73329   0.00271
1011   0.63227  -0.73866  -0.73594   0.00271
1012   0.63290  -0.74130  -0.73858   0.00272
1013   0.63352  -0.74393  -0.74121   0.00272
1014   0.63415  -0.74655  -0.74383   0.00272
1015   0.63477  -0.74916  -0.74644   0.00273
1016   0.63540  -0.75176  -0.74903   0.00273
1017   0.63602  -0.75434  -0.75161   0.00273
1018   0.63665  -0.75692  -0.75418   0.00273
1019   0.63727  -0.75948  -0.75674   0.00274
1020   0.63790  -0.76203  -0.75929   0.00274
1021   0.63852  -0.76457  -0.76182   0.00274
1022   0.63915  -0.76710  -0.76435   0.00275
1023   0.63977  -0.76961  -0.76686   0.00275
1024   0.64040  -0.77211  -0.76936   0.00276
1025   0.64103  -0.77460  -0.77185   0.00276
1026   0.64165  -0.77708  -0.77432   0.00276
1027   0.64228  -0.77955  -0.77679   0.00277
1028   0.64290  -0.78201  -0.77924   0.00277
1029   0.64353  -0.78445  -0.78168   0.00277
1030   0.64415  -0.78688  -0.78411   0.00277
1031   0.64478  -0.78930  -0.78652   0.00278
1032   0.64540  -0.79171  -0.78893   0.00278
1033   0.64603  -0.79410  -0.79132   0.00278
1034   0.64665  -0.79648  -0.79370   0.00278
1035   0.64728  -0.79885  -0.79607   0.00279
1036   0.64790  -0.80121  -0.79842   0.00279
1037   0.64853  -0.80355  -0.80076   0.00279
1038   0.64916  -0.80589  -0.80309   0.00279
1039   0.64978  -0.80821  -0.80541   0.00280
1040   0.65041  -0.81052  -0.80772   0.00280
1041   0.65103  -0.81281  -0.81001   0.00280
1042   0.65166  -0.81509  -0.81229   0.00280
1043   0.65228  -0.81736  -0.81456   0.00281
1044   0.65291  -0.81962  -0.81681   0.00281
1045   0.65353  -0.82187  -0.81906   0.00281
1046   0.65416  -0.82410  -0.82129   0.00281
1047   0.65478  -0.82632  -0.82350   0.00281
1048   0.65541  -0.82852  -0.82571   0.00282
1049   0.65604  -0.83072  -0.82790   0.00282
1050   0.65666  -0.83290  -0.83008   0.00282
1051   0.65729  -0.83507  -0.83225   0.00282
1052   0.65791  -0.83722  -0.83440   0.00282
1053   0.65854  -0.83937  -0.83654   0.00282
1054   0.65916  -0.84149  -0.83867   0.00283
1055   0.65979  -0.84361  -0.84078   0.00283
1056   0.66041  -0.84571  -0.84289   0.00283
1057   0.66104  -0.84780  -0.84497   0.00283
1058   0.66166  -0.84988  -0.84705   0.00283
1059   0.66229  -0.85195  -0.84911   0.00283
1060   0.66291  -0.85400  -0.85116   0.00283
1061   0.66354  -0.85604  -0.85320   0.00284
1062   0.66417  -0.85806  -0.85522   0.00284
1063   0.66479  -0.86007  -0.85723   0.00284
1064   0.66542  -0.86207  -0.85923   0.00284
1065   0.66604  -0.86405  -0.86121   0.00284
1066   0.66667  -0.86603  -0.86318   0.00284
1067   0.66729  -0.86798  -0.86514   0.00284
1068   0.66792  -0.86993  -0.86708   0.00284
1069   0.66854  -0.87186  -0.86901   0.00285
1070   0.66917  -0.87378  -0.87093   0.00285
1071   0.66979  -0.87568  -0.87283   0.00285
1072   0.67042  -0.87757  -0.87472   0.00285
1073   0.67104  -0.87945  -0.87660   0.00285
1074   0.67167  -0.88131  -0.87846   0.00285
1075   0.67230  -0.88316  -0.88031   0.00285
1076   0.67292  -0.88500  -0.88215   0.00285
1077   0.67355  -0.88682  -0.88397   0.00285
1078   0.67417  -0.88863  -0.88578   0.00285
1079   0.67480  -0.89043  -0.88757   0.00285
1080   0.67542  -0.89221  -0.88936   0.00285
1081   0.67605  -0.89398  -0.89112   0.00285
1082   0.67667  -0.89573  -0.89288   0.00285
1083   0.67730  -0.89747  -0.89462   0.00285
1084   0.67792  -0.89920  -0.89634   0.00285
1085   0.67855  -0.90091  -0.89805   0.00285
1086   0.67917  -0.90261  -0.89975   0.00285
1087   0.67980  -0.90429  -0.90144   0.00285
1088   0.68043  -0.90596  -0.90311   0.00285
1089   0.68105  -0.90762  -0.90476   0.00285
1090   0.68168  -0.90926  -0.90641   0.00285
1091   0.68230  -0.91089  -0.90804   0.00285
1092   0.68293  -0.91250  -0.90965   0.00285
1093   0.68355  -0.91410  -0.91125   0.00285
1094   0.68418  -0.91569  -0.91284   0.00285
1095   0.68480  -0.91726  -0.91441   0.00285
1096   0.68543  -0.91882  -0.91597   0.00285
1097   0.68605  -0.92036  -0.91751   0.00285
1098   0.68668  -0.92189  -0.91904   0.00285
1099   0.68730  -0.92341  -0.92056   0.00285
1100   0.68793  -0.92491  -0.92206   0.00285
1101   0.68856  -0.92640  -0.92355   0.00285
1102   0.68918  -0.92787  -0.92502   0.00285
1103   0.68981  -0.92933  -0.92648   0.00285
1104   0.69043  -0.93077  -0.92792   0.00285
1105   0.69106  -0.93220  -0.92935   0.00285
1106   0.69168  -0.93362  -0.93077   0.00285
1107   0.69231  -0.93502  -0.93217   0.00284
1108   0.69293  -0.93640  -0.93356   0.00284
1109   0.69356  -0.93777  -0.93493   0.00284
1110   0.69418  -0.93913  -0.93629   0.00284
1111   0.69481  -0.94047  -0.93763   0.00284
1112   0.69543  -0.94180  -0.93896   0.00284
1113   0.69606  -0.94312  -0.94028   0.00284
1114   0.69669  -0.94442  -0.94158   0.00284
1115   0.69731  -0.94570  -0.94286   0.00284
1116   0.69794  -0.94697  -0.94413   0.00284
1117   0.69856  -0.94822  -0.94539   0.00283
1118   0.69919  -0.94947  -0.94663   0.00283
1119   0.69981  -0.95069  -0.94786   0.00283
1120   0.70044  -0.95190  -0.94907   0.00283
1121   0.70106  -0.95310  -0.95027   0.00283
1122   0.70169  -0.95428  -0.95145   0.00283
1123   0.70231  -0.95545  -0.95262   0.00283
1124   0.70294  -0.95660  -0.95377   0.00283
1125   0.70356  -0.95774  -0.95491   0.00283
1126   0.70419  -0.95886  -0.95604   0.00283
1127   0.70482  -0.95997  -0.95715   0.00282
1128   0.70544  -0.96106  -0.95824   0.00282
1129   0.70607  -0.96214  -0.95932   0.00282
1130   0.70669  -0.96320  -0.96039   0.00282
1131   0.70732  -0.96425  -0.96144   0.00282
1132   0.70794  -0.96529  -0.96247   0.00281
1133   0.70857  -0.96631  -0.96349   0.00281
1134   0.70919  -0.96731  -0.96450   0.00281
1135   0.70982  -0.96830  -0.96549   0.00281
1136   0.71044  -0.96927  -0.96647   0.00281
1137   0.71107  -0.97023  -0.96743   0.00280
1138   0.71169  -0.97118  -0.96838   0.00280
1139   0.71232  -0.97211  -0.96931   0.00280
1140   0.71295  -0.97302  -0.97022   0.00280
1141   0.71357  -0.97392  -0.97113   0.00279
1142   0.71420  -0.97480  -0.97201   0.00279
1143   0.71482  -0.97567  -0.97288   0.00279
1144   0.71545  -0.97653  -0.97374   0.00279
1145   0.71607  -0.97736  -0.97458   0.00278
1146   0.71670  -0.97819  -0.97541   0.00278
1147   0.71732  -0.97900  -0.97622   0.00278
1148   0.71795  -0.97979  -0.97702   0.00277
1149   0.71857  -0.98057  -0.97780   0.00277
1150   0.71920  -0.98133  -0.97856   0.00277
1151   0.71982  -0.98208  -0.97931   0.00277
1152   0.72045  -0.98281  -0.98005   0.00276
1153   0.72108  -0.98353  -0.98077   0.00276
1154   0.72170  -0.98423  -0.98147   0.00276
1155   0.72233  -0.98492  -0.98217   0.00276
1156   0.72295  -0.98559  -0.98284   0.00275
1157   0.72358  -0.98625  -0.98350   0.00275
1158   0.72420  -0.98689  -0.98414   0.00275
1159   0.72483  -0.98752  -0.98477   0.00275
1160   0.72545  -0.98813  -0.98539   0.00274
1161   0.72608  -0.98873  -0.98599   0.00274
1162   0.72670  -0.98931  -0.98657   0.00274
1163   0.72733  -0.98987  -0.98714   0.00274
1164   0.72795  -0.99042  -0.98769   0.00273
1165   0.72858  -0.99096  -0.98823   0.00273
1166   0.72921  -0.99148  -0.98875   0.00273
1167   0.72983  -0.99198  -0.98926   0.00272
1168   0.73046  -0.99247  -0.98975   0.00272
1169   0.73108  -0.99294  -0.99023   0.00272
1170   0.73171  -0.99340  -0.99069   0.00272
1171   0.73233  -0.99385  -0.99113   0.00271
1172   0.73296  -0.99427  -0.99156   0.00271
1173   0.73358  -0.99468  -0.99198   0.00271
1174   0.73421  -0.99508  -0.99238   0.00270
1175   0.73483  -0.99546  -0.99276   0.00270
1176   0.73546  -0.99583  -0.99313   0.00270
1177   0.73609  -0.99618  -0.99349   0.00269
1178   0.73671  -0.99652  -0.99382   0.00269
1179   0.73734  -0.99684  -0.99415   0.00269
