 # t   L1   L2   Linf
  0.10000000E+03  0.43511948E+00  0.38210138E+00  0.75172121E+00
  0.10100000E+03  0.43703266E+00  0.38339423E+00  0.75282849E+00
  0.10200000E+03  0.43844448E+00  0.38453733E+00  0.75389188E+00
  0.10300000E+03  0.44039387E+00  0.38589781E+00  0.75494788E+00
  0.10400000E+03  0.44176997E+00  0.38701562E+00  0.75597628E+00
  0.10500000E+03  0.44364821E+00  0.38830214E+00  0.75698235E+00
  0.10600000E+03  0.44498777E+00  0.38939428E+00  0.75797707E+00
  0.10700000E+03  0.44683810E+00  0.39065946E+00  0.75893448E+00
  0.10800000E+03  0.44814004E+00  0.39172649E+00  0.75989679E+00
  0.10900000E+03  0.44996240E+00  0.39297322E+00  0.76080674E+00
  0.11000000E+03  0.45127432E+00  0.39405484E+00  0.76168567E+00
  0.11100000E+03  0.45304626E+00  0.39526474E+00  0.76260146E+00
  0.11200000E+03  0.45428282E+00  0.39628432E+00  0.76343538E+00
  0.11300000E+03  0.45602322E+00  0.39747060E+00  0.76432366E+00
  0.11400000E+03  0.45718426E+00  0.39842814E+00  0.76526658E+00
  0.11500000E+03  0.45889242E+00  0.39959147E+00  0.76612642E+00
  0.11600000E+03  0.46004575E+00  0.40055098E+00  0.76702573E+00
  0.11700000E+03  0.46172244E+00  0.40169176E+00  0.76785811E+00
  0.11800000E+03  0.46284714E+00  0.40263266E+00  0.76871475E+00
  0.11900000E+03  0.46444678E+00  0.40369504E+00  0.76954266E+00
  0.12000000E+03  0.46555161E+00  0.40462263E+00  0.77033549E+00
  0.12100000E+03  0.46722346E+00  0.40578542E+00  0.77112204E+00
  0.12200000E+03  0.46830069E+00  0.40669238E+00  0.77188967E+00
  0.12300000E+03  0.46989617E+00  0.40776963E+00  0.77263571E+00
  0.12400000E+03  0.47094388E+00  0.40865556E+00  0.77337898E+00
  0.12500000E+03  0.47251334E+00  0.40971582E+00  0.77408529E+00
  0.12600000E+03  0.47353230E+00  0.41058115E+00  0.77480498E+00
  0.12700000E+03  0.47507972E+00  0.41162709E+00  0.77547234E+00
  0.12800000E+03  0.47611157E+00  0.41250844E+00  0.77611272E+00
  0.12900000E+03  0.47761804E+00  0.41352328E+00  0.77679835E+00
  0.13000000E+03  0.47857861E+00  0.41434942E+00  0.77744213E+00
  0.13100000E+03  0.48005888E+00  0.41534497E+00  0.77810845E+00
  0.13200000E+03  0.48095142E+00  0.41611520E+00  0.77882906E+00
  0.13300000E+03  0.48240726E+00  0.41709198E+00  0.77947438E+00
  0.13400000E+03  0.48330590E+00  0.41786696E+00  0.78015854E+00
  0.13500000E+03  0.48473782E+00  0.41882532E+00  0.78078351E+00
  0.13600000E+03  0.48561529E+00  0.41958545E+00  0.78143186E+00
  0.13700000E+03  0.48696475E+00  0.42045817E+00  0.78205474E+00
  0.13800000E+03  0.48782724E+00  0.42120899E+00  0.78265022E+00
  0.13900000E+03  0.48927715E+00  0.42221200E+00  0.78323816E+00
  0.14000000E+03  0.49011639E+00  0.42294601E+00  0.78381482E+00
  0.14100000E+03  0.49147813E+00  0.42385230E+00  0.78436839E+00
  0.14200000E+03  0.49229281E+00  0.42456906E+00  0.78492678E+00
  0.14300000E+03  0.49363923E+00  0.42546195E+00  0.78544653E+00
  0.14400000E+03  0.49443200E+00  0.42616184E+00  0.78598720E+00
  0.14500000E+03  0.49576189E+00  0.42704379E+00  0.78647366E+00
  0.14600000E+03  0.49657383E+00  0.42776083E+00  0.78693586E+00
  0.14700000E+03  0.49786766E+00  0.42861646E+00  0.78745081E+00
  0.14800000E+03  0.49862050E+00  0.42928394E+00  0.78796723E+00
  0.14900000E+03  0.49989401E+00  0.43012383E+00  0.78846835E+00
  0.15000000E+03  0.50058175E+00  0.43074040E+00  0.78902175E+00
  0.15100000E+03  0.50183475E+00  0.43156497E+00  0.78950694E+00
  0.15200000E+03  0.50252657E+00  0.43218864E+00  0.79002881E+00
  0.15300000E+03  0.50375956E+00  0.43299820E+00  0.79049854E+00
  0.15400000E+03  0.50443737E+00  0.43361012E+00  0.79098932E+00
  0.15500000E+03  0.50558213E+00  0.43432688E+00  0.79145692E+00
  0.15600000E+03  0.50624978E+00  0.43493284E+00  0.79190415E+00
  0.15700000E+03  0.50752537E+00  0.43580711E+00  0.79234130E+00
  0.15800000E+03  0.50817451E+00  0.43639940E+00  0.79277416E+00
  0.15900000E+03  0.50935024E+00  0.43716630E+00  0.79318127E+00
  0.16000000E+03  0.50998056E+00  0.43774447E+00  0.79360016E+00
  0.16100000E+03  0.51114039E+00  0.43850092E+00  0.79397763E+00
  0.16200000E+03  0.51175223E+00  0.43906529E+00  0.79438295E+00
  0.16300000E+03  0.51290749E+00  0.43981360E+00  0.79473117E+00
  0.16400000E+03  0.51354587E+00  0.44039603E+00  0.79505710E+00
  0.16500000E+03  0.51467006E+00  0.44112196E+00  0.79544265E+00
  0.16600000E+03  0.51524923E+00  0.44165953E+00  0.79587388E+00
  0.16700000E+03  0.51635648E+00  0.44237264E+00  0.79624943E+00
  0.16800000E+03  0.51687423E+00  0.44286340E+00  0.79667437E+00
  0.16900000E+03  0.51796495E+00  0.44356405E+00  0.79703766E+00
  0.17000000E+03  0.51849078E+00  0.44406386E+00  0.79743465E+00
  0.17100000E+03  0.51956534E+00  0.44475229E+00  0.79778601E+00
  0.17200000E+03  0.52008032E+00  0.44524292E+00  0.79815537E+00
  0.17300000E+03  0.52105752E+00  0.44583148E+00  0.79850324E+00
  0.17400000E+03  0.52156777E+00  0.44631892E+00  0.79883720E+00
  0.17500000E+03  0.52270246E+00  0.44708990E+00  0.79915792E+00
  0.17600000E+03  0.52319792E+00  0.44756624E+00  0.79948077E+00
  0.17700000E+03  0.52422805E+00  0.44821972E+00  0.79977466E+00
  0.17800000E+03  0.52470953E+00  0.44868453E+00  0.80008671E+00
  0.17900000E+03  0.52573102E+00  0.44932997E+00  0.80035405E+00
  0.18000000E+03  0.52619756E+00  0.44978351E+00  0.80065560E+00
  0.18100000E+03  0.52721289E+00  0.45042309E+00  0.80089670E+00
  0.18200000E+03  0.52770839E+00  0.45089537E+00  0.80113896E+00
  0.18300000E+03  0.52869369E+00  0.45151584E+00  0.80142771E+00
  0.18400000E+03  0.52913286E+00  0.45194717E+00  0.80177830E+00
  0.18500000E+03  0.53010446E+00  0.45255722E+00  0.80205725E+00
  0.18600000E+03  0.53048549E+00  0.45294512E+00  0.80238232E+00
  0.18700000E+03  0.53144370E+00  0.45354505E+00  0.80265174E+00
  0.18800000E+03  0.53183603E+00  0.45394359E+00  0.80295155E+00
  0.18900000E+03  0.53278115E+00  0.45453357E+00  0.80321171E+00
  0.19000000E+03  0.53316602E+00  0.45492504E+00  0.80348651E+00
  0.19100000E+03  0.53400641E+00  0.45540819E+00  0.80374110E+00
  0.19200000E+03  0.53439147E+00  0.45579874E+00  0.80398770E+00
  0.19300000E+03  0.53541954E+00  0.45648720E+00  0.80421765E+00
  0.19400000E+03  0.53579274E+00  0.45686879E+00  0.80445561E+00
  0.19500000E+03  0.53670101E+00  0.45743008E+00  0.80466116E+00
  0.19600000E+03  0.53706197E+00  0.45780225E+00  0.80489070E+00
  0.19700000E+03  0.53796031E+00  0.45835748E+00  0.80507209E+00
  0.19800000E+03  0.53830931E+00  0.45872044E+00  0.80529345E+00
  0.19900000E+03  0.53920574E+00  0.45927167E+00  0.80545090E+00
  0.20000000E+03  0.53958440E+00  0.45965385E+00  0.80565525E+00
  0.20100000E+03  0.54045729E+00  0.46018867E+00  0.80586704E+00
  0.20200000E+03  0.54078368E+00  0.46053317E+00  0.80613732E+00
  0.20300000E+03  0.54164584E+00  0.46105952E+00  0.80634146E+00
  0.20400000E+03  0.54191931E+00  0.46136337E+00  0.80658836E+00
  0.20500000E+03  0.54277057E+00  0.46188149E+00  0.80678506E+00
  0.20600000E+03  0.54305788E+00  0.46219727E+00  0.80700878E+00
  0.20700000E+03  0.54389848E+00  0.46270732E+00  0.80719825E+00
  0.20800000E+03  0.54418172E+00  0.46301774E+00  0.80739899E+00
  0.20900000E+03  0.54491471E+00  0.46341406E+00  0.80758050E+00
  0.21000000E+03  0.54519670E+00  0.46372544E+00  0.80775937E+00
  0.21100000E+03  0.54613633E+00  0.46434825E+00  0.80791819E+00
  0.21200000E+03  0.54640881E+00  0.46465238E+00  0.80809031E+00
  0.21300000E+03  0.54721890E+00  0.46513881E+00  0.80822663E+00
  0.21400000E+03  0.54748146E+00  0.46543525E+00  0.80839218E+00
  0.21500000E+03  0.54828381E+00  0.46591721E+00  0.80850617E+00
  0.21600000E+03  0.54853684E+00  0.46620612E+00  0.80866534E+00
  0.21700000E+03  0.54933806E+00  0.46668558E+00  0.80875718E+00
  0.21800000E+03  0.54962114E+00  0.46699405E+00  0.80893838E+00
  0.21900000E+03  0.55040370E+00  0.46745932E+00  0.80909038E+00
  0.22000000E+03  0.55063489E+00  0.46773281E+00  0.80929759E+00
  0.22100000E+03  0.55140835E+00  0.46819120E+00  0.80944362E+00
  0.22200000E+03  0.55158780E+00  0.46842637E+00  0.80962912E+00
  0.22300000E+03  0.55235277E+00  0.46887806E+00  0.80976933E+00
  0.22400000E+03  0.55255534E+00  0.46912618E+00  0.80993328E+00
  0.22500000E+03  0.55331080E+00  0.46957131E+00  0.81006783E+00
  0.22600000E+03  0.55350992E+00  0.46981546E+00  0.81021038E+00
  0.22700000E+03  0.55415016E+00  0.47014007E+00  0.81033449E+00
  0.22800000E+03  0.55434847E+00  0.47038671E+00  0.81046074E+00
  0.22900000E+03  0.55521752E+00  0.47095750E+00  0.81056368E+00
  0.23000000E+03  0.55540852E+00  0.47119828E+00  0.81068466E+00
  0.23100000E+03  0.55614124E+00  0.47162389E+00  0.81076658E+00
  0.23200000E+03  0.55632419E+00  0.47185839E+00  0.81088242E+00
  0.23300000E+03  0.55705092E+00  0.47228081E+00  0.81094346E+00
  0.23400000E+03  0.55722599E+00  0.47250915E+00  0.81105431E+00
  0.23500000E+03  0.55795149E+00  0.47293028E+00  0.81109463E+00
  0.23600000E+03  0.55815625E+00  0.47317836E+00  0.81126293E+00
  0.23700000E+03  0.55886410E+00  0.47358713E+00  0.81136844E+00
  0.23800000E+03  0.55902208E+00  0.47380252E+00  0.81152605E+00
  0.23900000E+03  0.55972274E+00  0.47420569E+00  0.81162688E+00
  0.24000000E+03  0.55983420E+00  0.47438467E+00  0.81176410E+00
  0.24100000E+03  0.56052755E+00  0.47478240E+00  0.81186039E+00
  0.24200000E+03  0.56065644E+00  0.47497513E+00  0.81197734E+00
  0.24300000E+03  0.56134262E+00  0.47536752E+00  0.81206921E+00
  0.24400000E+03  0.56146726E+00  0.47555740E+00  0.81216601E+00
  0.24500000E+03  0.56202781E+00  0.47582260E+00  0.81224500E+00
  0.24600000E+03  0.56215899E+00  0.47601622E+00  0.81233036E+00
  0.24700000E+03  0.56297069E+00  0.47654596E+00  0.81238939E+00
  0.24800000E+03  0.56309499E+00  0.47673486E+00  0.81247063E+00
  0.24900000E+03  0.56376204E+00  0.47711101E+00  0.81250981E+00
  0.25000000E+03  0.56387978E+00  0.47729476E+00  0.81258704E+00
  0.25100000E+03  0.56454319E+00  0.47766876E+00  0.81260649E+00
  0.25200000E+03  0.56465463E+00  0.47784747E+00  0.81267982E+00
  0.25300000E+03  0.56531805E+00  0.47822114E+00  0.81270402E+00
  0.25400000E+03  0.56546428E+00  0.47841967E+00  0.81284209E+00
  0.25500000E+03  0.56611122E+00  0.47878249E+00  0.81291146E+00
  0.25600000E+03  0.56621177E+00  0.47895025E+00  0.81303008E+00
  0.25700000E+03  0.56685254E+00  0.47930851E+00  0.81309580E+00
  0.25800000E+03  0.56690256E+00  0.47944146E+00  0.81319507E+00
  0.25900000E+03  0.56753730E+00  0.47979529E+00  0.81325724E+00
  0.26000000E+03  0.56760745E+00  0.47994261E+00  0.81333727E+00
  0.26100000E+03  0.56823627E+00  0.48029208E+00  0.81339598E+00
  0.26200000E+03  0.56830644E+00  0.48043747E+00  0.81345686E+00
  0.26300000E+03  0.56880266E+00  0.48065320E+00  0.81350041E+00
  0.26400000E+03  0.56887809E+00  0.48080333E+00  0.81355404E+00
  0.26500000E+03  0.56964325E+00  0.48130083E+00  0.81357859E+00
  0.26600000E+03  0.56971374E+00  0.48144715E+00  0.81362901E+00
  0.26700000E+03  0.57032290E+00  0.48178304E+00  0.81363464E+00
  0.26800000E+03  0.57038817E+00  0.48192513E+00  0.81368194E+00
  0.26900000E+03  0.57099481E+00  0.48225968E+00  0.81366875E+00
  0.27000000E+03  0.57105484E+00  0.48239764E+00  0.81371301E+00
  0.27100000E+03  0.57166845E+00  0.48273263E+00  0.81373576E+00
  0.27200000E+03  0.57176725E+00  0.48289041E+00  0.81384237E+00
  0.27300000E+03  0.57236358E+00  0.48321581E+00  0.81388372E+00
  0.27400000E+03  0.57241429E+00  0.48334443E+00  0.81397173E+00
  0.27500000E+03  0.57300552E+00  0.48366609E+00  0.81401023E+00
  0.27600000E+03  0.57300821E+00  0.48376126E+00  0.81407972E+00
  0.27700000E+03  0.57359459E+00  0.48407931E+00  0.81411546E+00
  0.27800000E+03  0.57361814E+00  0.48418932E+00  0.81416652E+00
  0.27900000E+03  0.57419962E+00  0.48450382E+00  0.81419957E+00
  0.28000000E+03  0.57422125E+00  0.48461261E+00  0.81423227E+00
  0.28100000E+03  0.57466110E+00  0.48478697E+00  0.81424805E+00
  0.28200000E+03  0.57469113E+00  0.48490133E+00  0.81427714E+00
  0.28300000E+03  0.57542141E+00  0.48537365E+00  0.81427467E+00
  0.28400000E+03  0.57544740E+00  0.48548494E+00  0.81430126E+00
  0.28500000E+03  0.57601299E+00  0.48578796E+00  0.81428063E+00
  0.28600000E+03  0.57603496E+00  0.48589578E+00  0.81430479E+00
  0.28700000E+03  0.57660329E+00  0.48619813E+00  0.81426607E+00
  0.28800000E+03  0.57662097E+00  0.48630254E+00  0.81428787E+00
  0.28900000E+03  0.57719103E+00  0.48660595E+00  0.81431229E+00
  0.29000000E+03  0.57724381E+00  0.48673011E+00  0.81439426E+00
  0.29100000E+03  0.57779883E+00  0.48702495E+00  0.81441394E+00
  0.29200000E+03  0.57780523E+00  0.48712133E+00  0.81447800E+00
  0.29300000E+03  0.57835551E+00  0.48741312E+00  0.81449547E+00
  0.29400000E+03  0.57831920E+00  0.48747719E+00  0.81454168E+00
  0.29500000E+03  0.57886531E+00  0.48776602E+00  0.81455700E+00
  0.29600000E+03  0.57884966E+00  0.48784528E+00  0.81458543E+00
  0.29700000E+03  0.57939168E+00  0.48813120E+00  0.81459866E+00
  0.29800000E+03  0.57937537E+00  0.48820982E+00  0.81460937E+00
  0.29900000E+03  0.57977112E+00  0.48834937E+00  0.81460346E+00
  0.30000000E+03  0.57976388E+00  0.48843424E+00  0.81461363E+00
  0.30100000E+03  0.58046487E+00  0.48888701E+00  0.81459009E+00
  0.30200000E+03  0.58045479E+00  0.48896940E+00  0.81459832E+00
  0.30300000E+03  0.58098680E+00  0.48924554E+00  0.81455721E+00
  0.30400000E+03  0.58097312E+00  0.48932507E+00  0.81456356E+00
  0.30500000E+03  0.58150357E+00  0.48960106E+00  0.81450494E+00
  0.30600000E+03  0.58148622E+00  0.48967778E+00  0.81450948E+00
  0.30700000E+03  0.58202269E+00  0.48995531E+00  0.81453744E+00
  0.30800000E+03  0.58204142E+00  0.49005165E+00  0.81460021E+00
  0.30900000E+03  0.58256156E+00  0.49032149E+00  0.81460321E+00
  0.31000000E+03  0.58253478E+00  0.49039122E+00  0.81464861E+00
  0.31100000E+03  0.58305136E+00  0.49065855E+00  0.81464991E+00
  0.31200000E+03  0.58297664E+00  0.49069695E+00  0.81467799E+00
  0.31300000E+03  0.58348971E+00  0.49096184E+00  0.81467763E+00
  0.31400000E+03  0.58343814E+00  0.49101569E+00  0.81468844E+00
  0.31500000E+03  0.58394760E+00  0.49127819E+00  0.81468648E+00
  0.31600000E+03  0.58390135E+00  0.49133187E+00  0.81468008E+00
  0.31700000E+03  0.58425858E+00  0.49144194E+00  0.81465732E+00
  0.31800000E+03  0.58422088E+00  0.49150240E+00  0.81465298E+00
  0.31900000E+03  0.58490346E+00  0.49194012E+00  0.81461308E+00
  0.32000000E+03  0.58486319E+00  0.49199860E+00  0.81460726E+00
  0.32100000E+03  0.58536413E+00  0.49225267E+00  0.81455026E+00
  0.32200000E+03  0.58532090E+00  0.49230877E+00  0.81454300E+00
  0.32300000E+03  0.58582276E+00  0.49256312E+00  0.81446895E+00
  0.32400000E+03  0.58577676E+00  0.49261689E+00  0.81446029E+00
  0.32500000E+03  0.58628154E+00  0.49287316E+00  0.81449281E+00
  0.32600000E+03  0.58627114E+00  0.49294640E+00  0.81454068E+00
  0.32700000E+03  0.58676221E+00  0.49319570E+00  0.81453093E+00
  0.32800000E+03  0.58670709E+00  0.49324334E+00  0.81456187E+00
  0.32900000E+03  0.58719511E+00  0.49349056E+00  0.81455082E+00
  0.33000000E+03  0.58709539E+00  0.49350771E+00  0.81456486E+00
  0.33100000E+03  0.58758046E+00  0.49375293E+00  0.81455254E+00
  0.33200000E+03  0.58750260E+00  0.49378570E+00  0.81454974E+00
  0.33300000E+03  0.58798476E+00  0.49402894E+00  0.81453618E+00
  0.33400000E+03  0.58790845E+00  0.49406192E+00  0.81451657E+00
  0.33500000E+03  0.58823241E+00  0.49414686E+00  0.81448080E+00
  0.33600000E+03  0.58816928E+00  0.49418705E+00  0.81446543E+00
  0.33700000E+03  0.58883319E+00  0.49461331E+00  0.81441292E+00
  0.33800000E+03  0.58876800E+00  0.49465191E+00  0.81439641E+00
  0.33900000E+03  0.58924407E+00  0.49488782E+00  0.81432718E+00
  0.34000000E+03  0.58917658E+00  0.49492444E+00  0.81430958E+00
  0.34100000E+03  0.58965367E+00  0.49516095E+00  0.81422367E+00
  0.34200000E+03  0.58958379E+00  0.49519564E+00  0.81420500E+00
  0.34300000E+03  0.59006339E+00  0.49543437E+00  0.81424244E+00
  0.34400000E+03  0.59003163E+00  0.49548836E+00  0.81427885E+00
  0.34500000E+03  0.59049819E+00  0.49572072E+00  0.81425943E+00
  0.34600000E+03  0.59042107E+00  0.49574997E+00  0.81427925E+00
  0.34700000E+03  0.59088508E+00  0.49598061E+00  0.81425884E+00
  0.34800000E+03  0.59076106E+00  0.49598010E+00  0.81426211E+00
  0.34900000E+03  0.59122256E+00  0.49620909E+00  0.81424074E+00
  0.35000000E+03  0.59112218E+00  0.49622430E+00  0.81422749E+00
  0.35100000E+03  0.59158153E+00  0.49645165E+00  0.81420518E+00
  0.35200000E+03  0.59148739E+00  0.49646738E+00  0.81417545E+00
  0.35300000E+03  0.59177970E+00  0.49653073E+00  0.81412973E+00
  0.35400000E+03  0.59169599E+00  0.49655403E+00  0.81410605E+00
  0.35500000E+03  0.59233932E+00  0.49697168E+00  0.81404389E+00
  0.35600000E+03  0.59225409E+00  0.49699370E+00  0.81401935E+00
  0.35700000E+03  0.59270836E+00  0.49721457E+00  0.81394078E+00
  0.35800000E+03  0.59262067E+00  0.49723495E+00  0.81391541E+00
  0.35900000E+03  0.59307671E+00  0.49745669E+00  0.81382046E+00
  0.36000000E+03  0.59298726E+00  0.49747545E+00  0.81379429E+00
  0.36100000E+03  0.59344771E+00  0.49769965E+00  0.81383659E+00
  0.36200000E+03  0.59339723E+00  0.49773751E+00  0.81386425E+00
  0.36300000E+03  0.59384281E+00  0.49795585E+00  0.81383758E+00
  0.36400000E+03  0.59374668E+00  0.49796972E+00  0.81384894E+00
  0.36500000E+03  0.59419007E+00  0.49818664E+00  0.81382152E+00
  0.36600000E+03  0.59404837E+00  0.49817139E+00  0.81381660E+00
  0.36700000E+03  0.59448992E+00  0.49838692E+00  0.81378846E+00
  0.36800000E+03  0.59437568E+00  0.49838747E+00  0.81376729E+00
  0.36900000E+03  0.59481512E+00  0.49860163E+00  0.81373845E+00
  0.37000000E+03  0.59470174E+00  0.49860292E+00  0.81370105E+00
  0.37100000E+03  0.59496627E+00  0.49864759E+00  0.81364780E+00
  0.37200000E+03  0.59486532E+00  0.49865675E+00  0.81361793E+00
  0.37300000E+03  0.59549751E+00  0.49906806E+00  0.81354849E+00
  0.37400000E+03  0.59539515E+00  0.49907620E+00  0.81351799E+00
  0.37500000E+03  0.59582811E+00  0.49928457E+00  0.81343238E+00
  0.37600000E+03  0.59572429E+00  0.49929133E+00  0.81340126E+00
  0.37700000E+03  0.59615955E+00  0.49950079E+00  0.81330886E+00
