 # t   L1   L2   Linf
  0.65000000E+02  0.64940727E+00  0.52756699E+00  0.76452874E+00
  0.66000000E+02  0.65264405E+00  0.53218707E+00  0.76080507E+00
  0.67000000E+02  0.65034203E+00  0.52806772E+00  0.76355995E+00
  0.68000000E+02  0.65364842E+00  0.53276478E+00  0.75994952E+00
  0.69000000E+02  0.65124783E+00  0.52854789E+00  0.76261411E+00
  0.70000000E+02  0.65461288E+00  0.53332032E+00  0.75911224E+00
  0.71000000E+02  0.65211778E+00  0.52900903E+00  0.76169067E+00
  0.72000000E+02  0.65554002E+00  0.53385524E+00  0.75829287E+00
  0.73000000E+02  0.65295419E+00  0.52945251E+00  0.76078909E+00
  0.74000000E+02  0.65643221E+00  0.53437093E+00  0.75749106E+00
  0.75000000E+02  0.65375916E+00  0.52987959E+00  0.75990881E+00
  0.76000000E+02  0.65729159E+00  0.53486866E+00  0.75670645E+00
  0.77000000E+02  0.65453463E+00  0.53029140E+00  0.75904930E+00
  0.78000000E+02  0.65812012E+00  0.53534960E+00  0.75593869E+00
  0.79000000E+02  0.65528235E+00  0.53068899E+00  0.75821001E+00
  0.80000000E+02  0.65891963E+00  0.53581480E+00  0.75518743E+00
  0.81000000E+02  0.65600394E+00  0.53107331E+00  0.75739043E+00
  0.82000000E+02  0.65969174E+00  0.53626526E+00  0.75445231E+00
  0.83000000E+02  0.65670088E+00  0.53144522E+00  0.75659002E+00
  0.84000000E+02  0.66043800E+00  0.53670185E+00  0.75373300E+00
  0.85000000E+02  0.65737454E+00  0.53180552E+00  0.75580827E+00
  0.86000000E+02  0.66115980E+00  0.53712540E+00  0.75302915E+00
  0.87000000E+02  0.65802618E+00  0.53215493E+00  0.75504468E+00
  0.88000000E+02  0.66185843E+00  0.53753666E+00  0.75234042E+00
  0.89000000E+02  0.65865696E+00  0.53249411E+00  0.75429875E+00
  0.90000000E+02  0.66253509E+00  0.53793632E+00  0.75166646E+00
  0.91000000E+02  0.65926795E+00  0.53282368E+00  0.75357000E+00
  0.92000000E+02  0.66319089E+00  0.53832502E+00  0.75100694E+00
  0.93000000E+02  0.65986016E+00  0.53314420E+00  0.75285796E+00
  0.94000000E+02  0.66382686E+00  0.53870334E+00  0.75036154E+00
  0.95000000E+02  0.66043451E+00  0.53345617E+00  0.75216218E+00
  0.96000000E+02  0.66444394E+00  0.53907183E+00  0.74972993E+00
  0.97000000E+02  0.66099185E+00  0.53376007E+00  0.75148220E+00
  0.98000000E+02  0.66508353E+00  0.53943098E+00  0.74911179E+00
  0.99000000E+02  0.66153299E+00  0.53405633E+00  0.75081759E+00
  0.10000000E+03  0.66570598E+00  0.53978125E+00  0.74850680E+00
  0.10100000E+03  0.66205867E+00  0.53434534E+00  0.75016794E+00
  0.10200000E+03  0.66631181E+00  0.54012306E+00  0.74791466E+00
  0.10300000E+03  0.66256957E+00  0.53462748E+00  0.74953284E+00
  0.10400000E+03  0.66690170E+00  0.54045682E+00  0.74733507E+00
  0.10500000E+03  0.66306636E+00  0.53490307E+00  0.74891189E+00
  0.10600000E+03  0.66747628E+00  0.54078287E+00  0.74676773E+00
  0.10700000E+03  0.66354963E+00  0.53517243E+00  0.74830470E+00
  0.10800000E+03  0.66803615E+00  0.54110156E+00  0.74621235E+00
  0.10900000E+03  0.66401995E+00  0.53543585E+00  0.74771091E+00
  0.11000000E+03  0.66858187E+00  0.54141319E+00  0.74566866E+00
  0.11100000E+03  0.66447784E+00  0.53569358E+00  0.74713016E+00
  0.11200000E+03  0.66911396E+00  0.54171806E+00  0.74513637E+00
  0.11300000E+03  0.66492382E+00  0.53594587E+00  0.74656211E+00
  0.11400000E+03  0.66963293E+00  0.54201643E+00  0.74461522E+00
  0.11500000E+03  0.66535834E+00  0.53619294E+00  0.74600640E+00
  0.11600000E+03  0.67013923E+00  0.54230855E+00  0.74410494E+00
  0.11700000E+03  0.66578184E+00  0.53643500E+00  0.74546274E+00
  0.11800000E+03  0.67063332E+00  0.54259464E+00  0.74360529E+00
  0.11900000E+03  0.66619474E+00  0.53667224E+00  0.74493078E+00
  0.12000000E+03  0.67111560E+00  0.54287494E+00  0.74311600E+00
  0.12100000E+03  0.66659742E+00  0.53690484E+00  0.74441025E+00
  0.12200000E+03  0.67158648E+00  0.54314963E+00  0.74301721E+00
  0.12300000E+03  0.66699026E+00  0.53713297E+00  0.74390083E+00
  0.12400000E+03  0.67204633E+00  0.54341889E+00  0.74295821E+00
  0.12500000E+03  0.66737359E+00  0.53735676E+00  0.74340225E+00
  0.12600000E+03  0.67249550E+00  0.54368292E+00  0.74289575E+00
  0.12700000E+03  0.66774775E+00  0.53757638E+00  0.74291423E+00
  0.12800000E+03  0.67293433E+00  0.54394186E+00  0.74283026E+00
  0.12900000E+03  0.66811305E+00  0.53779194E+00  0.74243651E+00
  0.13000000E+03  0.67336314E+00  0.54419588E+00  0.74276218E+00
  0.13100000E+03  0.66846977E+00  0.53800358E+00  0.74213324E+00
  0.13200000E+03  0.67378224E+00  0.54444511E+00  0.74269186E+00
  0.13300000E+03  0.66881821E+00  0.53821140E+00  0.74203497E+00
  0.13400000E+03  0.67419192E+00  0.54468969E+00  0.74261967E+00
  0.13500000E+03  0.66915861E+00  0.53841551E+00  0.74193540E+00
  0.13600000E+03  0.67459244E+00  0.54492975E+00  0.74254591E+00
  0.13700000E+03  0.66949124E+00  0.53861602E+00  0.74183483E+00
  0.13800000E+03  0.67498409E+00  0.54516540E+00  0.74247086E+00
  0.13900000E+03  0.66981633E+00  0.53881301E+00  0.74173352E+00
  0.14000000E+03  0.67536710E+00  0.54539676E+00  0.74239479E+00
  0.14100000E+03  0.67013410E+00  0.53900657E+00  0.74163171E+00
  0.14200000E+03  0.67574173E+00  0.54562393E+00  0.74231792E+00
  0.14300000E+03  0.67044478E+00  0.53919679E+00  0.74152964E+00
  0.14400000E+03  0.67390781E+00  0.54559568E+00  0.75061988E+00
  0.14500000E+03  0.67953545E+00  0.54759712E+00  0.74240148E+00
  0.14600000E+03  0.67425388E+00  0.54581347E+00  0.75024039E+00
  0.14700000E+03  0.67986255E+00  0.54780417E+00  0.74230426E+00
  0.14800000E+03  0.67459238E+00  0.54602737E+00  0.74986854E+00
  0.14900000E+03  0.68018254E+00  0.54800759E+00  0.74220724E+00
  0.15000000E+03  0.67492352E+00  0.54623748E+00  0.74950416E+00
  0.15100000E+03  0.68049559E+00  0.54820745E+00  0.74211055E+00
  0.15200000E+03  0.67524751E+00  0.54644386E+00  0.74914709E+00
  0.15300000E+03  0.68080191E+00  0.54840383E+00  0.74201433E+00
  0.15400000E+03  0.67556453E+00  0.54664661E+00  0.74879717E+00
  0.15500000E+03  0.68110167E+00  0.54859681E+00  0.74191870E+00
  0.15600000E+03  0.67587477E+00  0.54684580E+00  0.74845424E+00
  0.15700000E+03  0.68139503E+00  0.54878644E+00  0.74182376E+00
  0.15800000E+03  0.67617840E+00  0.54704150E+00  0.74811815E+00
  0.15900000E+03  0.68168217E+00  0.54897279E+00  0.74172960E+00
  0.16000000E+03  0.67647559E+00  0.54723377E+00  0.74778875E+00
  0.16100000E+03  0.68196324E+00  0.54915593E+00  0.74163632E+00
  0.16200000E+03  0.67676651E+00  0.54742269E+00  0.74746589E+00
  0.16300000E+03  0.68223839E+00  0.54933591E+00  0.74154398E+00
  0.16400000E+03  0.67705131E+00  0.54760832E+00  0.74714944E+00
  0.16500000E+03  0.68250777E+00  0.54951280E+00  0.74145265E+00
  0.16600000E+03  0.67733014E+00  0.54779072E+00  0.74683925E+00
  0.16700000E+03  0.68277153E+00  0.54968664E+00  0.74136239E+00
  0.16800000E+03  0.67760315E+00  0.54796995E+00  0.74653520E+00
  0.16900000E+03  0.68302980E+00  0.54985750E+00  0.74127324E+00
  0.17000000E+03  0.67787048E+00  0.54814607E+00  0.74623715E+00
  0.17100000E+03  0.68328270E+00  0.55002543E+00  0.74118524E+00
  0.17200000E+03  0.67813226E+00  0.54831913E+00  0.74594497E+00
  0.17300000E+03  0.68353037E+00  0.55019047E+00  0.74109845E+00
  0.17400000E+03  0.67838863E+00  0.54848918E+00  0.74565854E+00
  0.17500000E+03  0.68377294E+00  0.55035267E+00  0.74101287E+00
  0.17600000E+03  0.67863971E+00  0.54865628E+00  0.74537775E+00
  0.17700000E+03  0.68401051E+00  0.55051209E+00  0.74092855E+00
  0.17800000E+03  0.67888563E+00  0.54882048E+00  0.74510246E+00
  0.17900000E+03  0.68424321E+00  0.55066877E+00  0.74084550E+00
  0.18000000E+03  0.67912650E+00  0.54898184E+00  0.74483258E+00
  0.18100000E+03  0.68447114E+00  0.55082275E+00  0.74076374E+00
  0.18200000E+03  0.67936245E+00  0.54914038E+00  0.74456798E+00
  0.18300000E+03  0.68469443E+00  0.55097408E+00  0.74068328E+00
  0.18400000E+03  0.67959357E+00  0.54929617E+00  0.74430856E+00
  0.18500000E+03  0.68491316E+00  0.55112281E+00  0.74060414E+00
  0.18600000E+03  0.67981999E+00  0.54944926E+00  0.74405420E+00
  0.18700000E+03  0.68512744E+00  0.55126897E+00  0.74052631E+00
  0.18800000E+03  0.68004272E+00  0.54959967E+00  0.74380482E+00
  0.18900000E+03  0.68533737E+00  0.55141260E+00  0.74044980E+00
  0.19000000E+03  0.68027632E+00  0.54974746E+00  0.74356029E+00
  0.19100000E+03  0.68554306E+00  0.55155375E+00  0.74037462E+00
  0.19200000E+03  0.68050522E+00  0.54989268E+00  0.74332053E+00
  0.19300000E+03  0.68574458E+00  0.55169245E+00  0.74030076E+00
  0.19400000E+03  0.68072952E+00  0.55003535E+00  0.74308544E+00
  0.19500000E+03  0.68594203E+00  0.55182875E+00  0.74022822E+00
  0.19600000E+03  0.68094931E+00  0.55017554E+00  0.74285492E+00
  0.19700000E+03  0.68613550E+00  0.55196268E+00  0.74015699E+00
  0.19800000E+03  0.68116469E+00  0.55031326E+00  0.74262888E+00
  0.19900000E+03  0.68632508E+00  0.55209428E+00  0.74008706E+00
  0.20000000E+03  0.68137576E+00  0.55044857E+00  0.74240722E+00
  0.20100000E+03  0.68651085E+00  0.55222359E+00  0.74001843E+00
  0.20200000E+03  0.68158260E+00  0.55058151E+00  0.74218987E+00
  0.20300000E+03  0.68669289E+00  0.55235064E+00  0.73995110E+00
  0.20400000E+03  0.68178530E+00  0.55071210E+00  0.74197674E+00
  0.20500000E+03  0.68687127E+00  0.55247547E+00  0.73988503E+00
  0.20600000E+03  0.68198396E+00  0.55084039E+00  0.74176773E+00
  0.20700000E+03  0.68704609E+00  0.55259812E+00  0.73982023E+00
  0.20800000E+03  0.68217865E+00  0.55096642E+00  0.74156277E+00
  0.20900000E+03  0.68721740E+00  0.55271861E+00  0.73975668E+00
  0.21000000E+03  0.68236945E+00  0.55109023E+00  0.74136178E+00
  0.21100000E+03  0.68738530E+00  0.55283698E+00  0.73969437E+00
  0.21200000E+03  0.68255646E+00  0.55121184E+00  0.74116467E+00
  0.21300000E+03  0.68754984E+00  0.55295327E+00  0.73963328E+00
  0.21400000E+03  0.68273974E+00  0.55133129E+00  0.74097137E+00
  0.21500000E+03  0.68771109E+00  0.55306751E+00  0.73957340E+00
  0.21600000E+03  0.68291938E+00  0.55144863E+00  0.74078181E+00
  0.21700000E+03  0.68786914E+00  0.55317973E+00  0.73951471E+00
  0.21800000E+03  0.68309545E+00  0.55156387E+00  0.74059591E+00
  0.21900000E+03  0.68802403E+00  0.55328996E+00  0.73945719E+00
  0.22000000E+03  0.68326802E+00  0.55167706E+00  0.74041360E+00
  0.22100000E+03  0.68817585E+00  0.55339824E+00  0.73940083E+00
  0.22200000E+03  0.68343716E+00  0.55178824E+00  0.74023480E+00
  0.22300000E+03  0.68832464E+00  0.55350460E+00  0.73934561E+00
  0.22400000E+03  0.68360295E+00  0.55189742E+00  0.74005945E+00
  0.22500000E+03  0.68847048E+00  0.55360906E+00  0.73929151E+00
  0.22600000E+03  0.68376544E+00  0.55200465E+00  0.73988748E+00
  0.22700000E+03  0.68861342E+00  0.55371166E+00  0.73923852E+00
  0.22800000E+03  0.68392472E+00  0.55210995E+00  0.73971882E+00
  0.22900000E+03  0.68875352E+00  0.55381242E+00  0.73918662E+00
  0.23000000E+03  0.68408084E+00  0.55221337E+00  0.73955341E+00
  0.23100000E+03  0.68889084E+00  0.55391138E+00  0.73913579E+00
  0.23200000E+03  0.68423387E+00  0.55231492E+00  0.73939119E+00
  0.23300000E+03  0.68902544E+00  0.55400857E+00  0.73908601E+00
  0.23400000E+03  0.68438387E+00  0.55241464E+00  0.73923209E+00
  0.23500000E+03  0.68915738E+00  0.55410402E+00  0.73903727E+00
  0.23600000E+03  0.68453091E+00  0.55251256E+00  0.73907605E+00
  0.23700000E+03  0.68928670E+00  0.55419774E+00  0.73898954E+00
  0.23800000E+03  0.68467503E+00  0.55260871E+00  0.73892301E+00
  0.23900000E+03  0.68941345E+00  0.55428978E+00  0.73894281E+00
  0.24000000E+03  0.68481631E+00  0.55270312E+00  0.73877291E+00
  0.24100000E+03  0.68953770E+00  0.55438016E+00  0.73889707E+00
  0.24200000E+03  0.68495479E+00  0.55279582E+00  0.73862570E+00
  0.24300000E+03  0.68965950E+00  0.55446890E+00  0.73885228E+00
  0.24400000E+03  0.68509053E+00  0.55288683E+00  0.73848132E+00
  0.24500000E+03  0.68977888E+00  0.55455604E+00  0.73880844E+00
  0.24600000E+03  0.68522360E+00  0.55297618E+00  0.73833971E+00
  0.24700000E+03  0.68989590E+00  0.55464159E+00  0.73876553E+00
  0.24800000E+03  0.68535404E+00  0.55306391E+00  0.73828229E+00
  0.24900000E+03  0.69001061E+00  0.55472559E+00  0.73872353E+00
  0.25000000E+03  0.68548190E+00  0.55315003E+00  0.73824982E+00
  0.25100000E+03  0.69012305E+00  0.55480806E+00  0.73868243E+00
  0.25200000E+03  0.68560723E+00  0.55323458E+00  0.73821806E+00
  0.25300000E+03  0.69023327E+00  0.55488903E+00  0.73864219E+00
  0.25400000E+03  0.68573010E+00  0.55331758E+00  0.73818700E+00
  0.25500000E+03  0.69034132E+00  0.55496852E+00  0.73860282E+00
  0.25600000E+03  0.68585054E+00  0.55339906E+00  0.73815661E+00
  0.25700000E+03  0.69044723E+00  0.55504656E+00  0.73856430E+00
  0.25800000E+03  0.68596860E+00  0.55347905E+00  0.73812690E+00
  0.25900000E+03  0.69055105E+00  0.55512316E+00  0.73852659E+00
  0.26000000E+03  0.68608434E+00  0.55355756E+00  0.73809783E+00
  0.26100000E+03  0.69065282E+00  0.55519837E+00  0.73848970E+00
  0.26200000E+03  0.68619779E+00  0.55363463E+00  0.73806941E+00
  0.26300000E+03  0.69075259E+00  0.55527219E+00  0.73845360E+00
  0.26400000E+03  0.68630901E+00  0.55371028E+00  0.73804161E+00
  0.26500000E+03  0.69085038E+00  0.55534465E+00  0.73841828E+00
  0.26600000E+03  0.68641803E+00  0.55378453E+00  0.73801443E+00
  0.26700000E+03  0.69094625E+00  0.55541578E+00  0.73838373E+00
  0.26800000E+03  0.68652491E+00  0.55385740E+00  0.73798786E+00
  0.26900000E+03  0.69104023E+00  0.55548560E+00  0.73834991E+00
  0.27000000E+03  0.68662968E+00  0.55392893E+00  0.73796187E+00
  0.27100000E+03  0.69113235E+00  0.55555413E+00  0.73831684E+00
  0.27200000E+03  0.68673239E+00  0.55399914E+00  0.73793646E+00
  0.27300000E+03  0.69122266E+00  0.55562139E+00  0.73828447E+00
  0.27400000E+03  0.68683307E+00  0.55406804E+00  0.73791162E+00
  0.27500000E+03  0.69131119E+00  0.55568741E+00  0.73825282E+00
  0.27600000E+03  0.68693177E+00  0.55413566E+00  0.73788733E+00
  0.27700000E+03  0.69139797E+00  0.55575220E+00  0.73822184E+00
  0.27800000E+03  0.68702852E+00  0.55420202E+00  0.73786358E+00
  0.27900000E+03  0.69148304E+00  0.55581579E+00  0.73819155E+00
  0.28000000E+03  0.68712337E+00  0.55426714E+00  0.73784037E+00
  0.28100000E+03  0.69156644E+00  0.55587820E+00  0.73816191E+00
  0.28200000E+03  0.68721635E+00  0.55433105E+00  0.73781768E+00
  0.28300000E+03  0.69164820E+00  0.55593945E+00  0.73813292E+00
  0.28400000E+03  0.68730750E+00  0.55439377E+00  0.73779549E+00
  0.28500000E+03  0.69172834E+00  0.55599955E+00  0.73810456E+00
  0.28600000E+03  0.68739685E+00  0.55445532E+00  0.73777381E+00
  0.28700000E+03  0.69180690E+00  0.55605854E+00  0.73807682E+00
  0.28800000E+03  0.68748445E+00  0.55451571E+00  0.73775261E+00
  0.28900000E+03  0.69188392E+00  0.55611642E+00  0.73804969E+00
  0.29000000E+03  0.68757032E+00  0.55457498E+00  0.73773189E+00
  0.29100000E+03  0.69195942E+00  0.55617322E+00  0.73802315E+00
  0.29200000E+03  0.68765450E+00  0.55463313E+00  0.73771164E+00
  0.29300000E+03  0.69203344E+00  0.55622896E+00  0.73799719E+00
  0.29400000E+03  0.68773703E+00  0.55469019E+00  0.73769185E+00
  0.29500000E+03  0.69210599E+00  0.55628365E+00  0.73797180E+00
  0.29600000E+03  0.68781793E+00  0.55474618E+00  0.73767250E+00
  0.29700000E+03  0.69217712E+00  0.55633732E+00  0.73794697E+00
  0.29800000E+03  0.68789723E+00  0.55480111E+00  0.73765359E+00
  0.29900000E+03  0.69224685E+00  0.55638998E+00  0.73792268E+00
  0.30000000E+03  0.68797498E+00  0.55485501E+00  0.73763511E+00
  0.30100000E+03  0.69231521E+00  0.55644165E+00  0.73789893E+00
  0.30200000E+03  0.68805120E+00  0.55490790E+00  0.73761705E+00
  0.30300000E+03  0.69238221E+00  0.55649235E+00  0.73787570E+00
  0.30400000E+03  0.68812591E+00  0.55495979E+00  0.73759939E+00
  0.30500000E+03  0.69244790E+00  0.55654209E+00  0.73785298E+00
  0.30600000E+03  0.68819916E+00  0.55501069E+00  0.73758214E+00
  0.30700000E+03  0.69251230E+00  0.55659089E+00  0.73783076E+00
  0.30800000E+03  0.68827096E+00  0.55506064E+00  0.73756528E+00
  0.30900000E+03  0.69257543E+00  0.55663878E+00  0.73780903E+00
  0.31000000E+03  0.68834135E+00  0.55510964E+00  0.73754881E+00
  0.31100000E+03  0.69263732E+00  0.55668576E+00  0.73778778E+00
  0.31200000E+03  0.68841036E+00  0.55515771E+00  0.73753271E+00
  0.31300000E+03  0.69269799E+00  0.55673185E+00  0.73776700E+00
  0.31400000E+03  0.68847801E+00  0.55520488E+00  0.73751697E+00
  0.31500000E+03  0.69275746E+00  0.55677707E+00  0.73774667E+00
  0.31600000E+03  0.68854433E+00  0.55525114E+00  0.73750160E+00
  0.31700000E+03  0.69281577E+00  0.55682143E+00  0.73772680E+00
  0.31800000E+03  0.68860934E+00  0.55529653E+00  0.73748657E+00
  0.31900000E+03  0.69287293E+00  0.55686496E+00  0.73770736E+00
  0.32000000E+03  0.68867307E+00  0.55534106E+00  0.73747189E+00
  0.32100000E+03  0.69292896E+00  0.55690766E+00  0.73768835E+00
  0.32200000E+03  0.68873555E+00  0.55538474E+00  0.73745755E+00
  0.32300000E+03  0.69298389E+00  0.55694954E+00  0.73766977E+00
  0.32400000E+03  0.68879680E+00  0.55542759E+00  0.73744353E+00
  0.32500000E+03  0.69303774E+00  0.55699063E+00  0.73765159E+00
  0.32600000E+03  0.68885685E+00  0.55546963E+00  0.73742983E+00
  0.32700000E+03  0.69309053E+00  0.55703094E+00  0.73763382E+00
  0.32800000E+03  0.68891572E+00  0.55551086E+00  0.73741645E+00
  0.32900000E+03  0.69314228E+00  0.55707049E+00  0.73761644E+00
  0.33000000E+03  0.68897342E+00  0.55555131E+00  0.73740338E+00
  0.33100000E+03  0.69319301E+00  0.55710927E+00  0.73759944E+00
  0.33200000E+03  0.68902999E+00  0.55559098E+00  0.73739060E+00
  0.33300000E+03  0.69324275E+00  0.55714732E+00  0.73758283E+00
  0.33400000E+03  0.68908545E+00  0.55562990E+00  0.73737812E+00
  0.33500000E+03  0.69329150E+00  0.55718465E+00  0.73756658E+00
  0.33600000E+03  0.68913982E+00  0.55566807E+00  0.73736592E+00
  0.33700000E+03  0.68327610E+00  0.54804939E+00  0.73636193E+00
  0.33800000E+03  0.69131700E+00  0.55601790E+00  0.73820866E+00
  0.33900000E+03  0.68331868E+00  0.54808221E+00  0.73634565E+00
  0.34000000E+03  0.69136737E+00  0.55605483E+00  0.73819628E+00
  0.34100000E+03  0.68336041E+00  0.54811440E+00  0.73632973E+00
  0.34200000E+03  0.69141674E+00  0.55609105E+00  0.73818418E+00
  0.34300000E+03  0.68340133E+00  0.54814598E+00  0.73631415E+00
  0.34400000E+03  0.69146515E+00  0.55612658E+00  0.73817235E+00
  0.34500000E+03  0.68344144E+00  0.54817697E+00  0.73629893E+00
  0.34600000E+03  0.69151260E+00  0.55616143E+00  0.73816080E+00
  0.34700000E+03  0.68348077E+00  0.54820736E+00  0.73628404E+00
  0.34800000E+03  0.69155911E+00  0.55619561E+00  0.73814951E+00
  0.34900000E+03  0.68351932E+00  0.54823717E+00  0.73626948E+00
  0.35000000E+03  0.69160471E+00  0.55622913E+00  0.73813847E+00
  0.35100000E+03  0.68355712E+00  0.54826641E+00  0.73625524E+00
  0.35200000E+03  0.69164940E+00  0.55626201E+00  0.73812769E+00
  0.35300000E+03  0.68359417E+00  0.54829510E+00  0.73624131E+00
  0.35400000E+03  0.69169322E+00  0.55629426E+00  0.73811716E+00
  0.35500000E+03  0.68363050E+00  0.54832324E+00  0.73622770E+00
  0.35600000E+03  0.69173617E+00  0.55632589E+00  0.73810687E+00
  0.35700000E+03  0.68366611E+00  0.54835084E+00  0.73621439E+00
  0.35800000E+03  0.69177828E+00  0.55635691E+00  0.73809681E+00
  0.35900000E+03  0.68370102E+00  0.54837791E+00  0.73620137E+00
  0.36000000E+03  0.69181956E+00  0.55638733E+00  0.73808699E+00
  0.36100000E+03  0.68373525E+00  0.54840447E+00  0.73618864E+00
  0.36200000E+03  0.69186002E+00  0.55641716E+00  0.73807739E+00
  0.36300000E+03  0.68376880E+00  0.54843051E+00  0.73617619E+00
  0.36400000E+03  0.69189968E+00  0.55644642E+00  0.73806801E+00
  0.36500000E+03  0.68380170E+00  0.54845606E+00  0.73616402E+00
  0.36600000E+03  0.69193856E+00  0.55647512E+00  0.73805884E+00
  0.36700000E+03  0.68383395E+00  0.54848111E+00  0.73615212E+00
  0.36800000E+03  0.69197668E+00  0.55650326E+00  0.73804989E+00
  0.36900000E+03  0.68386556E+00  0.54850569E+00  0.73617491E+00
  0.37000000E+03  0.69201405E+00  0.55653086E+00  0.73804114E+00
  0.37100000E+03  0.68389656E+00  0.54852980E+00  0.73621499E+00
  0.37200000E+03  0.69205067E+00  0.55655793E+00  0.73803259E+00
  0.37300000E+03  0.68392694E+00  0.54855344E+00  0.73625426E+00
  0.37400000E+03  0.69208658E+00  0.55658447E+00  0.73802424E+00
  0.37500000E+03  0.68395673E+00  0.54857662E+00  0.73629273E+00
  0.37600000E+03  0.69212178E+00  0.55661050E+00  0.73801608E+00
  0.37700000E+03  0.68398593E+00  0.54859937E+00  0.73633042E+00
