 # t   L1   L2   Linf
  0.22800000E+03  0.59924338E+00  0.53625959E+00  0.75898507E+00
  0.22900000E+03  0.60714481E+00  0.54175152E+00  0.75783894E+00
  0.23000000E+03  0.59652137E+00  0.53414095E+00  0.75453037E+00
  0.23100000E+03  0.60479944E+00  0.53990976E+00  0.75332886E+00
  0.23200000E+03  0.59406221E+00  0.53218327E+00  0.75015279E+00
  0.23300000E+03  0.60273241E+00  0.53824324E+00  0.74896564E+00
  0.23400000E+03  0.59189165E+00  0.53040264E+00  0.74588056E+00
  0.23500000E+03  0.60099481E+00  0.53676544E+00  0.74477279E+00
  0.23600000E+03  0.58998062E+00  0.52881295E+00  0.74173953E+00
  0.23700000E+03  0.59954152E+00  0.53548756E+00  0.74345366E+00
  0.23800000E+03  0.58835790E+00  0.52742587E+00  0.73888769E+00
  0.23900000E+03  0.59837679E+00  0.53441843E+00  0.74969050E+00
  0.24000000E+03  0.58703218E+00  0.52625066E+00  0.73634875E+00
  0.24100000E+03  0.59750201E+00  0.53356449E+00  0.75594591E+00
  0.24200000E+03  0.58597586E+00  0.52529424E+00  0.73902286E+00
  0.24300000E+03  0.59691580E+00  0.53292978E+00  0.76218563E+00
  0.24400000E+03  0.58544017E+00  0.52456107E+00  0.74535092E+00
  0.24500000E+03  0.59661417E+00  0.53251593E+00  0.76837608E+00
  0.24600000E+03  0.58523722E+00  0.52405323E+00  0.75167104E+00
  0.24700000E+03  0.59659865E+00  0.53232225E+00  0.77448462E+00
  0.24800000E+03  0.58528884E+00  0.52377045E+00  0.75795048E+00
  0.24900000E+03  0.59684545E+00  0.53234582E+00  0.78047979E+00
  0.25000000E+03  0.58558691E+00  0.52371020E+00  0.76415736E+00
  0.25100000E+03  0.59740672E+00  0.53258158E+00  0.78633150E+00
  0.25200000E+03  0.58612150E+00  0.52386777E+00  0.77026088E+00
  0.25300000E+03  0.59824527E+00  0.53302247E+00  0.79201124E+00
  0.25400000E+03  0.58688102E+00  0.52423643E+00  0.77623153E+00
  0.25500000E+03  0.59931031E+00  0.53365961E+00  0.79749223E+00
  0.25600000E+03  0.58785245E+00  0.52480760E+00  0.78204125E+00
  0.25700000E+03  0.60058433E+00  0.53448247E+00  0.80274956E+00
  0.25800000E+03  0.58902149E+00  0.52557099E+00  0.78766362E+00
  0.25900000E+03  0.60205024E+00  0.53547906E+00  0.80776034E+00
  0.26000000E+03  0.59037276E+00  0.52651481E+00  0.79307399E+00
  0.26100000E+03  0.60369002E+00  0.53663612E+00  0.81250373E+00
  0.26200000E+03  0.59193378E+00  0.52762598E+00  0.79824961E+00
  0.26300000E+03  0.60548492E+00  0.53793936E+00  0.81696113E+00
  0.26400000E+03  0.59365521E+00  0.52889034E+00  0.80316972E+00
  0.26500000E+03  0.60741570E+00  0.53937365E+00  0.82111612E+00
  0.26600000E+03  0.59555030E+00  0.53029282E+00  0.80781565E+00
  0.26700000E+03  0.60946278E+00  0.54092320E+00  0.82495461E+00
  0.26800000E+03  0.59757588E+00  0.53181772E+00  0.81217087E+00
  0.26900000E+03  0.61176970E+00  0.54257182E+00  0.82846477E+00
  0.27000000E+03  0.59970277E+00  0.53344884E+00  0.81622104E+00
  0.27100000E+03  0.61414129E+00  0.54430307E+00  0.83163710E+00
  0.27200000E+03  0.60191168E+00  0.53516972E+00  0.81995403E+00
  0.27300000E+03  0.61655647E+00  0.54610045E+00  0.83446439E+00
  0.27400000E+03  0.60418350E+00  0.53696382E+00  0.82335997E+00
  0.27500000E+03  0.61905210E+00  0.54794759E+00  0.83694169E+00
  0.27600000E+03  0.60649949E+00  0.53881470E+00  0.82643116E+00
  0.27700000E+03  0.62161912E+00  0.54982839E+00  0.83906627E+00
  0.27800000E+03  0.60884141E+00  0.54070615E+00  0.82916215E+00
  0.27900000E+03  0.62417641E+00  0.55172716E+00  0.84083758E+00
  0.28000000E+03  0.61119168E+00  0.54262236E+00  0.83154962E+00
  0.28100000E+03  0.62670620E+00  0.55362877E+00  0.84225715E+00
  0.28200000E+03  0.61361532E+00  0.54454807E+00  0.83359238E+00
  0.28300000E+03  0.62919178E+00  0.55551875E+00  0.84332854E+00
  0.28400000E+03  0.61610675E+00  0.54646862E+00  0.83529128E+00
  0.28500000E+03  0.63161756E+00  0.55738339E+00  0.84405719E+00
  0.28600000E+03  0.61857640E+00  0.54837013E+00  0.83664914E+00
  0.28700000E+03  0.63396923E+00  0.55920980E+00  0.84445039E+00
  0.28800000E+03  0.62098893E+00  0.55023954E+00  0.83767066E+00
  0.28900000E+03  0.63623377E+00  0.56098604E+00  0.84451711E+00
  0.29000000E+03  0.62333061E+00  0.55206466E+00  0.83836235E+00
  0.29100000E+03  0.63839956E+00  0.56270112E+00  0.84426789E+00
  0.29200000E+03  0.62562280E+00  0.55383430E+00  0.83873237E+00
  0.29300000E+03  0.64049561E+00  0.56434505E+00  0.84371473E+00
  0.29400000E+03  0.62781959E+00  0.55553823E+00  0.83879044E+00
  0.29500000E+03  0.64249987E+00  0.56590890E+00  0.84287093E+00
  0.29600000E+03  0.62990818E+00  0.55716728E+00  0.83854774E+00
  0.29700000E+03  0.64437764E+00  0.56738480E+00  0.84175095E+00
  0.29800000E+03  0.63188016E+00  0.55871331E+00  0.83801673E+00
  0.29900000E+03  0.64612266E+00  0.56876593E+00  0.84037029E+00
  0.30000000E+03  0.63372863E+00  0.56016927E+00  0.83721106E+00
  0.30100000E+03  0.64773017E+00  0.57004658E+00  0.83874530E+00
  0.30200000E+03  0.63545080E+00  0.56152916E+00  0.83614539E+00
  0.30300000E+03  0.64919687E+00  0.57122207E+00  0.83689308E+00
  0.30400000E+03  0.63709577E+00  0.56278801E+00  0.83483529E+00
  0.30500000E+03  0.65052090E+00  0.57228877E+00  0.83483128E+00
  0.30600000E+03  0.63860267E+00  0.56394194E+00  0.83329705E+00
  0.30700000E+03  0.65170179E+00  0.57324409E+00  0.83257798E+00
  0.30800000E+03  0.63997006E+00  0.56498805E+00  0.83154755E+00
  0.30900000E+03  0.65274038E+00  0.57408639E+00  0.83015154E+00
  0.31000000E+03  0.64119789E+00  0.56592444E+00  0.82960413E+00
  0.31100000E+03  0.65363878E+00  0.57481503E+00  0.82761973E+00
  0.31200000E+03  0.64228741E+00  0.56675016E+00  0.82748442E+00
  0.31300000E+03  0.65440025E+00  0.57543025E+00  0.82598350E+00
  0.31400000E+03  0.64324109E+00  0.56746516E+00  0.82520622E+00
  0.31500000E+03  0.65504913E+00  0.57593315E+00  0.82416837E+00
  0.31600000E+03  0.64406256E+00  0.56807028E+00  0.82278734E+00
  0.31700000E+03  0.65559277E+00  0.57632566E+00  0.82219146E+00
  0.31800000E+03  0.64475650E+00  0.56856713E+00  0.82024546E+00
  0.31900000E+03  0.65601187E+00  0.57661046E+00  0.82006992E+00
  0.32000000E+03  0.64532852E+00  0.56895813E+00  0.81854489E+00
  0.32100000E+03  0.65631343E+00  0.57679092E+00  0.81782082E+00
  0.32200000E+03  0.64578510E+00  0.56924636E+00  0.81671878E+00
  0.32300000E+03  0.65650513E+00  0.57687106E+00  0.81546102E+00
  0.32400000E+03  0.64613344E+00  0.56943557E+00  0.81476107E+00
  0.32500000E+03  0.65659527E+00  0.57685546E+00  0.81300706E+00
  0.32600000E+03  0.64638695E+00  0.56953008E+00  0.81268806E+00
  0.32700000E+03  0.65659268E+00  0.57674924E+00  0.81108565E+00
  0.32800000E+03  0.64657391E+00  0.56953473E+00  0.81051571E+00
  0.32900000E+03  0.65650651E+00  0.57655792E+00  0.80929773E+00
  0.33000000E+03  0.64667825E+00  0.56945480E+00  0.80825961E+00
  0.33100000E+03  0.65634624E+00  0.57628743E+00  0.80740584E+00
  0.33200000E+03  0.64670849E+00  0.56929599E+00  0.80593482E+00
  0.33300000E+03  0.65612147E+00  0.57594400E+00  0.80542505E+00
  0.33400000E+03  0.64667330E+00  0.56906427E+00  0.80369753E+00
  0.33500000E+03  0.65584187E+00  0.57553409E+00  0.80336993E+00
  0.33600000E+03  0.64659240E+00  0.56876590E+00  0.80199057E+00
  0.33700000E+03  0.64284406E+00  0.56459928E+00  0.80108349E+00
  0.33800000E+03  0.64725020E+00  0.56932521E+00  0.80030197E+00
  0.33900000E+03  0.64276599E+00  0.56415157E+00  0.79885821E+00
  0.34000000E+03  0.64704011E+00  0.56888486E+00  0.79837983E+00
  0.34100000E+03  0.64265263E+00  0.56365536E+00  0.79675192E+00
  0.34200000E+03  0.64679684E+00  0.56839832E+00  0.79640986E+00
  0.34300000E+03  0.64251218E+00  0.56311742E+00  0.79509030E+00
  0.34400000E+03  0.64652887E+00  0.56787223E+00  0.79440421E+00
  0.34500000E+03  0.64235250E+00  0.56254444E+00  0.79337518E+00
  0.34600000E+03  0.64624436E+00  0.56731314E+00  0.79237426E+00
  0.34700000E+03  0.64218112E+00  0.56194299E+00  0.79161834E+00
  0.34800000E+03  0.64595102E+00  0.56672747E+00  0.79033057E+00
  0.34900000E+03  0.64200512E+00  0.56131949E+00  0.78983084E+00
  0.35000000E+03  0.64565607E+00  0.56612148E+00  0.78828284E+00
  0.35100000E+03  0.64184565E+00  0.56068015E+00  0.78802296E+00
  0.35200000E+03  0.64536619E+00  0.56550116E+00  0.78672054E+00
  0.35300000E+03  0.64169572E+00  0.56003088E+00  0.78620418E+00
  0.35400000E+03  0.64508744E+00  0.56487224E+00  0.78514863E+00
  0.35500000E+03  0.64156054E+00  0.55937729E+00  0.78438311E+00
  0.35600000E+03  0.64482526E+00  0.56424012E+00  0.78355940E+00
  0.35700000E+03  0.64144466E+00  0.55872466E+00  0.78256751E+00
  0.35800000E+03  0.64458437E+00  0.56360985E+00  0.78196127E+00
  0.35900000E+03  0.64135198E+00  0.55807785E+00  0.78076428E+00
  0.36000000E+03  0.64436883E+00  0.56298608E+00  0.78036183E+00
  0.36100000E+03  0.64128567E+00  0.55744132E+00  0.77899304E+00
  0.36200000E+03  0.64418194E+00  0.56237302E+00  0.77876784E+00
  0.36300000E+03  0.64124822E+00  0.55681908E+00  0.77761044E+00
  0.36400000E+03  0.64402631E+00  0.56177447E+00  0.77718522E+00
  0.36500000E+03  0.64124139E+00  0.55621469E+00  0.77622680E+00
  0.36600000E+03  0.64390380E+00  0.56119375E+00  0.77561906E+00
  0.36700000E+03  0.64126625E+00  0.55563123E+00  0.77484793E+00
  0.36800000E+03  0.64381554E+00  0.56063370E+00  0.77407366E+00
  0.36900000E+03  0.64132319E+00  0.55507128E+00  0.77347887E+00
  0.37000000E+03  0.64377209E+00  0.56009671E+00  0.77255250E+00
  0.37100000E+03  0.64141191E+00  0.55453697E+00  0.77212386E+00
  0.37200000E+03  0.64381254E+00  0.55958467E+00  0.77105833E+00
  0.37300000E+03  0.64153150E+00  0.55402993E+00  0.77078641E+00
  0.37400000E+03  0.64389340E+00  0.55909901E+00  0.76965204E+00
  0.37500000E+03  0.64168041E+00  0.55355130E+00  0.76946927E+00
  0.37600000E+03  0.64401309E+00  0.55864068E+00  0.76850017E+00
  0.37700000E+03  0.64185653E+00  0.55310178E+00  0.76817452E+00
