 i       X     FEXACT   FI_LAXW   ERR_LAXW
 426  -0.57379   0.00000    0.688808    0.688808
 427  -0.57279   0.00000    0.697639    0.697639
 428  -0.57179   0.00000    0.706687    0.706687
 429  -0.57079   0.00000    0.715950    0.715950
 430  -0.56978   0.00000    0.725420    0.725420
 431  -0.56878   0.00000    0.735094    0.735094
 432  -0.56778   0.00000    0.744965    0.744965
 433  -0.56678   0.00000    0.755026    0.755026
 434  -0.56578   0.00000    0.765271    0.765271
 435  -0.56478   0.00000    0.775691    0.775691
 436  -0.56378   0.00000    0.786277    0.786277
 437  -0.56278   0.00000    0.797022    0.797022
 438  -0.56178   0.00000    0.807916    0.807916
 439  -0.56078   0.00000    0.818948    0.818948
 440  -0.55978   0.00000    0.830108    0.830108
 441  -0.55878   0.00000    0.841384    0.841384
 442  -0.55778   0.00000    0.852766    0.852766
 443  -0.55678   0.00000    0.864240    0.864240
 444  -0.55578   0.00000    0.875795    0.875795
 445  -0.55478   0.00000    0.887416    0.887416
 446  -0.55378   0.00000    0.899090    0.899090
 447  -0.55278   0.00000    0.910803    0.910803
 448  -0.55178   0.00000    0.922541    0.922541
 449  -0.55078   0.00000    0.934288    0.934288
 450  -0.54977   0.00000    0.946029    0.946029
 451  -0.54877   0.00000    0.957749    0.957749
 452  -0.54777   0.00000    0.969431    0.969431
 453  -0.54677   0.00000    0.981060    0.981060
 454  -0.54577   0.00000    0.992620    0.992620
 455  -0.54477   0.00000    1.004093    1.004093
 456  -0.54377   0.00000    1.015464    1.015464
 457  -0.54277   0.00000    1.026716    1.026716
 458  -0.54177   0.00000    1.037833    1.037833
 459  -0.54077   0.00000    1.048799    1.048799
 460  -0.53977   0.00000    1.059596    1.059596
 461  -0.53877   0.00000    1.070210    1.070210
 462  -0.53777   0.00000    1.080624    1.080624
 463  -0.53677   0.00000    1.090823    1.090823
 464  -0.53577   0.00000    1.100791    1.100791
 465  -0.53477   0.00000    1.110513    1.110513
 466  -0.53377   0.00000    1.119975    1.119975
 467  -0.53277   0.00000    1.129163    1.129163
 468  -0.53177   0.00000    1.138064    1.138064
 469  -0.53077   0.00000    1.146664    1.146664
 470  -0.52976   0.00000    1.154952    1.154952
 471  -0.52876   0.00000    1.162917    1.162917
 472  -0.52776   0.00000    1.170547    1.170547
 473  -0.52676   0.00000    1.177833    1.177833
 474  -0.52576   0.00000    1.184767    1.184767
 475  -0.52476   0.00000    1.191340    1.191340
 476  -0.52376   0.00000    1.197546    1.197546
 477  -0.52276   0.00000    1.203379    1.203379
 478  -0.52176   0.00000    1.208834    1.208834
 479  -0.52076   0.00000    1.213905    1.213905
 480  -0.51976   0.00000    1.218590    1.218590
 481  -0.51876   0.00000    1.222886    1.222886
 482  -0.51776   0.00000    1.226792    1.226792
 483  -0.51676   0.00000    1.230308    1.230308
 484  -0.51576   0.00000    1.233434    1.233434
 485  -0.51476   0.00000    1.236170    1.236170
 486  -0.51376   0.00000    1.238520    1.238520
 487  -0.51276   0.00000    1.240486    1.240486
 488  -0.51176   0.00000    1.242072    1.242072
 489  -0.51076   0.00000    1.243284    1.243284
 490  -0.50975   0.00000    1.244126    1.244126
 491  -0.50875   0.00000    1.244605    1.244605
 492  -0.50775   0.00000    1.244727    1.244727
 493  -0.50675   0.00000    1.244501    1.244501
 494  -0.50575   0.00000    1.243933    1.243933
 495  -0.50475   0.00000    1.243033    1.243033
 496  -0.50375   0.00000    1.241809    1.241809
 497  -0.50275   0.00000    1.240269    1.240269
 498  -0.50175   0.00000    1.238424    1.238424
 499  -0.50075   0.00000    1.236283    1.236283
 500  -0.49975   0.00000    1.233855    1.233855
 501  -0.49875   0.00000    1.231149    1.231149
 502  -0.49775   0.00000    1.228176    1.228176
 503  -0.49675   0.00000    1.224945    1.224945
 504  -0.49575   0.00000    1.221465    1.221465
 505  -0.49475   0.00000    1.217745    1.217745
 506  -0.49375   0.00000    1.213793    1.213793
 507  -0.49275   0.00000    1.209620    1.209620
 508  -0.49175   0.00000    1.205232    1.205232
 509  -0.49075   0.00000    1.200636    1.200636
 510  -0.48974   0.00000    1.195842    1.195842
 511  -0.48874   0.00000    1.190854    1.190854
 512  -0.48774   0.00000    1.185678    1.185678
 513  -0.48674   0.00000    1.180321    1.180321
 514  -0.48574   0.00000    1.174786    1.174786
 515  -0.48474   0.00000    1.169078    1.169078
 516  -0.48374   0.00000    1.163201    1.163201
 517  -0.48274   0.00000    1.157156    1.157156
 518  -0.48174   0.00000    1.150946    1.150946
 519  -0.48074   0.00000    1.144573    1.144573
 520  -0.47974   0.00000    1.138036    1.138036
 521  -0.47874   0.00000    1.131336    1.131336
